family,n,inst,p,ceiling,kind,param,regret_raw,regret_norm
3-regular,12,7,3,0.884404,rep,4,0.082787,0.021095
3-regular,12,7,3,0.884404,rep,5,0.062546,0.017638
3-regular,12,7,3,0.884404,rep,6,0.08043,0.017638
3-regular,12,7,3,0.884404,rep,7,0.077805,0.010734
3-regular,12,7,3,0.884404,rep,8,0.060709,0.023907
3-regular,12,7,3,0.884404,rep,9,0.054228,0.042796
3-regular,12,7,3,0.884404,rep,10,0.084422,0.002846
3-regular,12,7,3,0.884404,avg,10,0.061842,0.033724
3-regular,12,7,3,0.884404,sweep,3,0.21698,0.023907
3-regular,12,7,3,0.884404,sweep,10,0.065927,0.03567
3-regular,12,7,3,0.884404,sweep,30,0.063706,0.021095
3-regular,12,7,3,0.884404,sweep,100,0.063706,0.035141
3-regular,12,7,3,0.884404,sweep,300,0.063706,0.035141
3-regular,12,8,1,0.800487,exact,0,0.033724,0.051339
3-regular,12,8,1,0.800487,rep,1,0.042688,0.052188
3-regular,12,8,1,0.800487,rep,2,0.023377,0.031953
3-regular,12,8,1,0.800487,rep,3,0.008836,0.031953
3-regular,12,8,1,0.800487,rep,4,0.046057,0.023424
3-regular,12,8,1,0.800487,rep,5,0.031801,0.023424
3-regular,12,8,1,0.800487,rep,6,0.031801,0.026423
3-regular,12,8,1,0.800487,rep,7,0.030336,0.018804
3-regular,12,8,1,0.800487,rep,8,0.023377,0.031953
3-regular,12,8,1,0.800487,rep,9,0.033724,0.031953
3-regular,12,8,1,0.800487,rep,10,0.031801,0.031953
3-regular,12,8,1,0.800487,avg,10,0.033724,0.041604
3-regular,12,8,1,0.800487,sweep,3,0.011861,0.006122
3-regular,12,8,1,0.800487,sweep,10,0.023377,0.023424
3-regular,12,8,1,0.800487,sweep,30,0.023377,0.023424
3-regular,12,8,1,0.800487,sweep,100,0.030336,0.023424
3-regular,12,8,1,0.800487,sweep,300,0.033724,0.051339
3-regular,12,8,3,0.884404,exact,0,0.063706,0.035141
3-regular,12,8,3,0.884404,rep,1,0.061842,0.06128
3-regular,12,8,3,0.884404,rep,2,0.063706,0.021095
3-regular,12,8,3,0.884404,rep,3,0.04945,0.053172
3-regular,12,8,3,0.884404,rep,4,0.063249,0.004506
3-regular,12,8,3,0.884404,rep,5,0.063777,0.021095
3-regular,12,8,3,0.884404,rep,6,0.065927,0.010734
3-regular,12,8,3,0.884404,rep,7,0.045717,0.023907
3-regular,12,8,3,0.884404,rep,8,0.063706,0.042796
3-regular,12,8,3,0.884404,rep,9,0.06582,0.021095
3-regular,12,8,3,0.884404,rep,10,0.063706,0.021095
3-regular,12,8,3,0.884404,avg,10,0.063706,0.035141
3-regular,12,8,3,0.884404,sweep,3,0.084396,0.002846
3-regular,12,8,3,0.884404,sweep,10,0.063706,0.010734
3-regular,12,8,3,0.884404,sweep,30,0.065927,0.042796
3-regular,12,8,3,0.884404,sweep,100,0.059167,0.021095
3-regular,12,8,3,0.884404,sweep,300,0.063706,0.035141
3-regular,12,9,1,0.791514,exact,0,0.028718,0.027433
3-regular,12,9,1,0.791514,rep,1,0.019097,0.035963
3-regular,12,9,1,0.791514,rep,2,0.028718,0.092144
3-regular,12,9,1,0.791514,rep,3,0.019097,0.020036
3-regular,12,9,1,0.791514,rep,4,0.057757,0.007703
3-regular,12,9,1,0.791514,rep,5,0.028718,0.007703
3-regular,12,9,1,0.791514,rep,6,0.052488,0.007703
3-regular,12,9,1,0.791514,rep,7,0.056118,0.003399
3-regular,12,9,1,0.791514,rep,8,0.028718,0.013558
3-regular,12,9,1,0.791514,rep,9,0.052488,0.013558
3-regular,12,9,1,0.791514,rep,10,0.057757,0.020807
3-regular,12,9,1,0.791514,avg,10,0.037682,0.035963
3-regular,12,9,1,0.791514,sweep,3,0.005974,0.039602
3-regular,12,9,1,0.791514,sweep,10,0.019097,0.007703
3-regular,12,9,1,0.791514,sweep,30,0.019097,0.007703
3-regular,12,9,1,0.791514,sweep,100,0.028718,0.027433
3-regular,12,9,1,0.791514,sweep,300,0.028718,0.035963
3-regular,12,9,3,0.877543,exact,0,0.065562,0.050783
3-regular,12,9,3,0.877543,rep,1,0.057272,0.038363
3-regular,12,9,3,0.877543,rep,2,0.068971,0.038363
3-regular,12,9,3,0.877543,rep,3,0.063587,0.06536
3-regular,12,9,3,0.877543,rep,4,0.134131,0.02483
3-regular,12,9,3,0.877543,rep,5,0.066273,0.015093
3-regular,12,9,3,0.877543,rep,6,0.088509,0.015093
3-regular,12,9,3,0.877543,rep,7,0.081886,0.01604
3-regular,12,9,3,0.877543,rep,8,0.048682,0.01604
3-regular,12,9,3,0.877543,rep,9,0.085634,0.01604
3-regular,12,9,3,0.877543,rep,10,0.088509,0.02483
3-regular,12,9,3,0.877543,avg,10,0.08068,0.050783
3-regular,12,9,3,0.877543,sweep,3,0.051157,0.0063
3-regular,12,9,3,0.877543,sweep,10,0.068971,0.01604
3-regular,12,9,3,0.877543,sweep,30,0.055259,0.050783
3-regular,12,9,3,0.877543,sweep,100,0.065562,0.038363
3-regular,12,9,3,0.877543,sweep,300,0.065562,0.050783
3-regular,12,10,1,0.783211,exact,0,0.024383,0.040642
3-regular,12,10,1,0.783211,rep,1,0.01496,0.032112
3-regular,12,10,1,0.783211,rep,2,0.087615,0.023479
3-regular,12,10,1,0.783211,rep,3,0.01496,0.009953
3-regular,12,10,1,0.783211,rep,4,0.083992,0.003562
3-regular,12,10,1,0.783211,rep,5,0.063394,0.003562
3-regular,12,10,1,0.783211,rep,6,0.048168,0.023479
3-regular,12,10,1,0.783211,rep,7,0.035293,0.009953
3-regular,12,10,1,0.783211,rep,8,0.053739,0.009953
3-regular,12,10,1,0.783211,rep,9,0.021954,0.018126
3-regular,12,10,1,0.783211,rep,10,0.021954,0.016088
3-regular,12,10,1,0.783211,avg,10,0.035293,0.023479
3-regular,12,10,1,0.783211,sweep,3,0.021954,0.009953
3-regular,12,10,1,0.783211,sweep,10,0.035866,0.005239
3-regular,12,10,1,0.783211,sweep,30,0.015486,0.040642
3-regular,12,10,1,0.783211,sweep,100,0.021954,0.040642
3-regular,12,10,1,0.783211,sweep,300,0.024383,0.023479
3-regular,12,10,3,0.874309,exact,0,0.068806,0.049978
3-regular,12,10,3,0.874309,rep,1,0.077623,0.015916
3-regular,12,10,3,0.874309,rep,2,0.118234,0.017118
3-regular,12,10,3,0.874309,rep,3,0.077489,0.016373
3-regular,12,10,3,0.874309,rep,4,0.154883,0.011257
3-regular,12,10,3,0.874309,rep,5,0.090339,0.025463
3-regular,12,10,3,0.874309,rep,6,0.109094,0.016373
3-regular,12,10,3,0.874309,rep,7,0.084193,0.03659
3-regular,12,10,3,0.874309,rep,8,0.090339,0.049978
3-regular,12,10,3,0.874309,rep,9,0.080067,0.015916
3-regular,12,10,3,0.874309,rep,10,0.058148,0.038145
3-regular,12,10,3,0.874309,avg,10,0.094308,0.049978
3-regular,12,10,3,0.874309,sweep,3,0.080067,0.011257
3-regular,12,10,3,0.874309,sweep,10,0.067704,0.016373
3-regular,12,10,3,0.874309,sweep,30,0.073138,0.046333
3-regular,12,10,3,0.874309,sweep,100,0.068806,0.049978
3-regular,12,10,3,0.874309,sweep,300,0.084193,0.049978
