family,n,instance,seed,source_rep,p,ar_transfer,ar_ceiling,regret_transfer
WS(k=4;b=0.1),16,10,20312221,1,1,0.8383980699555987,0.8384371470278404,3.9077072241711086e-5
WS(k=4;b=0.1),16,10,20312221,1,3,0.9250642839452089,0.9250642839452086,-3.3306690738754696e-16
WS(k=4;b=0.1),16,10,20312221,2,1,0.8383980699555987,0.8384371470278404,3.9077072241711086e-5
WS(k=4;b=0.1),16,10,20312221,2,3,0.9235899410958334,0.9250642839452086,0.0014743428493751987
WS(k=4;b=0.1),16,10,20312221,3,1,0.8383980699555987,0.8384371470278404,3.9077072241711086e-5
WS(k=4;b=0.1),16,10,20312221,3,3,0.9177396699178638,0.9250642839452086,0.007324614027344745
WS(k=4;b=0.1),16,11,20312222,1,1,0.8276360026731235,0.8276360026731236,1.1102230246251565e-16
WS(k=4;b=0.1),16,11,20312222,1,3,0.9003896696941083,0.9003896696941084,1.1102230246251565e-16
WS(k=4;b=0.1),16,11,20312222,2,1,0.8276360026731235,0.8276360026731236,1.1102230246251565e-16
WS(k=4;b=0.1),16,11,20312222,2,3,0.898843919185938,0.9003896696941084,0.001545750508170407
WS(k=4;b=0.1),16,11,20312222,3,1,0.8276360026731235,0.8276360026731236,1.1102230246251565e-16
WS(k=4;b=0.1),16,11,20312222,3,3,0.9002020064976132,0.9003896696941084,0.00018766319649521357
WS(k=4;b=0.1),16,12,20312223,1,1,0.8307169341890623,0.8307169341890623,0.0
WS(k=4;b=0.1),16,12,20312223,1,3,0.9078226766966985,0.9078226766966982,-2.220446049250313e-16
WS(k=4;b=0.1),16,12,20312223,2,1,0.8307169341890623,0.8307169341890623,0.0
WS(k=4;b=0.1),16,12,20312223,2,3,0.905952980906536,0.9078226766966982,0.0018696957901622735
WS(k=4;b=0.1),16,12,20312223,3,1,0.8307169341890623,0.8307169341890623,0.0
WS(k=4;b=0.1),16,12,20312223,3,3,0.9074815479134175,0.9078226766966982,0.0003411287832807419
WS(k=4;b=0.1),16,13,20312224,1,1,0.836363365133777,0.836363365133777,0.0
WS(k=4;b=0.1),16,13,20312224,1,3,0.91629271458629,0.91629271458629,0.0
WS(k=4;b=0.1),16,13,20312224,2,1,0.836363365133777,0.836363365133777,0.0
WS(k=4;b=0.1),16,13,20312224,2,3,0.9148844599533064,0.91629271458629,0.0014082546329836632
WS(k=4;b=0.1),16,13,20312224,3,1,0.836363365133777,0.836363365133777,0.0
WS(k=4;b=0.1),16,13,20312224,3,3,0.9124334348190851,0.91629271458629,0.003859279767204904
WS(k=4;b=0.1),16,14,20312225,1,1,0.7977584675512154,0.7977584675512154,0.0
WS(k=4;b=0.1),16,14,20312225,1,3,0.8750437055458795,0.8750437055458795,0.0
WS(k=4;b=0.1),16,14,20312225,2,1,0.7977584675512154,0.7977584675512154,0.0
WS(k=4;b=0.1),16,14,20312225,2,3,0.8731289650615021,0.8750437055458795,0.001914740484377453
WS(k=4;b=0.1),16,14,20312225,3,1,0.7977584675512154,0.7977584675512154,0.0
WS(k=4;b=0.1),16,14,20312225,3,3,0.8739704934688275,0.8750437055458795,0.0010732120770520215
WS(k=4;b=0.1),16,15,20312226,1,1,0.8273546767306691,0.8273546767306693,2.220446049250313e-16
WS(k=4;b=0.1),16,15,20312226,1,3,0.8945162019801046,0.8945162019801046,0.0
WS(k=4;b=0.1),16,15,20312226,2,1,0.8273546767306691,0.8273546767306693,2.220446049250313e-16
WS(k=4;b=0.1),16,15,20312226,2,3,0.8941071353556721,0.8945162019801046,0.0004090666244325192
WS(k=4;b=0.1),16,15,20312226,3,1,0.8273546767306691,0.8273546767306693,2.220446049250313e-16
WS(k=4;b=0.1),16,15,20312226,3,3,0.8869829974956582,0.8945162019801046,0.0075332044844463875
WS(k=4;b=0.1),16,16,20312227,1,1,0.8055481355520041,0.8055481355520042,1.1102230246251565e-16
WS(k=4;b=0.1),16,16,20312227,1,3,0.8833383874828371,0.883338387482837,-1.1102230246251565e-16
WS(k=4;b=0.1),16,16,20312227,2,1,0.8055481355520041,0.8055481355520042,1.1102230246251565e-16
WS(k=4;b=0.1),16,16,20312227,2,3,0.8819497154917912,0.883338387482837,0.0013886719910457535
WS(k=4;b=0.1),16,16,20312227,3,1,0.8055481355520041,0.8055481355520042,1.1102230246251565e-16
WS(k=4;b=0.1),16,16,20312227,3,3,0.8791377742418107,0.883338387482837,0.004200613241026274
WS(k=4;b=0.1),16,17,20312228,1,1,0.8337510679848098,0.8337510679848098,0.0
WS(k=4;b=0.1),16,17,20312228,1,3,0.9127991340256859,0.9127991340256861,2.220446049250313e-16
WS(k=4;b=0.1),16,17,20312228,2,1,0.8337510679848098,0.8337510679848098,0.0
WS(k=4;b=0.1),16,17,20312228,2,3,0.9112272853166722,0.9127991340256861,0.0015718487090139455
WS(k=4;b=0.1),16,17,20312228,3,1,0.8337510679848098,0.8337510679848098,0.0
WS(k=4;b=0.1),16,17,20312228,3,3,0.9105861913422958,0.9127991340256861,0.00221294268339034
WS(k=4;b=0.1),16,18,20312229,1,1,0.8084982245750466,0.8090519026507033,0.0005536780756566495
WS(k=4;b=0.1),16,18,20312229,1,3,0.8985416966485663,0.9001414645803442,0.0015997679317778513
WS(k=4;b=0.1),16,18,20312229,2,1,0.8084982245750466,0.8090519026507033,0.0005536780756566495
WS(k=4;b=0.1),16,18,20312229,2,3,0.8960052041606764,0.9001414645803442,0.004136260419667748
WS(k=4;b=0.1),16,18,20312229,3,1,0.8084982245750466,0.8090519026507033,0.0005536780756566495
WS(k=4;b=0.1),16,18,20312229,3,3,0.8972351629863684,0.9001414645803442,0.0029063015939757575
WS(k=4;b=0.1),16,19,20312230,1,1,0.8342248761628533,0.8342248761628533,0.0
WS(k=4;b=0.1),16,19,20312230,1,3,0.9115920413388668,0.9115920413388668,0.0
WS(k=4;b=0.1),16,19,20312230,2,1,0.8342248761628533,0.8342248761628533,0.0
WS(k=4;b=0.1),16,19,20312230,2,3,0.9103198029945009,0.9115920413388668,0.0012722383443659613
WS(k=4;b=0.1),16,19,20312230,3,1,0.8342248761628533,0.8342248761628533,0.0
WS(k=4;b=0.1),16,19,20312230,3,3,0.9074687277967354,0.9115920413388668,0.004123313542131468
WS(k=4;b=0.1),16,20,20312231,1,1,0.8341610790305123,0.8341610790305124,1.1102230246251565e-16
WS(k=4;b=0.1),16,20,20312231,1,3,0.9112959617753699,0.9112959617753699,0.0
WS(k=4;b=0.1),16,20,20312231,2,1,0.8341610790305123,0.8341610790305124,1.1102230246251565e-16
WS(k=4;b=0.1),16,20,20312231,2,3,0.9098655279981843,0.9112959617753699,0.0014304337771855469
WS(k=4;b=0.1),16,20,20312231,3,1,0.8341610790305123,0.8341610790305124,1.1102230246251565e-16
WS(k=4;b=0.1),16,20,20312231,3,3,0.9074238110585995,0.9112959617753699,0.003872150716770384
WS(k=4;b=0.5),16,1,20322212,1,1,0.7750210858368369,0.7768439594473158,0.0018228736104788368
WS(k=4;b=0.5),16,1,20322212,1,3,0.8719259797629818,0.8787195368580165,0.006793557095034708
WS(k=4;b=0.5),16,1,20322212,2,1,0.7750210858368369,0.7768439594473158,0.0018228736104788368
WS(k=4;b=0.5),16,1,20322212,2,3,0.8711999757822398,0.8787195368580165,0.007519561075776671
WS(k=4;b=0.5),16,1,20322212,3,1,0.7750210858368369,0.7768439594473158,0.0018228736104788368
WS(k=4;b=0.5),16,1,20322212,3,3,0.8727787534860005,0.8787195368580165,0.005940783372015979
WS(k=4;b=0.5),16,2,20322213,1,1,0.806552748640909,0.8074990731115954,0.0009463244706864327
WS(k=4;b=0.5),16,2,20322213,1,3,0.8906007832199174,0.8906007832199175,1.1102230246251565e-16
WS(k=4;b=0.5),16,2,20322213,2,1,0.806552748640909,0.8074990731115954,0.0009463244706864327
WS(k=4;b=0.5),16,2,20322213,2,3,0.8827527212031191,0.8906007832199175,0.00784806201679844
WS(k=4;b=0.5),16,2,20322213,3,1,0.806552748640909,0.8074990731115954,0.0009463244706864327
WS(k=4;b=0.5),16,2,20322213,3,3,0.8808591233338029,0.8906007832199175,0.00974165988611464
WS(k=4;b=0.5),16,3,20322214,1,1,0.7841592957655473,0.7872165725335625,0.003057276768015149
WS(k=4;b=0.5),16,3,20322214,1,3,0.8824488363504686,0.8855889601016267,0.0031401237511581304
WS(k=4;b=0.5),16,3,20322214,2,1,0.7841592957655473,0.7872165725335625,0.003057276768015149
WS(k=4;b=0.5),16,3,20322214,2,3,0.8841787569814928,0.8855889601016267,0.001410203120133846
WS(k=4;b=0.5),16,3,20322214,3,1,0.7841592957655473,0.7872165725335625,0.003057276768015149
WS(k=4;b=0.5),16,3,20322214,3,3,0.8852511800396855,0.8855889601016267,0.00033778006194118415
WS(k=4;b=0.5),16,4,20322215,1,1,0.8051317851501512,0.8051317851501512,0.0
WS(k=4;b=0.5),16,4,20322215,1,3,0.8994592571928552,0.9019607832572291,0.0025015260643738157
WS(k=4;b=0.5),16,4,20322215,2,1,0.8051317851501512,0.8051317851501512,0.0
WS(k=4;b=0.5),16,4,20322215,2,3,0.9019607832572291,0.9019607832572291,0.0
WS(k=4;b=0.5),16,4,20322215,3,1,0.8051317851501512,0.8051317851501512,0.0
WS(k=4;b=0.5),16,4,20322215,3,3,0.9013006492211716,0.9019607832572291,0.0006601340360574692
WS(k=4;b=0.5),16,5,20322216,1,1,0.8146032334534494,0.8172582605595444,0.002655027106094998
WS(k=4;b=0.5),16,5,20322216,1,3,0.9147302697854056,0.9148992840258116,0.00016901424040594026
WS(k=4;b=0.5),16,5,20322216,2,1,0.8146032334534494,0.8172582605595444,0.002655027106094998
WS(k=4;b=0.5),16,5,20322216,2,3,0.9134120565968908,0.9148992840258116,0.0014872274289207121
WS(k=4;b=0.5),16,5,20322216,3,1,0.8146032334534494,0.8172582605595444,0.002655027106094998
WS(k=4;b=0.5),16,5,20322216,3,3,0.9114997461916462,0.9148992840258116,0.003399537834165356
WS(k=4;b=0.5),16,6,20322217,1,1,0.8037258627880907,0.8040546251063156,0.00032876231822498436
WS(k=4;b=0.5),16,6,20322217,1,3,0.8879362769617571,0.8898923661099423,0.001956089148185125
WS(k=4;b=0.5),16,6,20322217,2,1,0.8037258627880907,0.8040546251063156,0.00032876231822498436
WS(k=4;b=0.5),16,6,20322217,2,3,0.8881783225603528,0.8898923661099423,0.0017140435495894835
WS(k=4;b=0.5),16,6,20322217,3,1,0.8037258627880907,0.8040546251063156,0.00032876231822498436
WS(k=4;b=0.5),16,6,20322217,3,3,0.8889857907622146,0.8898923661099423,0.000906575347727645
WS(k=4;b=0.5),16,7,20322218,1,1,0.8384311573047386,0.8384324023434525,1.245038713904023e-6
WS(k=4;b=0.5),16,7,20322218,1,3,0.9200259862846366,0.9200259862846366,0.0
WS(k=4;b=0.5),16,7,20322218,2,1,0.8384311573047386,0.8384324023434525,1.245038713904023e-6
WS(k=4;b=0.5),16,7,20322218,2,3,0.9130093607678562,0.9200259862846366,0.007016625516780395
WS(k=4;b=0.5),16,7,20322218,3,1,0.8384311573047386,0.8384324023434525,1.245038713904023e-6
WS(k=4;b=0.5),16,7,20322218,3,3,0.9098909004547995,0.9200259862846366,0.010135085829837132
WS(k=4;b=0.5),16,8,20322219,1,1,0.8132058034864889,0.8152148130147455,0.0020090095282566667
WS(k=4;b=0.5),16,8,20322219,1,3,0.9053052564951919,0.9058672493650876,0.0005619928698956667
WS(k=4;b=0.5),16,8,20322219,2,1,0.8132058034864889,0.8152148130147455,0.0020090095282566667
WS(k=4;b=0.5),16,8,20322219,2,3,0.9014596157308774,0.9058672493650876,0.004407633634210151
WS(k=4;b=0.5),16,8,20322219,3,1,0.8132058034864889,0.8152148130147455,0.0020090095282566667
WS(k=4;b=0.5),16,8,20322219,3,3,0.9013988180180571,0.9058672493650876,0.004468431347030455
WS(k=4;b=0.5),16,9,20322220,1,1,0.8069037237026105,0.8075359793897328,0.0006322556871222185
WS(k=4;b=0.5),16,9,20322220,1,3,0.901300395576016,0.9030497645642253,0.00174936898820921
WS(k=4;b=0.5),16,9,20322220,2,1,0.8069037237026105,0.8075359793897328,0.0006322556871222185
WS(k=4;b=0.5),16,9,20322220,2,3,0.9017779111654012,0.9030497645642253,0.0012718533988240743
WS(k=4;b=0.5),16,9,20322220,3,1,0.8069037237026105,0.8075359793897328,0.0006322556871222185
WS(k=4;b=0.5),16,9,20322220,3,3,0.9019447265238124,0.9030497645642253,0.0011050380404128424
WS(k=4;b=0.5),16,10,20322221,1,1,0.7793522045998328,0.7806798227965301,0.0013276181966973555
WS(k=4;b=0.5),16,10,20322221,1,3,0.8713543024197132,0.8719381380900934,0.0005838356703801173
WS(k=4;b=0.5),16,10,20322221,2,1,0.7793522045998328,0.7806798227965301,0.0013276181966973555
WS(k=4;b=0.5),16,10,20322221,2,3,0.8715585051774645,0.8719381380900934,0.00037963291262888
WS(k=4;b=0.5),16,10,20322221,3,1,0.7793522045998328,0.7806798227965301,0.0013276181966973555
WS(k=4;b=0.5),16,10,20322221,3,3,0.8706275679834333,0.8719381380900934,0.001310570106660025
WS(k=4;b=0.5),16,11,20322222,1,1,0.7779671808077112,0.7793281785090229,0.0013609977013117058
WS(k=4;b=0.5),16,11,20322222,1,3,0.8722166497274363,0.8746935593631056,0.0024769096356692666
WS(k=4;b=0.5),16,11,20322222,2,1,0.7779671808077112,0.7793281785090229,0.0013609977013117058
WS(k=4;b=0.5),16,11,20322222,2,3,0.8741282684666343,0.8746935593631056,0.0005652908964712822
WS(k=4;b=0.5),16,11,20322222,3,1,0.7779671808077112,0.7793281785090229,0.0013609977013117058
WS(k=4;b=0.5),16,11,20322222,3,3,0.8746935593631056,0.8746935593631056,0.0
WS(k=4;b=0.5),16,12,20322223,1,1,0.7495256667328618,0.7505539798740819,0.001028313141220094
WS(k=4;b=0.5),16,12,20322223,1,3,0.8399388930759513,0.8474437839380682,0.00750489086211692
WS(k=4;b=0.5),16,12,20322223,2,1,0.7495256667328618,0.7505539798740819,0.001028313141220094
WS(k=4;b=0.5),16,12,20322223,2,3,0.8448152919596076,0.8474437839380682,0.002628491978460601
WS(k=4;b=0.5),16,12,20322223,3,1,0.7495256667328618,0.7505539798740819,0.001028313141220094
WS(k=4;b=0.5),16,12,20322223,3,3,0.8474437839380682,0.8474437839380682,0.0
WS(k=4;b=0.5),16,13,20322224,1,1,0.7844436011883644,0.7871954543317486,0.0027518531433842197
WS(k=4;b=0.5),16,13,20322224,1,3,0.8825767604924322,0.8880609244796458,0.0054841639872136305
WS(k=4;b=0.5),16,13,20322224,2,1,0.7844436011883644,0.7871954543317486,0.0027518531433842197
WS(k=4;b=0.5),16,13,20322224,2,3,0.883049201879119,0.8880609244796458,0.005011722600526847
WS(k=4;b=0.5),16,13,20322224,3,1,0.7844436011883644,0.7871954543317486,0.0027518531433842197
WS(k=4;b=0.5),16,13,20322224,3,3,0.8872734895060881,0.8880609244796458,0.0007874349735577102
WS(k=4;b=0.5),16,14,20322225,1,1,0.7838587374955153,0.7863967350461754,0.002537997550660087
WS(k=4;b=0.5),16,14,20322225,1,3,0.8815781016647096,0.883507679844259,0.0019295781795494182
WS(k=4;b=0.5),16,14,20322225,2,1,0.7838587374955153,0.7863967350461754,0.002537997550660087
WS(k=4;b=0.5),16,14,20322225,2,3,0.8827281441190581,0.883507679844259,0.0007795357252009527
WS(k=4;b=0.5),16,14,20322225,3,1,0.7838587374955153,0.7863967350461754,0.002537997550660087
WS(k=4;b=0.5),16,14,20322225,3,3,0.8829730429939869,0.883507679844259,0.0005346368502721077
WS(k=4;b=0.5),16,15,20322226,1,1,0.798850372922058,0.7988503729220581,1.1102230246251565e-16
WS(k=4;b=0.5),16,15,20322226,1,3,0.8849143495329767,0.8849143495329765,-1.1102230246251565e-16
WS(k=4;b=0.5),16,15,20322226,2,1,0.798850372922058,0.7988503729220581,1.1102230246251565e-16
WS(k=4;b=0.5),16,15,20322226,2,3,0.8833120501239319,0.8849143495329765,0.0016022994090446607
WS(k=4;b=0.5),16,15,20322226,3,1,0.798850372922058,0.7988503729220581,1.1102230246251565e-16
WS(k=4;b=0.5),16,15,20322226,3,3,0.8806791402221166,0.8849143495329765,0.0042352093108599664
WS(k=4;b=0.5),16,16,20322227,1,1,0.8045487198246057,0.8049875951155105,0.0004388752909048055
WS(k=4;b=0.5),16,16,20322227,1,3,0.8878667778163256,0.8878667778163256,0.0
WS(k=4;b=0.5),16,16,20322227,2,1,0.8045487198246057,0.8049875951155105,0.0004388752909048055
WS(k=4;b=0.5),16,16,20322227,2,3,0.8810409886838337,0.8878667778163256,0.006825789132491877
WS(k=4;b=0.5),16,16,20322227,3,1,0.8045487198246057,0.8049875951155105,0.0004388752909048055
WS(k=4;b=0.5),16,16,20322227,3,3,0.8772811351070198,0.8878667778163256,0.010585642709305843
WS(k=4;b=0.5),16,17,20322228,1,1,0.8131583952374493,0.8151570479484004,0.001998652710951121
WS(k=4;b=0.5),16,17,20322228,1,3,0.9077974472346068,0.9128935114755271,0.0050960642409203505
WS(k=4;b=0.5),16,17,20322228,2,1,0.8131583952374493,0.8151570479484004,0.001998652710951121
WS(k=4;b=0.5),16,17,20322228,2,3,0.9106387730092922,0.9128935114755271,0.002254738466234918
WS(k=4;b=0.5),16,17,20322228,3,1,0.8131583952374493,0.8151570479484004,0.001998652710951121
WS(k=4;b=0.5),16,17,20322228,3,3,0.9128935114755271,0.9128935114755271,0.0
WS(k=4;b=0.5),16,18,20322229,1,1,0.7783666350990918,0.7793356030180516,0.0009689679189598399
WS(k=4;b=0.5),16,18,20322229,1,3,0.8663578081034841,0.8684587534608823,0.002100945357398243
WS(k=4;b=0.5),16,18,20322229,2,1,0.7783666350990918,0.7793356030180516,0.0009689679189598399
WS(k=4;b=0.5),16,18,20322229,2,3,0.8684587534608824,0.8684587534608823,-1.1102230246251565e-16
WS(k=4;b=0.5),16,18,20322229,3,1,0.7783666350990918,0.7793356030180516,0.0009689679189598399
WS(k=4;b=0.5),16,18,20322229,3,3,0.868243046488521,0.8684587534608823,0.00021570697236128478
WS(k=4;b=0.5),16,19,20322230,1,1,0.7851082212739855,0.7877680687145687,0.0026598474405832295
WS(k=4;b=0.5),16,19,20322230,1,3,0.8803634447686365,0.8825422276079581,0.0021787828393216024
WS(k=4;b=0.5),16,19,20322230,2,1,0.7851082212739855,0.7877680687145687,0.0026598474405832295
WS(k=4;b=0.5),16,19,20322230,2,3,0.8801848907076661,0.8825422276079581,0.0023573369002919398
WS(k=4;b=0.5),16,19,20322230,3,1,0.7851082212739855,0.7877680687145687,0.0026598474405832295
WS(k=4;b=0.5),16,19,20322230,3,3,0.881356024036041,0.8825422276079581,0.0011862035719171216
WS(k=4;b=0.5),16,20,20322231,1,1,0.8416618475941956,0.8430656586706093,0.0014038110764137413
WS(k=4;b=0.5),16,20,20322231,1,3,0.9279920229475097,0.9279920229475095,-2.220446049250313e-16
WS(k=4;b=0.5),16,20,20322231,2,1,0.8416618475941956,0.8430656586706093,0.0014038110764137413
WS(k=4;b=0.5),16,20,20322231,2,3,0.9231191885414409,0.9279920229475095,0.00487283440606856
WS(k=4;b=0.5),16,20,20322231,3,1,0.8416618475941956,0.8430656586706093,0.0014038110764137413
WS(k=4;b=0.5),16,20,20322231,3,3,0.9224536336216168,0.9279920229475095,0.005538389325892679
3-regular,16,1,20332212,1,1,0.7460693192108049,0.7473978131565052,0.0013284939457003375
3-regular,16,1,20332212,1,3,0.8243765660795817,0.8428123657549967,0.018435799675415088
3-regular,16,1,20332212,2,1,0.7404624551034089,0.7473978131565052,0.006935358053096308
3-regular,16,1,20332212,2,3,0.8243765660795817,0.8428123657549967,0.018435799675415088
3-regular,16,1,20332212,3,1,0.7472360117296565,0.7473978131565052,0.00016180142684874
3-regular,16,1,20332212,3,3,0.8428123657549965,0.8428123657549967,2.220446049250313e-16
3-regular,16,2,20332213,1,1,0.7687778954590309,0.7690887587120585,0.00031086325302764894
3-regular,16,2,20332213,1,3,0.8566533838613553,0.8704652464151998,0.01381186255384459
3-regular,16,2,20332213,2,1,0.765202299127246,0.7690887587120585,0.003886459584812485
3-regular,16,2,20332213,2,3,0.8566533838613553,0.8704652464151998,0.01381186255384459
3-regular,16,2,20332213,3,1,0.7690887587120587,0.7690887587120585,-2.220446049250313e-16
3-regular,16,2,20332213,3,3,0.8658694457860027,0.8704652464151998,0.004595800629197178
3-regular,16,3,20332214,1,1,0.7399513824381216,0.7406830952501289,0.0007317128120072347
3-regular,16,3,20332214,1,3,0.8255882409726418,0.8634001094641849,0.037811868491543055
3-regular,16,3,20332214,2,1,0.7354414157715264,0.7406830952501289,0.0052416794786024345
3-regular,16,3,20332214,2,3,0.8255882409726418,0.8634001094641849,0.037811868491543055
3-regular,16,3,20332214,3,1,0.7406830952501289,0.7406830952501289,0.0
3-regular,16,3,20332214,3,3,0.8634001094641852,0.8634001094641849,-3.3306690738754696e-16
3-regular,16,4,20332215,1,1,0.7521872559834878,0.7551488764117792,0.0029616204282914005
3-regular,16,4,20332215,1,3,0.8328235652180974,0.8683295342932379,0.035505969075140476
3-regular,16,4,20332215,2,1,0.7454834944352914,0.7551488764117792,0.009665381976487808
3-regular,16,4,20332215,2,3,0.8328235652180974,0.8683295342932379,0.035505969075140476
3-regular,16,4,20332215,3,1,0.7537889282091842,0.7551488764117792,0.001359948202594996
3-regular,16,4,20332215,3,3,0.868153575503166,0.8683295342932379,0.00017595879007192838
3-regular,16,5,20332216,1,1,0.8072167902319822,0.8075431966476616,0.0003264064156793811
3-regular,16,5,20332216,1,3,0.8940259906518332,0.9128888836840643,0.0188628930322311
3-regular,16,5,20332216,2,1,0.8034624140836083,0.8075431966476616,0.004080782564053309
3-regular,16,5,20332216,2,3,0.8940259906518332,0.9128888836840643,0.0188628930322311
3-regular,16,5,20332216,3,1,0.8075431966476614,0.8075431966476616,2.220446049250313e-16
3-regular,16,5,20332216,3,3,0.9128888836840645,0.9128888836840643,-2.220446049250313e-16
3-regular,16,6,20332217,1,1,0.7521872559834878,0.7551488764117792,0.0029616204282914005
3-regular,16,6,20332217,1,3,0.8294989966988346,0.8505497428479896,0.02105074614915492
3-regular,16,6,20332217,2,1,0.7454834944352914,0.7551488764117792,0.009665381976487808
3-regular,16,6,20332217,2,3,0.8294989966988346,0.8505497428479896,0.02105074614915492
3-regular,16,6,20332217,3,1,0.7537889282091842,0.7551488764117792,0.001359948202594996
3-regular,16,6,20332217,3,3,0.850450646956689,0.8505497428479896,9.909589130052687e-5
3-regular,16,7,20332218,1,1,0.7751871625542227,0.7759537188334685,0.0007665562792458225
3-regular,16,7,20332218,1,3,0.8577110445695052,0.8749603228854984,0.01724927831599321
3-regular,16,7,20332218,2,1,0.7704624355701706,0.7759537188334685,0.0054912832632979525
3-regular,16,7,20332218,2,3,0.8577110445695052,0.8749603228854984,0.01724927831599321
3-regular,16,7,20332218,3,1,0.7759537188334684,0.7759537188334685,1.1102230246251565e-16
3-regular,16,7,20332218,3,3,0.874576244704758,0.8749603228854984,0.00038407818074037703
3-regular,16,8,20332219,1,1,0.7751871625542227,0.7759537188334685,0.0007665562792458225
3-regular,16,8,20332219,1,3,0.8615651028432689,0.8756539040547583,0.014088801211489366
3-regular,16,8,20332219,2,1,0.7704624355701706,0.7759537188334685,0.0054912832632979525
3-regular,16,8,20332219,2,3,0.8615651028432689,0.8756539040547583,0.014088801211489366
3-regular,16,8,20332219,3,1,0.7759537188334684,0.7759537188334685,1.1102230246251565e-16
3-regular,16,8,20332219,3,3,0.8722781217783615,0.8756539040547583,0.003375782276396788
3-regular,16,9,20332220,1,1,0.7399513824381216,0.7406830952501291,0.0007317128120074567
3-regular,16,9,20332220,1,3,0.8190473250531085,0.8493934011394134,0.030346076086304907
3-regular,16,9,20332220,2,1,0.7354414157715264,0.7406830952501291,0.005241679478602657
3-regular,16,9,20332220,2,3,0.8190473250531085,0.8493934011394134,0.030346076086304907
3-regular,16,9,20332220,3,1,0.7406830952501289,0.7406830952501291,2.220446049250313e-16
3-regular,16,9,20332220,3,3,0.8493934011394134,0.8493934011394134,0.0
3-regular,16,10,20332221,1,1,0.8072167902319822,0.8075431966476616,0.0003264064156793811
3-regular,16,10,20332221,1,3,0.8923576424496261,0.9003976207869908,0.008039978337364695
3-regular,16,10,20332221,2,1,0.8034624140836083,0.8075431966476616,0.004080782564053309
3-regular,16,10,20332221,2,3,0.8923576424496261,0.9003976207869908,0.008039978337364695
3-regular,16,10,20332221,3,1,0.8075431966476616,0.8075431966476616,0.0
3-regular,16,10,20332221,3,3,0.8970222333686891,0.9003976207869908,0.0033753874183016785
3-regular,16,11,20332222,1,1,0.7460693192108047,0.7473978131565052,0.0013284939457005596
3-regular,16,11,20332222,1,3,0.8268362837939207,0.8493450675440816,0.022508783750160855
3-regular,16,11,20332222,2,1,0.7404624551034089,0.7473978131565052,0.006935358053096308
3-regular,16,11,20332222,2,3,0.8268362837939207,0.8493450675440816,0.022508783750160855
3-regular,16,11,20332222,3,1,0.7472360117296565,0.7473978131565052,0.00016180142684874
3-regular,16,11,20332222,3,3,0.849120406927274,0.8493450675440816,0.00022466061680759264
3-regular,16,12,20332223,1,1,0.7880056967446062,0.7911083467171022,0.0031026499724959855
3-regular,16,12,20332223,1,3,0.8693763262562746,0.8918088647593413,0.0224325385030667
3-regular,16,12,20332223,2,1,0.7809827084560196,0.7911083467171022,0.010125638261082592
3-regular,16,12,20332223,2,3,0.8693763262562746,0.8918088647593413,0.0224325385030667
3-regular,16,12,20332223,3,1,0.7896836390762881,0.7911083467171022,0.001424707640814038
3-regular,16,12,20332223,3,3,0.8913081627177917,0.8918088647593413,0.0005007020415496166
3-regular,16,13,20332224,1,1,0.8206762511318851,0.8221375944721558,0.0014613433402707043
3-regular,16,13,20332224,1,3,0.9084666263734127,0.9192407933926245,0.010774167019211855
3-regular,16,13,20332224,2,1,0.8145087006137498,0.8221375944721558,0.007628893858406038
3-regular,16,13,20332224,2,3,0.9084666263734127,0.9192407933926245,0.010774167019211855
3-regular,16,13,20332224,3,1,0.8219596129026222,0.8221375944721558,0.0001779815695336362
3-regular,16,13,20332224,3,3,0.9092676156211489,0.9192407933926245,0.009973177771475661
3-regular,16,14,20332225,1,1,0.7751871625542227,0.7759537188334685,0.0007665562792458225
3-regular,16,14,20332225,1,3,0.8647041438097298,0.8866395520176763,0.021935408207946483
3-regular,16,14,20332225,2,1,0.7704624355701706,0.7759537188334685,0.0054912832632979525
3-regular,16,14,20332225,2,3,0.8647041438097298,0.8866395520176763,0.021935408207946483
3-regular,16,14,20332225,3,1,0.7759537188334684,0.7759537188334685,1.1102230246251565e-16
3-regular,16,14,20332225,3,3,0.8842684644187067,0.8866395520176763,0.0023710875989696456
3-regular,16,15,20332226,1,1,0.8072167902319825,0.8075431966476616,0.00032640641567915907
3-regular,16,15,20332226,1,3,0.8941879581650352,0.8985130019063364,0.004325043741301271
3-regular,16,15,20332226,2,1,0.8034624140836083,0.8075431966476616,0.004080782564053309
3-regular,16,15,20332226,2,3,0.8941879581650352,0.8985130019063364,0.004325043741301271
3-regular,16,15,20332226,3,1,0.8075431966476616,0.8075431966476616,0.0
3-regular,16,15,20332226,3,3,0.8905906918879808,0.8985130019063364,0.007922310018355638
3-regular,16,16,20332227,1,1,0.7815964296494144,0.782988185211577,0.0013917555621625333
3-regular,16,16,20332227,1,3,0.8664817349064706,0.8823521438523504,0.015870408945879766
3-regular,16,16,20332227,2,1,0.775722572013095,0.782988185211577,0.007265613198481957
3-regular,16,16,20332227,2,3,0.8664817349064706,0.8823521438523504,0.015870408945879766
3-regular,16,16,20332227,3,1,0.7828186789548782,0.782988185211577,0.0001695062566987593
3-regular,16,16,20332227,3,3,0.8780958273929018,0.8823521438523504,0.0042563164594485725
3-regular,16,17,20332228,1,1,0.7815964296494146,0.782988185211577,0.0013917555621624222
