family,n,instance,seed,m,p,method,ar,ceil,regret
3-regular,16,8,20272313,24,10,ceiling,0.9544540519574373,0.9544540519574373,0.0
3-regular,16,8,20272313,24,10,exactN,0.870540477665773,0.9544540519574373,0.08391357429166424
3-regular,16,8,20272313,24,10,sampledN,0.8259359658037339,0.9544540519574373,0.12851808615370341
3-regular,16,8,20272313,24,10,paper_binP,0.7706431756260428,0.9544540519574373,0.18381087633139448
3-regular,16,8,20272313,24,10,paper_empP,0.7823928860495191,0.9544540519574373,0.1720611659079182
3-regular,16,8,20272313,24,10,transfer_1,0.9337105447986014,0.9544540519574373,0.020743507158835883
3-regular,16,8,20272313,24,10,transfer_2,0.9544540519574373,0.9544540519574373,0.0
3-regular,16,8,20272313,24,10,transfer_3,0.948255054573836,0.9544540519574373,0.006198997383601301
3-regular,16,8,20272313,24,10,universal,0.9537256287233868,0.9544540519574373,0.0007284232340504238
3-regular,16,9,20272314,24,10,ceiling,0.9427746908463667,0.9427746908463667,0.0
3-regular,16,9,20272314,24,10,exactN,0.7705325258609619,0.9427746908463667,0.1722421649854048
3-regular,16,9,20272314,24,10,sampledN,0.7690359377937797,0.9427746908463667,0.173738753052587
3-regular,16,9,20272314,24,10,paper_binP,0.7013946102116914,0.9427746908463667,0.2413800806346753
3-regular,16,9,20272314,24,10,paper_empP,0.7226769374040688,0.9427746908463667,0.22009775344229787
3-regular,16,9,20272314,24,10,transfer_1,0.8835216688143093,0.9427746908463667,0.0592530220320574
3-regular,16,9,20272314,24,10,transfer_2,0.9278926500049965,0.9427746908463667,0.014882040841370126
3-regular,16,9,20272314,24,10,transfer_3,0.9301834504126139,0.9427746908463667,0.012591240433752815
3-regular,16,9,20272314,24,10,universal,0.9242287889841602,0.9427746908463667,0.018545901862206504
3-regular,16,10,20272315,24,10,ceiling,0.9758413818220142,0.9758413818220142,0.0
3-regular,16,10,20272315,24,10,exactN,0.8807695940465802,0.9758413818220142,0.09507178777543401
3-regular,16,10,20272315,24,10,sampledN,0.8807695940465802,0.9758413818220142,0.09507178777543401
3-regular,16,10,20272315,24,10,paper_binP,0.7725306067937504,0.9758413818220142,0.20331077502826378
3-regular,16,10,20272315,24,10,paper_empP,0.7782233437177883,0.9758413818220142,0.19761803810422585
3-regular,16,10,20272315,24,10,transfer_1,0.9429965035641132,0.9758413818220142,0.032844878257900945
3-regular,16,10,20272315,24,10,transfer_2,0.9701372202255609,0.9758413818220142,0.005704161596453261
3-regular,16,10,20272315,24,10,transfer_3,0.9719006323375396,0.9758413818220142,0.003940749484474537
3-regular,16,10,20272315,24,10,universal,0.9758413818220142,0.9758413818220142,0.0
3-regular,16,1,20272306,24,20,ceiling,0.9690705289890598,0.9690705289890598,0.0
3-regular,16,1,20272306,24,20,exactN,0.8245922856701794,0.9690705289890598,0.14447824331888037
3-regular,16,1,20272306,24,20,sampledN,0.8575764993954259,0.9690705289890598,0.11149402959363386
3-regular,16,1,20272306,24,20,paper_binP,0.6878961739672322,0.9690705289890598,0.2811743550218275
3-regular,16,1,20272306,24,20,paper_empP,0.6878961739672322,0.9690705289890598,0.2811743550218275
3-regular,16,1,20272306,24,20,transfer_1,0.9649432920476478,0.9690705289890598,0.004127236941411927
3-regular,16,1,20272306,24,20,transfer_2,0.9663101806813236,0.9690705289890598,0.0027603483077361934
3-regular,16,1,20272306,24,20,transfer_3,0.9664827989972131,0.9690705289890598,0.0025877299918466434
3-regular,16,1,20272306,24,20,universal,0.9663101806813236,0.9690705289890598,0.0027603483077361934
3-regular,16,2,20272307,24,20,ceiling,0.9680891200131745,0.9680891200131745,0.0
3-regular,16,2,20272307,24,20,exactN,0.8332756268250681,0.9680891200131745,0.13481349318810643
3-regular,16,2,20272307,24,20,sampledN,0.9126518468007012,0.9680891200131745,0.05543727321247327
3-regular,16,2,20272307,24,20,paper_binP,0.6940310551654532,0.9680891200131745,0.2740580648477213
3-regular,16,2,20272307,24,20,paper_empP,0.6940310551654532,0.9680891200131745,0.2740580648477213
3-regular,16,2,20272307,24,20,transfer_1,0.96560389980167,0.9680891200131745,0.0024852202115044353
3-regular,16,2,20272307,24,20,transfer_2,0.9672701877235952,0.9680891200131745,0.0008189322895792994
3-regular,16,2,20272307,24,20,transfer_3,0.9665340809667164,0.9680891200131745,0.00155503904645804
3-regular,16,2,20272307,24,20,universal,0.9672701877235952,0.9680891200131745,0.0008189322895792994
3-regular,16,3,20272308,24,20,ceiling,0.9915407884767443,0.9915407884767443,0.0
3-regular,16,3,20272308,24,20,exactN,0.859585963166209,0.9915407884767443,0.13195482531053526
3-regular,16,3,20272308,24,20,sampledN,0.9018229229491966,0.9915407884767443,0.08971786552754768
3-regular,16,3,20272308,24,20,paper_binP,0.706845810670436,0.9915407884767443,0.28469497780630837
3-regular,16,3,20272308,24,20,paper_empP,0.706845810670436,0.9915407884767443,0.28469497780630837
3-regular,16,3,20272308,24,20,transfer_1,0.9874053972745971,0.9915407884767443,0.004135391202147232
3-regular,16,3,20272308,24,20,transfer_2,0.9907018395303933,0.9915407884767443,0.0008389489463510591
3-regular,16,3,20272308,24,20,transfer_3,0.9915407884767443,0.9915407884767443,0.0
3-regular,16,3,20272308,24,20,universal,0.9907018395303933,0.9915407884767443,0.0008389489463510591
3-regular,16,4,20272309,24,20,ceiling,0.9671951154792353,0.9671951154792353,0.0
3-regular,16,4,20272309,24,20,exactN,0.8217668990957092,0.9671951154792353,0.1454282163835261
3-regular,16,4,20272309,24,20,sampledN,0.8422729892415258,0.9671951154792353,0.12492212623770949
3-regular,16,4,20272309,24,20,paper_binP,0.6690800414351844,0.9671951154792353,0.2981150740440509
3-regular,16,4,20272309,24,20,paper_empP,0.6690800414351844,0.9671951154792353,0.2981150740440509
3-regular,16,4,20272309,24,20,transfer_1,0.9622359181123011,0.9671951154792353,0.004959197366934176
3-regular,16,4,20272309,24,20,transfer_2,0.9640258698002077,0.9671951154792353,0.0031692456790276546
3-regular,16,4,20272309,24,20,transfer_3,0.9665487628843048,0.9671951154792353,0.0006463525949305104
3-regular,16,4,20272309,24,20,universal,0.9640258698002077,0.9671951154792353,0.0031692456790276546
3-regular,16,5,20272310,24,20,ceiling,0.9638698535934299,0.9638698535934299,0.0
3-regular,16,5,20272310,24,20,exactN,0.8092209236871788,0.9638698535934299,0.15464892990625112
3-regular,16,5,20272310,24,20,sampledN,0.6886158331115207,0.9638698535934299,0.27525402048190917
3-regular,16,5,20272310,24,20,paper_binP,0.6629111104408087,0.9638698535934299,0.30095874315262117
3-regular,16,5,20272310,24,20,paper_empP,0.6629111104408087,0.9638698535934299,0.30095874315262117
3-regular,16,5,20272310,24,20,transfer_1,0.9609057526130016,0.9638698535934299,0.002964100980428319
3-regular,16,5,20272310,24,20,transfer_2,0.9588297083764785,0.9638698535934299,0.005040145216951397
3-regular,16,5,20272310,24,20,transfer_3,0.9617618076450916,0.9638698535934299,0.002108045948338355
3-regular,16,5,20272310,24,20,universal,0.9588297083764785,0.9638698535934299,0.005040145216951397
3-regular,16,6,20272311,24,20,ceiling,0.9586933152828533,0.9586933152828533,0.0
3-regular,16,6,20272311,24,20,exactN,0.8004842177741025,0.9586933152828533,0.15820909750875078
3-regular,16,6,20272311,24,20,sampledN,0.5702267632387193,0.9586933152828533,0.38846655204413394
3-regular,16,6,20272311,24,20,paper_binP,0.6416450254592999,0.9586933152828533,0.3170482898235534
3-regular,16,6,20272311,24,20,paper_empP,0.6416450254592999,0.9586933152828533,0.3170482898235534
3-regular,16,6,20272311,24,20,transfer_1,0.9568565981018957,0.9586933152828533,0.00183671718095757
3-regular,16,6,20272311,24,20,transfer_2,0.9523768106156999,0.9586933152828533,0.006316504667153389
3-regular,16,6,20272311,24,20,transfer_3,0.9574063498313109,0.9586933152828533,0.0012869654515423878
3-regular,16,6,20272311,24,20,universal,0.9523768106156999,0.9586933152828533,0.006316504667153389
3-regular,16,7,20272312,24,20,ceiling,0.9846247131635163,0.9846247131635163,0.0
3-regular,16,7,20272312,24,20,exactN,0.8479178779256547,0.9846247131635163,0.13670683523786165
3-regular,16,7,20272312,24,20,sampledN,0.8826195665401368,0.9846247131635163,0.10200514662337945
3-regular,16,7,20272312,24,20,paper_binP,0.6971052889584743,0.9846247131635163,0.28751942420504195
3-regular,16,7,20272312,24,20,paper_empP,0.6971052889584743,0.9846247131635163,0.28751942420504195
3-regular,16,7,20272312,24,20,transfer_1,0.9815972097803509,0.9846247131635163,0.0030275033831653753
3-regular,16,7,20272312,24,20,transfer_2,0.9834166649123507,0.9846247131635163,0.0012080482511656054
3-regular,16,7,20272312,24,20,transfer_3,0.9846083629800916,0.9846247131635163,1.6350183424718168e-5
3-regular,16,7,20272312,24,20,universal,0.9834166649123507,0.9846247131635163,0.0012080482511656054
3-regular,16,8,20272313,24,20,ceiling,0.9768744618543179,0.9768744618543179,0.0
3-regular,16,8,20272313,24,20,exactN,0.8359687468789672,0.9768744618543179,0.14090571497535076
3-regular,16,8,20272313,24,20,sampledN,0.8359687468789672,0.9768744618543179,0.14090571497535076
3-regular,16,8,20272313,24,20,paper_binP,0.6940526515925306,0.9768744618543179,0.2828218102617873
3-regular,16,8,20272313,24,20,paper_empP,0.6940526515925306,0.9768744618543179,0.2828218102617873
3-regular,16,8,20272313,24,20,transfer_1,0.9731402647786561,0.9768744618543179,0.003734197075661805
3-regular,16,8,20272313,24,20,transfer_2,0.9747208463775525,0.9768744618543179,0.0021536154767654025
3-regular,16,8,20272313,24,20,transfer_3,0.9757785445349519,0.9768744618543179,0.00109591731936598
3-regular,16,8,20272313,24,20,universal,0.9747208463775525,0.9768744618543179,0.0021536154767654025
3-regular,16,9,20272314,24,20,ceiling,0.9664257202123786,0.9664257202123786,0.0
3-regular,16,9,20272314,24,20,exactN,0.8135093931916363,0.9664257202123786,0.15291632702074232
3-regular,16,9,20272314,24,20,sampledN,0.7802589269434392,0.9664257202123786,0.18616679326893937
3-regular,16,9,20272314,24,20,paper_binP,0.6462516852012743,0.9664257202123786,0.3201740350111043
3-regular,16,9,20272314,24,20,paper_empP,0.6462516852012743,0.9664257202123786,0.3201740350111043
3-regular,16,9,20272314,24,20,transfer_1,0.9656974116627097,0.9664257202123786,0.0007283085496688768
3-regular,16,9,20272314,24,20,transfer_2,0.9590495573298067,0.9664257202123786,0.007376162882571924
3-regular,16,9,20272314,24,20,transfer_3,0.963545969013666,0.9664257202123786,0.0028797511987126434
3-regular,16,9,20272314,24,20,universal,0.9590495573298067,0.9664257202123786,0.007376162882571924
3-regular,16,10,20272315,24,20,ceiling,0.9920808239355117,0.9920808239355117,0.0
3-regular,16,10,20272315,24,20,exactN,0.8484501937454327,0.9920808239355117,0.14363063019007893
3-regular,16,10,20272315,24,20,sampledN,0.8827872472080225,0.9920808239355117,0.10929357672748918
3-regular,16,10,20272315,24,20,paper_binP,0.6973092394330929,0.9920808239355117,0.2947715845024188
3-regular,16,10,20272315,24,20,paper_empP,0.6973092394330929,0.9920808239355117,0.2947715845024188
3-regular,16,10,20272315,24,20,transfer_1,0.9874548271895242,0.9920808239355117,0.004625996745987515
3-regular,16,10,20272315,24,20,transfer_2,0.9905323252241344,0.9920808239355117,0.0015484987113772997
3-regular,16,10,20272315,24,20,transfer_3,0.9920808239355117,0.9920808239355117,0.0
3-regular,16,10,20272315,24,20,universal,0.9905323252241344,0.9920808239355117,0.0015484987113772997
