family,n,instance,seed,m,p,method,ar,ceil,regret
ER(0.5),14,10,20312115,44,10,ceiling,0.9556429771446974,0.9556429771446974,0.0
ER(0.5),14,10,20312115,44,10,exactN,0.863842343363981,0.9556429771446974,0.09180063378071635
ER(0.5),14,10,20312115,44,10,sampledN,0.8365446917381522,0.9556429771446974,0.11909828540654521
ER(0.5),14,10,20312115,44,10,paper_binP,0.7841105161709899,0.9556429771446974,0.17153246097370745
ER(0.5),14,10,20312115,44,10,paper_empP,0.7092480289418426,0.9556429771446974,0.2463949482028548
ER(0.5),14,10,20312115,44,10,transfer_1,0.9556108871462642,0.9556429771446974,3.208999843318239e-5
ER(0.5),14,10,20312115,44,10,transfer_2,0.9452324023807881,0.9556429771446974,0.010410574763909275
ER(0.5),14,10,20312115,44,10,transfer_3,0.9521916345828962,0.9556429771446974,0.0034513425618011295
ER(0.5),14,10,20312115,44,10,universal,0.9525681368132534,0.9556429771446974,0.0030748403314440065
ER(0.5),14,1,20312106,49,20,ceiling,0.9880779972772608,0.9880779972772608,0.0
ER(0.5),14,1,20312106,49,20,exactN,0.9082984630674084,0.9880779972772608,0.0797795342098524
ER(0.5),14,1,20312106,49,20,sampledN,0.8420177345704092,0.9880779972772608,0.14606026270685157
ER(0.5),14,1,20312106,49,20,paper_binP,0.7434293748410429,0.9880779972772608,0.24464862243621788
ER(0.5),14,1,20312106,49,20,paper_empP,0.7611666695960796,0.9880779972772608,0.22691132768118116
ER(0.5),14,1,20312106,49,20,transfer_1,0.9868419849108472,0.9880779972772608,0.0012360123664135747
ER(0.5),14,1,20312106,49,20,transfer_2,0.983263389679603,0.9880779972772608,0.004814607597657727
ER(0.5),14,1,20312106,49,20,transfer_3,0.9867029945890756,0.9880779972772608,0.001375002688185134
ER(0.5),14,1,20312106,49,20,universal,0.9840048719000173,0.9880779972772608,0.0040731253772434695
ER(0.5),14,2,20312107,46,20,ceiling,0.9767898944156329,0.9767898944156329,0.0
ER(0.5),14,2,20312107,46,20,exactN,0.898302096370986,0.9767898944156329,0.0784877980446469
ER(0.5),14,2,20312107,46,20,sampledN,0.6981399356903113,0.9767898944156329,0.2786499587253216
ER(0.5),14,2,20312107,46,20,paper_binP,0.6853880597783343,0.9767898944156329,0.29140183463729863
ER(0.5),14,2,20312107,46,20,paper_empP,0.6624291820036003,0.9767898944156329,0.31436071241203256
ER(0.5),14,2,20312107,46,20,transfer_1,0.9759215794049124,0.9767898944156329,0.0008683150107204884
ER(0.5),14,2,20312107,46,20,transfer_2,0.9752989537485035,0.9767898944156329,0.0014909406671294034
ER(0.5),14,2,20312107,46,20,transfer_3,0.970454525652866,0.9767898944156329,0.0063353687627668576
ER(0.5),14,2,20312107,46,20,universal,0.9722718812394691,0.9767898944156329,0.004518013176163849
ER(0.5),14,3,20312108,49,20,ceiling,0.989885900838183,0.989885900838183,0.0
ER(0.5),14,3,20312108,49,20,exactN,0.9357087184290643,0.989885900838183,0.05417718240911862
ER(0.5),14,3,20312108,49,20,sampledN,0.8821419763839018,0.989885900838183,0.10774392445428116
ER(0.5),14,3,20312108,49,20,paper_binP,0.7426382150915869,0.989885900838183,0.24724768574659606
ER(0.5),14,3,20312108,49,20,paper_empP,0.7610848421326153,0.989885900838183,0.22880105870556766
ER(0.5),14,3,20312108,49,20,transfer_1,0.9883646796664908,0.989885900838183,0.0015212211716921775
ER(0.5),14,3,20312108,49,20,transfer_2,0.9851818078901995,0.989885900838183,0.0047040929479834626
ER(0.5),14,3,20312108,49,20,transfer_3,0.9885057782802998,0.989885900838183,0.0013801225578831122
ER(0.5),14,3,20312108,49,20,universal,0.9857271567796178,0.989885900838183,0.0041587440585652
ER(0.5),14,4,20312109,47,20,ceiling,0.9672511339567976,0.9672511339567976,0.0
ER(0.5),14,4,20312109,47,20,exactN,0.908199684634791,0.9672511339567976,0.05905144932200668
ER(0.5),14,4,20312109,47,20,sampledN,0.810989152672467,0.9672511339567976,0.15626198128433066
ER(0.5),14,4,20312109,47,20,paper_binP,0.7181937405222633,0.9672511339567976,0.24905739343453437
ER(0.5),14,4,20312109,47,20,paper_empP,0.7181937405222633,0.9672511339567976,0.24905739343453437
ER(0.5),14,4,20312109,47,20,transfer_1,0.9656031239390935,0.9672511339567976,0.0016480100177040935
ER(0.5),14,4,20312109,47,20,transfer_2,0.9627468186873541,0.9672511339567976,0.004504315269443504
ER(0.5),14,4,20312109,47,20,transfer_3,0.9666523575555205,0.9672511339567976,0.0005987764012771457
ER(0.5),14,4,20312109,47,20,universal,0.9645201743843483,0.9672511339567976,0.0027309595724492874
ER(0.5),14,5,20312110,47,20,ceiling,0.9821502160083551,0.9821502160083551,0.0
ER(0.5),14,5,20312110,47,20,exactN,0.9168800853170455,0.9821502160083551,0.0652701306913096
ER(0.5),14,5,20312110,47,20,sampledN,0.6478411356993239,0.9821502160083551,0.33430908030903117
ER(0.5),14,5,20312110,47,20,paper_binP,0.7203316560888996,0.9821502160083551,0.26181855991945546
ER(0.5),14,5,20312110,47,20,paper_empP,0.7203316560888996,0.9821502160083551,0.26181855991945546
ER(0.5),14,5,20312110,47,20,transfer_1,0.9818344357806534,0.9821502160083551,0.00031578022770162306
ER(0.5),14,5,20312110,47,20,transfer_2,0.9806293889258693,0.9821502160083551,0.0015208270824857983
ER(0.5),14,5,20312110,47,20,transfer_3,0.9812052315631217,0.9821502160083551,0.0009449844452333878
ER(0.5),14,5,20312110,47,20,universal,0.9798839923396088,0.9821502160083551,0.0022662236687462922
ER(0.5),14,6,20312111,48,20,ceiling,0.978246773706149,0.978246773706149,0.0
ER(0.5),14,6,20312111,48,20,exactN,0.8650397311038691,0.978246773706149,0.11320704260227987
ER(0.5),14,6,20312111,48,20,sampledN,0.8181540686622315,0.978246773706149,0.16009270504391748
ER(0.5),14,6,20312111,48,20,paper_binP,0.7429788826139712,0.978246773706149,0.23526789109217783
ER(0.5),14,6,20312111,48,20,paper_empP,0.7429788826139712,0.978246773706149,0.23526789109217783
ER(0.5),14,6,20312111,48,20,transfer_1,0.9765537899660339,0.978246773706149,0.0016929837401150616
ER(0.5),14,6,20312111,48,20,transfer_2,0.9715546119938078,0.978246773706149,0.006692161712341216
ER(0.5),14,6,20312111,48,20,transfer_3,0.977054381287416,0.978246773706149,0.0011923924187330348
ER(0.5),14,6,20312111,48,20,universal,0.973165744082571,0.978246773706149,0.005081029623578037
ER(0.5),14,7,20312112,44,20,ceiling,0.9884824613230523,0.9884824613230523,0.0
ER(0.5),14,7,20312112,44,20,exactN,0.9382086318469404,0.9884824613230523,0.05027382947611192
ER(0.5),14,7,20312112,44,20,sampledN,0.9382086318469404,0.9884824613230523,0.05027382947611192
ER(0.5),14,7,20312112,44,20,paper_binP,0.8413904733883286,0.9884824613230523,0.14709198793472367
ER(0.5),14,7,20312112,44,20,paper_empP,0.7358726506486114,0.9884824613230523,0.2526098106744409
ER(0.5),14,7,20312112,44,20,transfer_1,0.9868272283904882,0.9884824613230523,0.001655232932564088
ER(0.5),14,7,20312112,44,20,transfer_2,0.9838773964118229,0.9884824613230523,0.004605064911229362
ER(0.5),14,7,20312112,44,20,transfer_3,0.9860654691326002,0.9884824613230523,0.0024169921904521052
ER(0.5),14,7,20312112,44,20,universal,0.9868543820342698,0.9884824613230523,0.0016280792887825024
ER(0.5),14,8,20312113,45,20,ceiling,0.9838382338345619,0.9838382338345619,0.0
ER(0.5),14,8,20312113,45,20,exactN,0.9156909681377373,0.9838382338345619,0.06814726569682461
ER(0.5),14,8,20312113,45,20,sampledN,0.9156909681377373,0.9838382338345619,0.06814726569682461
ER(0.5),14,8,20312113,45,20,paper_binP,0.9336820521096444,0.9838382338345619,0.05015618172491754
ER(0.5),14,8,20312113,45,20,paper_empP,0.8060121655948715,0.9838382338345619,0.17782606823969038
ER(0.5),14,8,20312113,45,20,transfer_1,0.9830170500354543,0.9838382338345619,0.000821183799107672
ER(0.5),14,8,20312113,45,20,transfer_2,0.9812233387408202,0.9838382338345619,0.002614895093741687
ER(0.5),14,8,20312113,45,20,transfer_3,0.983463988885496,0.9838382338345619,0.000374244949065905
ER(0.5),14,8,20312113,45,20,universal,0.9823327785308001,0.9838382338345619,0.0015054553037617824
ER(0.5),14,9,20312114,41,20,ceiling,0.9890844347348156,0.9890844347348156,0.0
ER(0.5),14,9,20312114,41,20,exactN,0.9301030542559092,0.9890844347348156,0.05898138047890633
ER(0.5),14,9,20312114,41,20,sampledN,0.9301030542559092,0.9890844347348156,0.05898138047890633
ER(0.5),14,9,20312114,41,20,paper_binP,0.8325560373607918,0.9890844347348156,0.1565283973740238
ER(0.5),14,9,20312114,41,20,paper_empP,0.7651698273707933,0.9890844347348156,0.22391460736402224
ER(0.5),14,9,20312114,41,20,transfer_1,0.9890844347348156,0.9890844347348156,0.0
ER(0.5),14,9,20312114,41,20,transfer_2,0.9882585671350228,0.9890844347348156,0.0008258675997927512
ER(0.5),14,9,20312114,41,20,transfer_3,0.9878602910716235,0.9890844347348156,0.0012241436631920122
ER(0.5),14,9,20312114,41,20,universal,0.986848505168046,0.9890844347348156,0.0022359295667695456
ER(0.5),14,10,20312115,44,20,ceiling,0.978272164379171,0.978272164379171,0.0
ER(0.5),14,10,20312115,44,20,exactN,0.899300981599247,0.978272164379171,0.07897118277992399
ER(0.5),14,10,20312115,44,20,sampledN,0.8138094529167119,0.978272164379171,0.16446271146245905
ER(0.5),14,10,20312115,44,20,paper_binP,0.7921374796099091,0.978272164379171,0.18613468476926187
ER(0.5),14,10,20312115,44,20,paper_empP,0.7465589859699517,0.978272164379171,0.23171317840921923
ER(0.5),14,10,20312115,44,20,transfer_1,0.976379828746141,0.978272164379171,0.001892335633029929
ER(0.5),14,10,20312115,44,20,transfer_2,0.9726499057952883,0.978272164379171,0.0056222585838826555
ER(0.5),14,10,20312115,44,20,transfer_3,0.978272164379171,0.978272164379171,0.0
ER(0.5),14,10,20312115,44,20,universal,0.9750679891015248,0.978272164379171,0.0032041752776461596
