family,n,instance,seed,m,model,params,mse_entry,eps_raw_mean,eps_raw_argmax,eps_cal_mean,eps_cal_argmax,ceil_p1,ar_raw,regret_raw,ar_cal,regret_cal
WS(k=4;b=0.5),10,1,20321612,20,tri_fit,4.807186527065597;2.3238730956861686;1.826310082033649;1.0512051970188943,4.260850952598274e-5,0.3995698403750386,0.672623581305147,0.2386942436875365,0.3682069199186032,0.7708994014109336,0.7708994014109336,0.0,0.7708994014109336,0.0
WS(k=4;b=0.5),10,1,20321612,20,norm_init,10.0;1.0;1.0,0.00018133752417179297,0.3887393243088629,0.2419149777271459,0.38873932476253203,0.24191497788153854,0.7708994014109336,0.6250000000000001,0.1458994014109335,0.6250000000000001,0.1458994014109335
WS(k=4;b=0.5),10,1,20321612,20,norm_25,9.212522857719295;5.570612772224015;3.4325528790142092,4.0887420027899347e-5,0.42983443077261624,0.9463952508459585,0.4342358600012999,0.9577862955139729,0.7708994014109336,0.625,0.1458994014109336,0.625,0.1458994014109336
WS(k=4;b=0.5),10,1,20321612,20,norm_50,10.540014917114192;4.072060809234371;4.978560190397947,3.333535017946106e-5,0.3903605629824124,0.8472525562156534,0.3930932246792924,0.8545538867577429,0.7708994014109336,0.625,0.1458994014109336,0.625,0.1458994014109336
WS(k=4;b=0.5),10,1,20321612,20,norm_fit,10.170054801461914;4.405525780398489;4.530775996472661,3.215235826177709e-5,0.3828819678278245,0.8312976437809081,0.38529198373457396,0.8377823576195319,0.7708994014109336,0.625,0.1458994014109336,0.625,0.1458994014109336
WS(k=4;b=0.5),10,2,20321613,20,emp,-,0.0,0.0,0.0,0.0,0.0,0.7756670158030848,0.7511679128345011,0.024499102968583708,0.7511679128345011,0.024499102968583708
WS(k=4;b=0.5),10,2,20321613,20,paper,-,3.030859014113103e-5,0.6524351613455078,1.893818867366143,0.12257567574922128,0.2208008104537441,0.7756670158030848,0.7672679143859709,0.008399101417113974,0.7511679128345011,0.024499102968583708
WS(k=4;b=0.5),10,2,20321613,20,tri_init,0.0;0.0;1.0;1.0,4.41531903058612e-5,0.4404563304360044,0.5933924014690158,0.31987291091114656,0.41164380153128083,0.7756670158030848,0.7744366831336084,0.001230332669476475,0.7744366831336084,0.001230332669476475
WS(k=4;b=0.5),10,2,20321613,20,tri_25,0.0;3.1760782603660624;1.6168764891610365;0.6857529598112126,4.034285298756072e-5,0.4334772270913957,0.6125390971966578,0.2828712506740831,0.3755993363120575,0.7756670158030848,0.4146980986665216,0.36096891713656326,0.4146980986665216,0.36096891713656326
WS(k=4;b=0.5),10,2,20321613,20,tri_50,4.86621789189672;1.7846900891640978;1.6784844337947327;1.2448882704242692,3.8275186486828186e-5,0.40171542209447747,0.6641062938589829,0.23798481020148307,0.35787671790330366,0.7756670158030848,0.42425524093766565,0.3514117748654192,0.42425524093766565,0.3514117748654192
WS(k=4;b=0.5),10,2,20321613,20,tri_fit,4.655512828097408;1.5398577244413072;1.7145910903366026;1.3007045189143174,3.81821090162082e-5,0.40379838113464545,0.690305335964089,0.23358697012231355,0.3603290246074108,0.7756670158030848,0.4698098143346001,0.3058572014684847,0.4698098143346001,0.3058572014684847
WS(k=4;b=0.5),10,2,20321613,20,norm_init,10.0;1.0;1.0,0.00019760838494244776,0.3914547567291017,0.24009436201409995,0.3914547571837785,0.24009436216965963,0.7756670158030848,0.6250000000000001,0.15066701580308473,0.6250000000000001,0.15066701580308473
WS(k=4;b=0.5),10,2,20321613,20,norm_25,11.412816097068221;1.6973144357018777;1.0254623413828607,0.00014225281081544844,0.27515641287464637,0.20792759571906527,0.27515690985899965,0.20792790736735547,0.7756670158030848,0.6250000000000001,0.15066701580308473,0.6250000000000001,0.15066701580308473
WS(k=4;b=0.5),10,2,20321613,20,norm_50,10.048552387740482;3.14138695900045;6.696367079378935,3.1545619890870857e-5,0.4840427588332434,1.0887639430580305,0.4914674621533421,1.1075162340287779,0.7756670158030848,0.625,0.15066701580308484,0.625,0.15066701580308484
WS(k=4;b=0.5),10,2,20321613,20,norm_fit,10.410954820933602;4.378214966691482;5.155110258772478,2.939015563660229e-5,0.4191469975695212,0.9443521929245393,0.42277250826301177,0.9542068418003568,0.7756670158030848,0.625,0.15066701580308484,0.625,0.15066701580308484
3-regular,10,1,20331612,15,emp,-,0.0,0.0,0.0,0.0,0.0,0.8122931391636959,0.7995475428623084,0.012745596301387496,0.7995475428623084,0.012745596301387496
3-regular,10,1,20331612,15,paper,-,0.00015599575460680301,20.158494897145957,61.64372033573326,0.1129215245956282,0.19463858182246627,0.8122931391636959,0.8026265571794586,0.00966658198423731,0.7617779718342926,0.05051516732940331
3-regular,10,1,20331612,15,tri_init,0.0;0.0;1.0;1.0,0.00016928698624934458,0.34349210735140506,0.5229781943815148,0.252734631982618,0.36311875471586724,0.8122931391636959,0.8122931391636959,0.0,0.8122931391636959,0.0
3-regular,10,1,20331612,15,tri_25,1.6494691856646864;1.3121313295483457;1.3850056608347616;1.097231573043854,0.00016671767425200529,0.33485688354668114,0.5485381945816937,0.21676381354049956,0.3242970154153065,0.8122931391636959,0.466863302726733,0.34542983643696296,0.466863302726733,0.34542983643696296
3-regular,10,1,20331612,15,tri_50,0.9399634015581885;0.8442858638636774;1.3367477641411805;1.0951691335738762,0.0001666951983397183,0.33942364160521993,0.5645326465860346,0.22130632857671753,0.3357483233469303,0.8122931391636959,0.7995475428623084,0.012745596301387496,0.7995475428623084,0.012745596301387496
3-regular,10,1,20331612,15,tri_fit,0.5816091925724641;1.2232866494332721;1.3897866427913945;1.0856850315052624,0.00016654345349781393,0.3411623797831128,0.5643312371798992,0.21799705759097035,0.3281501619760563,0.8122931391636959,0.7617779718342926,0.05051516732940331,0.7617779718342926,0.05051516732940331
3-regular,10,1,20331612,15,norm_init,7.5;1.0;1.0,0.0003505718095985574,0.3604689317223478,0.20626583322711295,0.3604689349584202,0.20626583425195238,0.8122931391636959,0.6250000000000001,0.18729313916369583,0.6250000000000001,0.18729313916369583
3-regular,10,1,20331612,15,norm_25,7.4847904637427245;4.697891349690186;2.9694331368693394,0.00015740217595209543,0.32806972276391577,0.5275926504284449,0.32977228992584656,0.5311736292752227,0.8122931391636959,0.625,0.18729313916369594,0.625,0.18729313916369594
3-regular,10,1,20331612,15,norm_50,7.609702207114756;5.09264793778053;2.928232749436954,0.0001570413739019643,0.36596757377393324,0.6116513849716694,0.368673979726315,0.617368129889838,0.8122931391636959,0.625,0.18729313916369594,0.625,0.18729313916369594
3-regular,10,1,20331612,15,norm_fit,7.782887521915622;4.668992865155255;4.340033087758746,0.00015456866133623656,0.3651746134377797,0.6143513142327659,0.3676068547960896,0.6195428612150092,0.8122931391636959,0.625,0.18729313916369594,0.625,0.18729313916369594
3-regular,10,2,20331613,15,emp,-,0.0,0.0,0.0,0.0,0.0,0.7681510331415417,0.7476753295394349,0.02047570360210671,0.7476753295394349,0.02047570360210671
3-regular,10,2,20331613,15,paper,-,0.00015416135575707526,20.15198285322377,61.626134697622184,0.10618088950200087,0.16952994672006252,0.7681510331415417,0.7681510331415417,0.0,0.7476753295394349,0.02047570360210671
3-regular,10,2,20331613,15,tri_init,0.0;0.0;1.0;1.0,0.00016681021333848293,0.3408005917374127,0.4970557320963607,0.2485832534048335,0.33980649500608134,0.7681510331415417,0.7637620333718308,0.004388999769710855,0.7637620333718308,0.004388999769710855
3-regular,10,2,20331613,15,tri_25,1.0082935008246325;-0.8371667161532559;1.2014992205429704;1.5384460339933403,0.0001655382512468369,0.340557462525901,0.5925564876014578,0.20241009512643798,0.3081808814318767,0.7681510331415417,0.7476753295394349,0.02047570360210671,0.7476753295394349,0.02047570360210671
3-regular,10,2,20331613,15,tri_50,1.2965299847612801;-0.4798731599329634;1.1264471689408373;1.473209451171868,0.00016543785404439602,0.33718155697233326,0.5513670925581424,0.20812906220304297,0.30323921565983686,0.7681510331415417,0.7081086029483408,0.06004243019320088,0.7081086029483408,0.06004243019320088
3-regular,10,2,20331613,15,tri_fit,4.412938138750439;-0.5583339973206365;1.1136224952832878;1.3866259509508714,0.00016510864734521144,0.3204080679345264,0.5181336247861742,0.21347372332278353,0.3131913251952904,0.7681510331415417,0.7476753295394349,0.02047570360210671,0.7476753295394349,0.02047570360210671
3-regular,10,2,20331613,15,norm_init,7.5;1.0;1.0,0.0003437659460353997,0.35256412402738774,0.23467656946116824,0.35256412728926295,0.23467657044086848,0.7681510331415417,0.5769230769230771,0.19122795621846456,0.5769230769230771,0.19122795621846456
3-regular,10,2,20331613,15,norm_25,8.32469201135531;2.388875440708147;3.458604484855278,0.000167968874407483,0.16546203906879486,0.2166107343569958,0.16553947068332986,0.21671459983093666,0.7681510331415417,0.5769230769230769,0.19122795621846478,0.5769230769230769,0.19122795621846478
3-regular,10,2,20331613,15,norm_50,7.1574194314340875;2.807029333771433;3.823467747994351,0.0001583131310888862,0.19824651767240442,0.3093321372390754,0.19846369736238445,0.3097327429920554,0.7681510331415417,0.5769230769230769,0.19122795621846478,0.5769230769230769,0.19122795621846478
3-regular,10,2,20331613,15,norm_fit,7.619185955651254;4.017451694902109;4.065066469593273,0.0001522585686522033,0.2929063053416504,0.5029843793008117,0.29399825913093114,0.505242136978728,0.7681510331415417,0.5769230769230769,0.19122795621846478,0.5769230769230769,0.19122795621846478
