family,n,instance,seed,m,kind,K,p,value,ceil,regret
ER(0.5),16,2,20262308,56,leak_g0.2_b0.2,16,1,0.036769864017572616,,
ER(0.5),16,2,20262308,56,leak_g0.5_b0.3,16,1,0.14080748896174144,,
ER(0.5),16,2,20262308,56,leak_g1.0_b0.4,16,1,0.48506171174051477,,
ER(0.5),16,2,20262308,56,binned_proxy,16,1,0.7335873231700557,0.7923512687163733,0.058763945546317586
ER(0.5),16,2,20262308,56,binned_proxy,16,3,0.7555560587059656,0.8922941811585484,0.13673812245258277
ER(0.5),16,2,20262308,56,leak_g0.2_b0.2,32,1,0.025706962367592016,,
ER(0.5),16,2,20262308,56,leak_g0.5_b0.3,32,1,0.12424135570299047,,
ER(0.5),16,2,20262308,56,leak_g1.0_b0.4,32,1,0.4611781590360434,,
ER(0.5),16,2,20262308,56,binned_proxy,32,1,0.7481887006066805,0.7923512687163733,0.04416256810969277
ER(0.5),16,2,20262308,56,binned_proxy,32,3,0.7906821695735536,0.8922941811585484,0.10161201158499478
ER(0.5),16,2,20262308,56,leak_g0.2_b0.2,64,1,0.019342442058144275,,
ER(0.5),16,2,20262308,56,leak_g0.5_b0.3,64,1,0.11634652324964097,,
ER(0.5),16,2,20262308,56,leak_g1.0_b0.4,64,1,0.4483012060882211,,
ER(0.5),16,2,20262308,56,binned_proxy,64,1,0.7481887006066805,0.7923512687163733,0.04416256810969277
ER(0.5),16,2,20262308,56,binned_proxy,64,3,0.7906821695735536,0.8922941811585484,0.10161201158499478
ER(0.5),16,2,20262308,56,leak_g0.2_b0.2,128,1,0.015857504260244515,,
ER(0.5),16,2,20262308,56,leak_g0.5_b0.3,128,1,0.11244795415084448,,
ER(0.5),16,2,20262308,56,leak_g1.0_b0.4,128,1,0.4406647975931852,,
ER(0.5),16,2,20262308,56,binned_proxy,128,1,0.7481887006066805,0.7923512687163733,0.04416256810969277
ER(0.5),16,2,20262308,56,binned_proxy,128,3,0.7981272019390764,0.8922941811585484,0.09416697921947204
ER(0.5),16,3,20262309,52,ceiling,0,1,0.8115839099422624,0.8115839099422624,0.0
ER(0.5),16,3,20262309,52,ceiling,0,3,0.8824559876438517,0.8824559876438517,0.0
ER(0.5),16,3,20262309,52,leak_g0.2_b0.2,4,1,0.08055466342057611,,
ER(0.5),16,3,20262309,52,leak_g0.5_b0.3,4,1,0.20820164328286825,,
ER(0.5),16,3,20262309,52,leak_g1.0_b0.4,4,1,0.549282097332938,,
ER(0.5),16,3,20262309,52,binned_proxy,4,1,0.7426435418385853,0.8115839099422624,0.0689403681036771
ER(0.5),16,3,20262309,52,binned_proxy,4,3,0.7436308164691429,0.8824559876438517,0.13882517117470883
ER(0.5),16,3,20262309,52,leak_g0.2_b0.2,8,1,0.051488308896950954,,
ER(0.5),16,3,20262309,52,leak_g0.5_b0.3,8,1,0.15291963676615722,,
ER(0.5),16,3,20262309,52,leak_g1.0_b0.4,8,1,0.48910834484725346,,
ER(0.5),16,3,20262309,52,binned_proxy,8,1,0.7672680843939957,0.8115839099422624,0.04431582554826663
ER(0.5),16,3,20262309,52,binned_proxy,8,3,0.7822240238114436,0.8824559876438517,0.10023196383240807
ER(0.5),16,3,20262309,52,leak_g0.2_b0.2,16,1,0.0339563256599797,,
ER(0.5),16,3,20262309,52,leak_g0.5_b0.3,16,1,0.12679606038897107,,
ER(0.5),16,3,20262309,52,leak_g1.0_b0.4,16,1,0.45785704300312074,,
ER(0.5),16,3,20262309,52,binned_proxy,16,1,0.7665216858015291,0.8115839099422624,0.04506222414073324
ER(0.5),16,3,20262309,52,binned_proxy,16,3,0.7869532776668422,0.8824559876438517,0.09550270997700949
ER(0.5),16,3,20262309,52,leak_g0.2_b0.2,32,1,0.02356766349367548,,
ER(0.5),16,3,20262309,52,leak_g0.5_b0.3,32,1,0.11559466299192263,,
ER(0.5),16,3,20262309,52,leak_g1.0_b0.4,32,1,0.44321209636579234,,
ER(0.5),16,3,20262309,52,binned_proxy,32,1,0.781764839431508,0.8115839099422624,0.029819070510754386
ER(0.5),16,3,20262309,52,binned_proxy,32,3,0.8167698034401023,0.8824559876438517,0.06568618420374939
ER(0.5),16,3,20262309,52,leak_g0.2_b0.2,64,1,0.017786483532303644,,
ER(0.5),16,3,20262309,52,leak_g0.5_b0.3,64,1,0.11127210732288703,,
ER(0.5),16,3,20262309,52,leak_g1.0_b0.4,64,1,0.4371079884400273,,
ER(0.5),16,3,20262309,52,binned_proxy,64,1,0.781764839431508,0.8115839099422624,0.029819070510754386
ER(0.5),16,3,20262309,52,binned_proxy,64,3,0.8167698034401023,0.8824559876438517,0.06568618420374939
ER(0.5),16,3,20262309,52,leak_g0.2_b0.2,128,1,0.014860080004067704,,
ER(0.5),16,3,20262309,52,leak_g0.5_b0.3,128,1,0.10947574881031867,,
ER(0.5),16,3,20262309,52,leak_g1.0_b0.4,128,1,0.43391169722441203,,
ER(0.5),16,3,20262309,52,binned_proxy,128,1,0.781764839431508,0.8115839099422624,0.029819070510754386
ER(0.5),16,3,20262309,52,binned_proxy,128,3,0.8231978960369609,0.8824559876438517,0.05925809160689077
ER(0.5),16,4,20262310,55,ceiling,0,1,0.7577734320445147,0.7577734320445147,0.0
ER(0.5),16,4,20262310,55,ceiling,0,3,0.8578589249866659,0.8578589249866659,0.0
ER(0.5),16,4,20262310,55,leak_g0.2_b0.2,4,1,0.0826054968582268,,
ER(0.5),16,4,20262310,55,leak_g0.5_b0.3,4,1,0.2208692715906465,,
ER(0.5),16,4,20262310,55,leak_g1.0_b0.4,4,1,0.5690820974277822,,
ER(0.5),16,4,20262310,55,binned_proxy,4,1,0.6852027849738437,0.7577734320445147,0.07257064707067107
ER(0.5),16,4,20262310,55,binned_proxy,4,3,0.6853878701308432,0.8578589249866659,0.1724710548558227
ER(0.5),16,4,20262310,55,leak_g0.2_b0.2,8,1,0.05491677288829366,,
ER(0.5),16,4,20262310,55,leak_g0.5_b0.3,8,1,0.16831127375048907,,
ER(0.5),16,4,20262310,55,leak_g1.0_b0.4,8,1,0.5167347787727953,,
ER(0.5),16,4,20262310,55,binned_proxy,8,1,0.7082255540284436,0.7577734320445147,0.04954787801607119
ER(0.5),16,4,20262310,55,binned_proxy,8,3,0.7228865489102057,0.8578589249866659,0.1349723760764603
ER(0.5),16,4,20262310,55,leak_g0.2_b0.2,16,1,0.037485469795902254,,
ER(0.5),16,4,20262310,55,leak_g0.5_b0.3,16,1,0.1410183418055089,,
ER(0.5),16,4,20262310,55,leak_g1.0_b0.4,16,1,0.4865116903616887,,
ER(0.5),16,4,20262310,55,binned_proxy,16,1,0.7070013246729604,0.7577734320445147,0.050772107371554354
ER(0.5),16,4,20262310,55,binned_proxy,16,3,0.7283830641599947,0.8578589249866659,0.12947586082667129
ER(0.5),16,4,20262310,55,leak_g0.2_b0.2,32,1,0.026390552780305332,,
ER(0.5),16,4,20262310,55,leak_g0.5_b0.3,32,1,0.1263293269955199,,
ER(0.5),16,4,20262310,55,leak_g1.0_b0.4,32,1,0.46758602253273945,,
ER(0.5),16,4,20262310,55,binned_proxy,32,1,0.7217351439731704,0.7577734320445147,0.03603828807134435
ER(0.5),16,4,20262310,55,binned_proxy,32,3,0.7596915645107397,0.8578589249866659,0.09816736047592622
ER(0.5),16,4,20262310,55,leak_g0.2_b0.2,64,1,0.019775484115374376,,
ER(0.5),16,4,20262310,55,leak_g0.5_b0.3,64,1,0.11891323173090967,,
ER(0.5),16,4,20262310,55,leak_g1.0_b0.4,64,1,0.45602876174939627,,
ER(0.5),16,4,20262310,55,binned_proxy,64,1,0.7217351439731704,0.7577734320445147,0.03603828807134435
ER(0.5),16,4,20262310,55,binned_proxy,64,3,0.7596915645107397,0.8578589249866659,0.09816736047592622
ER(0.5),16,4,20262310,55,leak_g0.2_b0.2,128,1,0.01617628657482173,,
ER(0.5),16,4,20262310,55,leak_g0.5_b0.3,128,1,0.11516212186105669,,
ER(0.5),16,4,20262310,55,leak_g1.0_b0.4,128,1,0.4497447925660478,,
ER(0.5),16,4,20262310,55,binned_proxy,128,1,0.7217351439731704,0.7577734320445147,0.03603828807134435
ER(0.5),16,4,20262310,55,binned_proxy,128,3,0.7596915645107397,0.8578589249866659,0.09816736047592622
ER(0.5),16,5,20262311,57,ceiling,0,1,0.7727522610478215,0.7727522610478215,0.0
ER(0.5),16,5,20262311,57,ceiling,0,3,0.865161329913984,0.865161329913984,0.0
ER(0.5),16,5,20262311,57,leak_g0.2_b0.2,4,1,0.09020095073188893,,
ER(0.5),16,5,20262311,57,leak_g0.5_b0.3,4,1,0.24881402799351673,,
ER(0.5),16,5,20262311,57,leak_g1.0_b0.4,4,1,0.6317031125990026,,
ER(0.5),16,5,20262311,57,binned_proxy,4,1,0.7030193739538214,0.7727522610478215,0.06973288709400005
ER(0.5),16,5,20262311,57,binned_proxy,4,3,0.7025432013200194,0.865161329913984,0.16261812859396463
ER(0.5),16,5,20262311,57,leak_g0.2_b0.2,8,1,0.06012088617957617,,
ER(0.5),16,5,20262311,57,leak_g0.5_b0.3,8,1,0.1927895798756954,,
ER(0.5),16,5,20262311,57,leak_g1.0_b0.4,8,1,0.574979118743486,,
ER(0.5),16,5,20262311,57,binned_proxy,8,1,0.7258637617233905,0.7727522610478215,0.046888499324430954
ER(0.5),16,5,20262311,57,binned_proxy,8,3,0.7419734754883146,0.865161329913984,0.12318785442566937
ER(0.5),16,5,20262311,57,leak_g0.2_b0.2,16,1,0.04091167441368434,,
ER(0.5),16,5,20262311,57,leak_g0.5_b0.3,16,1,0.16170912200623805,,
ER(0.5),16,5,20262311,57,leak_g1.0_b0.4,16,1,0.5387877847199615,,
ER(0.5),16,5,20262311,57,binned_proxy,16,1,0.7258637617233905,0.7727522610478215,0.046888499324430954
ER(0.5),16,5,20262311,57,binned_proxy,16,3,0.7483264377335803,0.865161329913984,0.11683489218040366
ER(0.5),16,5,20262311,57,leak_g0.2_b0.2,32,1,0.029167799418102273,,
ER(0.5),16,5,20262311,57,leak_g0.5_b0.3,32,1,0.14649662420670648,,
ER(0.5),16,5,20262311,57,leak_g1.0_b0.4,32,1,0.5183771802899863,,
ER(0.5),16,5,20262311,57,binned_proxy,32,1,0.7258637617233905,0.7727522610478215,0.046888499324430954
ER(0.5),16,5,20262311,57,binned_proxy,32,3,0.7483264377335803,0.865161329913984,0.11683489218040366
ER(0.5),16,5,20262311,57,leak_g0.2_b0.2,64,1,0.022291008546790822,,
ER(0.5),16,5,20262311,57,leak_g0.5_b0.3,64,1,0.13902160819712833,,
ER(0.5),16,5,20262311,57,leak_g1.0_b0.4,64,1,0.5074543213528744,,
ER(0.5),16,5,20262311,57,binned_proxy,64,1,0.7258637617233905,0.7727522610478215,0.046888499324430954
ER(0.5),16,5,20262311,57,binned_proxy,64,3,0.7483264377335803,0.865161329913984,0.11683489218040366
ER(0.5),16,5,20262311,57,leak_g0.2_b0.2,128,1,0.01871743877600487,,
ER(0.5),16,5,20262311,57,leak_g0.5_b0.3,128,1,0.13542694103713915,,
ER(0.5),16,5,20262311,57,leak_g1.0_b0.4,128,1,0.5011417420810081,,
ER(0.5),16,5,20262311,57,binned_proxy,128,1,0.7258637617233905,0.7727522610478215,0.046888499324430954
ER(0.5),16,5,20262311,57,binned_proxy,128,3,0.7786598275421989,0.865161329913984,0.08650150237178511
ER(0.5),16,6,20262312,62,ceiling,0,1,0.8146585589870398,0.8146585589870398,0.0
ER(0.5),16,6,20262312,62,ceiling,0,3,0.8988202431586959,0.8988202431586959,0.0
ER(0.5),16,6,20262312,62,leak_g0.2_b0.2,4,1,0.08237385670972852,,
ER(0.5),16,6,20262312,62,leak_g0.5_b0.3,4,1,0.2202267934222331,,
ER(0.5),16,6,20262312,62,leak_g1.0_b0.4,4,1,0.5719258730869834,,
ER(0.5),16,6,20262312,62,binned_proxy,4,1,0.7412775589402961,0.8146585589870398,0.07338100004674364
ER(0.5),16,6,20262312,62,binned_proxy,4,3,0.7418607810423834,0.8988202431586959,0.1569594621163125
ER(0.5),16,6,20262312,62,leak_g0.2_b0.2,8,1,0.05398680711257321,,
ER(0.5),16,6,20262312,62,leak_g0.5_b0.3,8,1,0.1656561157783596,,
ER(0.5),16,6,20262312,62,leak_g1.0_b0.4,8,1,0.5138034963812798,,
ER(0.5),16,6,20262312,62,binned_proxy,8,1,0.7659266644486342,0.8146585589870398,0.04873189453840554
ER(0.5),16,6,20262312,62,binned_proxy,8,3,0.7809135464960827,0.8988202431586959,0.11790669666261322
ER(0.5),16,6,20262312,62,leak_g0.2_b0.2,16,1,0.03610688512472005,,
ER(0.5),16,6,20262312,62,leak_g0.5_b0.3,16,1,0.13667281073130821,,
ER(0.5),16,6,20262312,62,leak_g1.0_b0.4,16,1,0.4788925911222002,,
ER(0.5),16,6,20262312,62,binned_proxy,16,1,0.764745383309322,0.8146585589870398,0.0499131756777178
ER(0.5),16,6,20262312,62,binned_proxy,16,3,0.786480062878022,0.8988202431586959,0.11234018028067394
ER(0.5),16,6,20262312,62,leak_g0.2_b0.2,32,1,0.025404230962959296,,
ER(0.5),16,6,20262312,62,leak_g0.5_b0.3,32,1,0.12368028715221982,,
ER(0.5),16,6,20262312,62,leak_g1.0_b0.4,32,1,0.460772148469666,,
ER(0.5),16,6,20262312,62,binned_proxy,32,1,0.7800944706921268,0.8146585589870398,0.034564088294912976
ER(0.5),16,6,20262312,62,binned_proxy,32,3,0.8178920777061794,0.8988202431586959,0.08092816545251647
ER(0.5),16,6,20262312,62,leak_g0.2_b0.2,64,1,0.019134422374440654,,
ER(0.5),16,6,20262312,62,leak_g0.5_b0.3,64,1,0.1177623746609879,,
ER(0.5),16,6,20262312,62,leak_g1.0_b0.4,64,1,0.4518224933842412,,
ER(0.5),16,6,20262312,62,binned_proxy,64,1,0.7800944706921268,0.8146585589870398,0.034564088294912976
ER(0.5),16,6,20262312,62,binned_proxy,64,3,0.8178920777061794,0.8988202431586959,0.08092816545251647
ER(0.5),16,6,20262312,62,leak_g0.2_b0.2,128,1,0.01581475808732524,,
ER(0.5),16,6,20262312,62,leak_g0.5_b0.3,128,1,0.11491012619334193,,
ER(0.5),16,6,20262312,62,leak_g1.0_b0.4,128,1,0.4462942303967218,,
ER(0.5),16,6,20262312,62,binned_proxy,128,1,0.7800944706921268,0.8146585589870398,0.034564088294912976
ER(0.5),16,6,20262312,62,binned_proxy,128,3,0.8178920777061794,0.8988202431586959,0.08092816545251647
ER(0.5),16,7,20262313,65,ceiling,0,1,0.7841323424512441,0.7841323424512441,0.0
ER(0.5),16,7,20262313,65,ceiling,0,3,0.8802733351756094,0.8802733351756094,0.0
ER(0.5),16,7,20262313,65,leak_g0.2_b0.2,4,1,0.09878641052830962,,
ER(0.5),16,7,20262313,65,leak_g0.5_b0.3,4,1,0.27069686987112845,,
ER(0.5),16,7,20262313,65,leak_g1.0_b0.4,4,1,0.6794009415407465,,
ER(0.5),16,7,20262313,65,binned_proxy,4,1,0.6978498913152943,0.7841323424512441,0.08628245113594979
ER(0.5),16,7,20262313,65,binned_proxy,4,3,0.7280483948090216,0.8802733351756094,0.15222494036658774
ER(0.5),16,7,20262313,65,leak_g0.2_b0.2,8,1,0.0663263226254619,,
ER(0.5),16,7,20262313,65,leak_g0.5_b0.3,8,1,0.21743427369704652,,
ER(0.5),16,7,20262313,65,leak_g1.0_b0.4,8,1,0.6336872551093837,,
ER(0.5),16,7,20262313,65,binned_proxy,8,1,0.728104291629247,0.7841323424512441,0.05602805082199713
ER(0.5),16,7,20262313,65,binned_proxy,8,3,0.7519305480474753,0.8802733351756094,0.12834278712813407
ER(0.5),16,7,20262313,65,leak_g0.2_b0.2,16,1,0.04562524814294417,,
ER(0.5),16,7,20262313,65,leak_g0.5_b0.3,16,1,0.18926867750806844,,
ER(0.5),16,7,20262313,65,leak_g1.0_b0.4,16,1,0.6032897834277511,,
ER(0.5),16,7,20262313,65,binned_proxy,16,1,0.7462136833416416,0.7841323424512441,0.03791865910960246
ER(0.5),16,7,20262313,65,binned_proxy,16,3,0.7698073457032505,0.8802733351756094,0.11046598947235886
ER(0.5),16,7,20262313,65,leak_g0.2_b0.2,32,1,0.032691651295638606,,
ER(0.5),16,7,20262313,65,leak_g0.5_b0.3,32,1,0.17434593771901544,,
ER(0.5),16,7,20262313,65,leak_g1.0_b0.4,32,1,0.5837501793262986,,
ER(0.5),16,7,20262313,65,binned_proxy,32,1,0.7462136833416416,0.7841323424512441,0.03791865910960246
ER(0.5),16,7,20262313,65,binned_proxy,32,3,0.7698073457032505,0.8802733351756094,0.11046598947235886
ER(0.5),16,7,20262313,65,leak_g0.2_b0.2,64,1,0.02580484936570744,,
ER(0.5),16,7,20262313,65,leak_g0.5_b0.3,64,1,0.16762962712847246,,
ER(0.5),16,7,20262313,65,leak_g1.0_b0.4,64,1,0.5741509512152394,,
ER(0.5),16,7,20262313,65,binned_proxy,64,1,0.7462136833416416,0.7841323424512441,0.03791865910960246
ER(0.5),16,7,20262313,65,binned_proxy,64,3,0.7698073457032505,0.8802733351756094,0.11046598947235886
ER(0.5),16,7,20262313,65,leak_g0.2_b0.2,128,1,0.022018814194152962,,
ER(0.5),16,7,20262313,65,leak_g0.5_b0.3,128,1,0.16378040729723609,,
ER(0.5),16,7,20262313,65,leak_g1.0_b0.4,128,1,0.5670634697489589,,
ER(0.5),16,7,20262313,65,binned_proxy,128,1,0.7462136833416416,0.7841323424512441,0.03791865910960246
ER(0.5),16,7,20262313,65,binned_proxy,128,3,0.7698073457032505,0.8802733351756094,0.11046598947235886
ER(0.5),16,8,20262314,60,ceiling,0,1,0.8203524220539984,0.8203524220539984,0.0
ER(0.5),16,8,20262314,60,ceiling,0,3,0.9072179244189419,0.9072179244189419,0.0
ER(0.5),16,8,20262314,60,leak_g0.2_b0.2,4,1,0.08376603008224356,,
ER(0.5),16,8,20262314,60,leak_g0.5_b0.3,4,1,0.22486823469317072,,
ER(0.5),16,8,20262314,60,leak_g1.0_b0.4,4,1,0.5826741462490693,,
ER(0.5),16,8,20262314,60,binned_proxy,4,1,0.7283706785260496,0.8203524220539984,0.09198174352794874
ER(0.5),16,8,20262314,60,binned_proxy,4,3,0.7463751547024803,0.9072179244189419,0.1608427697164616
ER(0.5),16,8,20262314,60,leak_g0.2_b0.2,8,1,0.055184564169530444,,
ER(0.5),16,8,20262314,60,leak_g0.5_b0.3,8,1,0.1705740440867926,,
ER(0.5),16,8,20262314,60,leak_g1.0_b0.4,8,1,0.5268295072668174,,
ER(0.5),16,8,20262314,60,binned_proxy,8,1,0.7687659894859254,0.8203524220539984,0.05158643256807294
ER(0.5),16,8,20262314,60,binned_proxy,8,3,0.7852206713713613,0.9072179244189419,0.12199725304758058
ER(0.5),16,8,20262314,60,leak_g0.2_b0.2,16,1,0.037213783622708475,,
ER(0.5),16,8,20262314,60,leak_g0.5_b0.3,16,1,0.1422258607127973,,
ER(0.5),16,8,20262314,60,leak_g1.0_b0.4,16,1,0.4940469042444713,,
ER(0.5),16,8,20262314,60,binned_proxy,16,1,0.7687659894859254,0.8203524220539984,0.05158643256807294
ER(0.5),16,8,20262314,60,binned_proxy,16,3,0.7905162746554265,0.9072179244189419,0.11670164976351538
ER(0.5),16,8,20262314,60,leak_g0.2_b0.2,32,1,0.026148583852508445,,
ER(0.5),16,8,20262314,60,leak_g0.5_b0.3,32,1,0.1278985249371404,,
ER(0.5),16,8,20262314,60,leak_g1.0_b0.4,32,1,0.47404544433778734,,
ER(0.5),16,8,20262314,60,binned_proxy,32,1,0.7687659894859254,0.8203524220539984,0.05158643256807294
ER(0.5),16,8,20262314,60,binned_proxy,32,3,0.8226766979712435,0.9072179244189419,0.08454122644769835
ER(0.5),16,8,20262314,60,leak_g0.2_b0.2,64,1,0.01959349306189311,,
ER(0.5),16,8,20262314,60,leak_g0.5_b0.3,64,1,0.12122847416995909,,
ER(0.5),16,8,20262314,60,leak_g1.0_b0.4,64,1,0.46344008198443365,,
ER(0.5),16,8,20262314,60,binned_proxy,64,1,0.7842262365363543,0.8203524220539984,0.03612618551764413
ER(0.5),16,8,20262314,60,binned_proxy,64,3,0.8226766979712435,0.9072179244189419,0.08454122644769835
ER(0.5),16,8,20262314,60,leak_g0.2_b0.2,128,1,0.016256929925616514,,
ER(0.5),16,8,20262314,60,leak_g0.5_b0.3,128,1,0.11805408324523851,,
ER(0.5),16,8,20262314,60,leak_g1.0_b0.4,128,1,0.4568324582113633,,
ER(0.5),16,8,20262314,60,binned_proxy,128,1,0.7842262365363543,0.8203524220539984,0.03612618551764413
ER(0.5),16,8,20262314,60,binned_proxy,128,3,0.8226766979712435,0.9072179244189419,0.08454122644769835
ER(0.5),16,9,20262315,70,ceiling,0,1,0.8312655723771342,0.8312655723771342,0.0
ER(0.5),16,9,20262315,70,ceiling,0,3,0.9140383434359913,0.9140383434359913,0.0
ER(0.5),16,9,20262315,70,leak_g0.2_b0.2,4,1,0.10428821554636233,,
ER(0.5),16,9,20262315,70,leak_g0.5_b0.3,4,1,0.2910726981183577,,
ER(0.5),16,9,20262315,70,leak_g1.0_b0.4,4,1,0.7180487455971507,,
ER(0.5),16,9,20262315,70,binned_proxy,4,1,0.7475733609583964,0.8312655723771342,0.08369221141873773
ER(0.5),16,9,20262315,70,binned_proxy,4,3,0.7800530981056535,0.9140383434359913,0.13398524533033784
ER(0.5),16,9,20262315,70,leak_g0.2_b0.2,8,1,0.06931146279609998,,
ER(0.5),16,9,20262315,70,leak_g0.5_b0.3,8,1,0.23478710004609477,,
ER(0.5),16,9,20262315,70,leak_g1.0_b0.4,8,1,0.6680310747725914,,
ER(0.5),16,9,20262315,70,binned_proxy,8,1,0.7808722684803179,0.8312655723771342,0.05039330389681629
ER(0.5),16,9,20262315,70,binned_proxy,8,3,0.8058278349288199,0.9140383434359913,0.1082105085071714
ER(0.5),16,9,20262315,70,leak_g0.2_b0.2,16,1,0.04708206883609714,,
ER(0.5),16,9,20262315,70,leak_g0.5_b0.3,16,1,0.20673077739066428,,
ER(0.5),16,9,20262315,70,leak_g1.0_b0.4,16,1,0.6373054405871985,,
ER(0.5),16,9,20262315,70,binned_proxy,16,1,0.7801857803217354,0.8312655723771342,0.05107979205539881
ER(0.5),16,9,20262315,70,binned_proxy,16,3,0.824013766980424,0.9140383434359913,0.09002457645556738
ER(0.5),16,9,20262315,70,leak_g0.2_b0.2,32,1,0.03407875743875864,,
ER(0.5),16,9,20262315,70,leak_g0.5_b0.3,32,1,0.19364247088145048,,
ER(0.5),16,9,20262315,70,leak_g1.0_b0.4,32,1,0.6181006787164316,,
ER(0.5),16,9,20262315,70,binned_proxy,32,1,0.8001169785468643,0.8312655723771342,0.03114859383026991
ER(0.5),16,9,20262315,70,binned_proxy,32,3,0.824013766980424,0.9140383434359913,0.09002457645556738
ER(0.5),16,9,20262315,70,leak_g0.2_b0.2,64,1,0.027323060917201557,,
ER(0.5),16,9,20262315,70,leak_g0.5_b0.3,64,1,0.18765760110243893,,
ER(0.5),16,9,20262315,70,leak_g1.0_b0.4,64,1,0.607482659346757,,
ER(0.5),16,9,20262315,70,binned_proxy,64,1,0.8001169785468643,0.8312655723771342,0.03114859383026991
ER(0.5),16,9,20262315,70,binned_proxy,64,3,0.824013766980424,0.9140383434359913,0.09002457645556738
ER(0.5),16,9,20262315,70,leak_g0.2_b0.2,128,1,0.024094295190758813,,
ER(0.5),16,9,20262315,70,leak_g0.5_b0.3,128,1,0.18479799789588755,,
