family,n,instance,seed,m,kind,K,p,value,ceil,regret
3-regular,14,10,20262116,21,binned_proxy,8,1,0.6725989196125238,0.7670279109919722,0.09442899137944838
3-regular,14,10,20262116,21,binned_proxy,8,3,0.7365570105581912,0.8947907655625995,0.15823375500440828
3-regular,14,10,20262116,21,leak_g0.2_b0.2,16,1,0.020484296620563044,,
3-regular,14,10,20262116,21,leak_g0.5_b0.3,16,1,0.06672530094859583,,
3-regular,14,10,20262116,21,leak_g1.0_b0.4,16,1,0.22800087912148476,,
3-regular,14,10,20262116,21,binned_proxy,16,1,0.6950091801840033,0.7670279109919722,0.07201873080796894
3-regular,14,10,20262116,21,binned_proxy,16,3,0.7409386140024168,0.8947907655625995,0.15385215156018273
3-regular,14,10,20262116,21,leak_g0.2_b0.2,32,1,0.01340754906703357,,
3-regular,14,10,20262116,21,leak_g0.5_b0.3,32,1,0.05223501943261959,,
3-regular,14,10,20262116,21,leak_g1.0_b0.4,32,1,0.20497886256806325,,
3-regular,14,10,20262116,21,binned_proxy,32,1,0.7095410119030743,0.7670279109919722,0.057486899088897925
3-regular,14,10,20262116,21,binned_proxy,32,3,0.7538870273948283,0.8947907655625995,0.14090373816777124
3-regular,14,10,20262116,21,leak_g0.2_b0.2,64,1,0.009138803279366428,,
3-regular,14,10,20262116,21,leak_g0.5_b0.3,64,1,0.04471304018416352,,
3-regular,14,10,20262116,21,leak_g1.0_b0.4,64,1,0.19273487935738673,,
3-regular,14,10,20262116,21,binned_proxy,64,1,0.7095410119030743,0.7670279109919722,0.057486899088897925
3-regular,14,10,20262116,21,binned_proxy,64,3,0.7846338770610609,0.8947907655625995,0.1101568885015386
3-regular,14,10,20262116,21,leak_g0.2_b0.2,128,1,0.006623737045445883,,
3-regular,14,10,20262116,21,leak_g0.5_b0.3,128,1,0.040664972835646664,,
3-regular,14,10,20262116,21,leak_g1.0_b0.4,128,1,0.18474867735457018,,
3-regular,14,10,20262116,21,binned_proxy,128,1,0.72593033951551,0.7670279109919722,0.0410975714764622
3-regular,14,10,20262116,21,binned_proxy,128,3,0.7846338770610609,0.8947907655625995,0.1101568885015386
