family,n,instance,seed,m,ceil_p1,ar_raw_p1,ar_phys_p1,ar_tight_p1,frac_phys_p1,frac_tight_p1,ceil_p3,ar_raw_p3,ar_phys_p3,ar_tight_p3,frac_phys_p3,frac_tight_p3
BA(k=4),14,30,20302041,40,0.8325964018784902,0.81735475070783,0.7163953075560551,0.6996911755605547,0.713125,0.600625,0.9176202031499388,0.8512464124973995,0.7019269782687397,0.7214200189909847,0.02783203125,0.02197265625
WS(k=4;b=0.1),12,1,20311812,24,0.8331721967129133,0.8244397381232393,0.6386534127409826,0.5095991660153045,0.336875,0.29875,0.907037977168408,0.8531456504422336,0.8531456504422336,0.8531456504422336,0.0,0.0
WS(k=4;b=0.1),12,2,20311813,24,0.8278056529669657,0.8177312757755394,0.6284700705234558,0.5111379358038037,0.336875,0.29875,0.9045926494024725,0.8519405075101728,0.8519405075101728,0.8519405075101728,0.0,0.0
WS(k=4;b=0.1),12,3,20311814,24,0.8326406581914525,0.8242518139600616,0.6373678597165556,0.5112994980764257,0.336875,0.29875,0.9240275534493629,0.8687562225274531,0.8687562225274531,0.8687562225274531,0.0,0.0
WS(k=4;b=0.1),12,4,20311815,24,0.877542022811397,0.8659109846193856,0.663722822536882,0.5357242877131844,0.336875,0.29875,0.9564687492147416,0.8962544198434231,0.8962544198434231,0.8962544198434231,0.0,0.0
WS(k=4;b=0.1),12,5,20311816,24,0.7860667889673304,0.7763580144401816,0.5990777108033679,0.4814237771631631,0.336875,0.29875,0.865869004730382,0.808401525247934,0.808401525247934,0.808401525247934,0.0,0.0
WS(k=4;b=0.1),12,6,20311817,24,0.8253460654460295,0.8125230644757043,0.6212307544190807,0.503214074072236,0.336875,0.29875,0.8930330764159867,0.8341982857826556,0.8341982857826556,0.8341982857826556,0.0,0.0
WS(k=4;b=0.1),12,7,20311818,24,0.8732466506507424,0.8603324606224046,0.6624784066210533,0.5361897417858529,0.336875,0.29875,0.9450415198949609,0.8847828374031972,0.8847828374031972,0.8847828374031972,0.0,0.0
WS(k=4;b=0.1),12,8,20311819,24,0.836550476684804,0.8293086694359594,0.6405619895125907,0.5108705968423575,0.336875,0.29875,0.9238609151749372,0.872185458629566,0.872185458629566,0.872185458629566,0.0,0.0
WS(k=4;b=0.1),12,9,20311820,24,0.7892591247663815,0.7806570774673891,0.6015253372443732,0.48137953607045,0.336875,0.29875,0.8715135147241828,0.8144553235329345,0.8144553235329345,0.8144553235329345,0.0,0.0
WS(k=4;b=0.1),12,10,20311821,24,0.8736044482649606,0.8605733644372594,0.6570779587897322,0.5353730091900041,0.336875,0.29875,0.9433661283087801,0.8835330826866867,0.8835330826866867,0.8835330826866867,0.0,0.0
WS(k=4;b=0.1),12,11,20311822,24,0.8257488187061506,0.8140003322810688,0.6268055807280103,0.5071180669348256,0.336875,0.29875,0.8960245327081441,0.8391408360948892,0.8391408360948892,0.8391408360948892,0.0,0.0
WS(k=4;b=0.1),12,12,20311823,24,0.8333311913899046,0.8240315925040632,0.6328149679466617,0.5069014213020981,0.336875,0.29875,0.9191186724523798,0.8643808126964216,0.8643808126964216,0.8643808126964216,0.0,0.0
WS(k=4;b=0.1),12,13,20311824,24,0.835457512449292,0.8284408369631712,0.6459520616550601,0.5135175351858966,0.336875,0.29875,0.9388967482368393,0.8799817400085178,0.8799817400085178,0.8799817400085178,0.0,0.0
WS(k=4;b=0.1),12,14,20311825,24,0.8373237543618424,0.8297858565182425,0.6386070747104523,0.5087450949170292,0.336875,0.29875,0.932053418407252,0.8736647920589993,0.8736647920589993,0.8736647920589993,0.0,0.0
WS(k=4;b=0.1),12,15,20311826,24,0.7892591247663816,0.780657077467389,0.6015253372443731,0.48137953607045,0.336875,0.29875,0.8678591148644615,0.8163908741306425,0.8163908741306425,0.8163908741306425,0.0,0.0
WS(k=4;b=0.1),12,16,20311827,24,0.7890839588375899,0.7807064973898883,0.6047432018597125,0.4826130425418469,0.336875,0.29875,0.8662717068630809,0.8145767161428485,0.8145767161428485,0.8145767161428485,0.0,0.0
WS(k=4;b=0.1),12,17,20311828,24,0.8253460654460295,0.8125230644757043,0.6212307544190807,0.503214074072236,0.336875,0.29875,0.8930330764159867,0.8341982857826556,0.8341982857826556,0.8341982857826556,0.0,0.0
WS(k=4;b=0.1),12,18,20311829,24,0.7930602349979538,0.7861354110524073,0.6076133184702869,0.4831643589965888,0.336875,0.29875,0.8743205014262327,0.8215408090222865,0.8215408090222865,0.8215408090222865,0.0,0.0
WS(k=4;b=0.1),12,19,20311830,24,0.8253460654460295,0.8125230644757043,0.6212307544190807,0.503214074072236,0.336875,0.29875,0.8930330764159867,0.8341982857826556,0.8341982857826556,0.8341982857826556,0.0,0.0
WS(k=4;b=0.1),12,20,20311831,24,0.8331068539200693,0.8240269151044664,0.6349434115357272,0.5081228436299194,0.336875,0.29875,0.9143665478970573,0.8595329077969063,0.8595329077969063,0.8595329077969063,0.0,0.0
WS(k=4;b=0.1),12,21,20311832,24,0.837099416892007,0.8297811791186458,0.6407355182995178,0.5099665172448504,0.336875,0.29875,0.9250496562758256,0.8688397065391751,0.8688397065391751,0.8688397065391751,0.0,0.0
WS(k=4;b=0.1),12,22,20311833,24,0.7928601245832495,0.7864507568984362,0.6095091838136995,0.48558746375951184,0.336875,0.29875,0.9039700110755766,0.8390661719219232,0.8390661719219232,0.8390661719219232,0.0,0.0
WS(k=4;b=0.1),12,23,20311834,24,0.8251217279761942,0.8125183870761075,0.6233591980081463,0.5044354964000572,0.336875,0.29875,0.8940048225806474,0.8350976978645047,0.8350976978645047,0.8350976978645047,0.0,0.0
WS(k=4;b=0.1),12,24,20311835,24,0.8363791395818367,0.8296398840001757,0.6443096271887198,0.5129933630671325,0.336875,0.29875,0.9188730827667434,0.8669925273824789,0.8669925273824789,0.8669925273824789,0.0,0.0
WS(k=4;b=0.1),12,25,20311836,24,0.8354881353999213,0.82867437610204,0.641473918645898,0.5135488785979503,0.336875,0.29875,0.9158986887439919,0.865267542654169,0.865267542654169,0.865267542654169,0.0,0.0
WS(k=4;b=0.1),12,26,20311837,24,0.7572669803000611,0.752401668168568,0.5861087363608253,0.46202223664978154,0.336875,0.29875,0.858620633960453,0.8027336244490823,0.8027336244490823,0.8027336244490823,0.0,0.0
WS(k=4;b=0.1),12,27,20311838,24,0.7968655557998736,0.7915598934942556,0.6124998553231342,0.4848728123934772,0.336875,0.29875,0.8875575525434002,0.8344667902019061,0.8344667902019061,0.8344667902019061,0.0,0.0
WS(k=4;b=0.1),12,28,20311839,24,0.8285627997244269,0.8177964647661651,0.6284956333014242,0.5071715213064424,0.336875,0.29875,0.9066353457788944,0.8504401531333126,0.8504401531333126,0.8504401531333126,0.0,0.0
WS(k=4;b=0.1),12,29,20311840,24,0.8005361879630678,0.7961760394707829,0.6193787135293936,0.488426026318794,0.336875,0.29875,0.8982201926927593,0.8492235027631179,0.8492235027631179,0.8492235027631179,0.0,0.0
WS(k=4;b=0.1),12,30,20311841,24,0.8373237543618424,0.8297858565182425,0.6386070747104523,0.5087450949170292,0.336875,0.29875,0.9298806315929826,0.8711604819108378,0.8711604819108378,0.8711604819108378,0.0,0.0
WS(k=4;b=0.1),14,1,20312012,28,0.8385705101837899,0.8214836022796554,0.673567142580375,0.45876349692654594,0.138125,0.1175,0.926998277459826,0.8757458220848116,0.8757458220848116,0.8757458220848116,0.0,0.0
WS(k=4;b=0.1),14,2,20312013,28,0.8000631774775816,0.7826587055879127,0.641175655371067,0.4364698479647244,0.138125,0.1175,0.8981315911890886,0.8381653584803366,0.8381653584803366,0.8381653584803366,0.0,0.0
WS(k=4;b=0.1),14,3,20312014,28,0.8694595142796306,0.843284568098835,0.703931605685695,0.4724021497756599,0.138125,0.1175,0.9351560524287574,0.8799237036834808,0.8799237036834808,0.8799237036834808,0.0,0.0
WS(k=4;b=0.1),14,4,20312015,28,0.7938480009002998,0.7719076849734027,0.6234913540877858,0.43125296858029466,0.138125,0.1175,0.8874504408712778,0.8213269014500933,0.8213269014500933,0.8213269014500933,0.0,0.0
WS(k=4;b=0.1),14,5,20312016,28,0.8350377242910925,0.8151723944027157,0.6720045061307636,0.4555771502327653,0.138125,0.1175,0.918739170498305,0.8646266778136021,0.8646266778136021,0.8646266778136021,0.0,0.0
WS(k=4;b=0.1),14,6,20312017,28,0.8319981698523494,0.8092435795854633,0.6707194150797355,0.4519132401421411,0.138125,0.1175,0.9042301654383084,0.8497641173431602,0.8497641173431602,0.8497641173431602,0.0,0.0
WS(k=4;b=0.1),14,7,20312018,28,0.8282808392012782,0.8030631968932583,0.6701171271930331,0.4493209447257394,0.138125,0.1175,0.9005702848672887,0.8419605806221507,0.8419605806221507,0.8419605806221507,0.0,0.0
WS(k=4;b=0.1),14,8,20312019,28,0.762654340286827,0.7446678923104494,0.6103082898768464,0.416058559894087,0.138125,0.1175,0.854567845572728,0.796846084545085,0.796846084545085,0.796846084545085,0.0,0.0
WS(k=4;b=0.1),14,9,20312020,28,0.8319981698523493,0.8092435795854633,0.6707194150797355,0.4519132401421411,0.138125,0.1175,0.9141683587905662,0.8572210916635492,0.8572210916635492,0.8572210916635492,0.0,0.0
WS(k=4;b=0.1),14,10,20312021,28,0.8041256008435996,0.7888418399981731,0.6412142587466007,0.43902919486348063,0.138125,0.1175,0.900349385928467,0.845989730695782,0.845989730695782,0.845989730695782,0.0,0.0
WS(k=4;b=0.1),14,11,20312022,28,0.8276327460784817,0.8028609797137404,0.670498119334957,0.4503995173710901,0.138125,0.1175,0.9071748020832653,0.8501620205675813,0.8501620205675813,0.8501620205675813,0.0,0.0
WS(k=4;b=0.1),14,12,20312023,28,0.8060834316676977,0.7934176314128124,0.6452098192631762,0.44534272195518343,0.138125,0.1175,0.9002037855777609,0.8537059039668293,0.8537059039668293,0.8537059039668293,0.0,0.0
WS(k=4;b=0.1),14,13,20312024,28,0.828244480302318,0.8038780406007339,0.6660395826332728,0.45068388682331756,0.138125,0.1175,0.9020540860479309,0.8448344326080016,0.8448344326080016,0.8448344326080016,0.0,0.0
WS(k=4;b=0.1),14,14,20312025,28,0.8288373010367659,0.8039883626693859,0.6706242407470849,0.4495430676650641,0.138125,0.1175,0.9051204270740757,0.848340250520997,0.848340250520997,0.848340250520997,0.0,0.0
WS(k=4;b=0.1),14,15,20312026,28,0.7688230807030247,0.7540797060584538,0.6096113194005024,0.4198349751281171,0.138125,0.1175,0.8779596620089447,0.8141803750425443,0.8141803750425443,0.8141803750425443,0.0,0.0
WS(k=4;b=0.1),14,16,20312027,28,0.8337042385796638,0.8143645805001127,0.6700081498341122,0.4571660522883708,0.138125,0.1175,0.914626146714213,0.8626133185161351,0.8626133185161351,0.8626133185161351,0.0,0.0
WS(k=4;b=0.1),14,17,20312028,28,0.8288373010367659,0.8039883626693859,0.6706242407470852,0.4495430676650639,0.138125,0.1175,0.9051204270740757,0.848340250520997,0.848340250520997,0.848340250520997,0.0,0.0
WS(k=4;b=0.1),14,18,20312029,28,0.7972557849933626,0.7784089272686892,0.6411485495885566,0.4349544437582141,0.138125,0.1175,0.8713052187721334,0.8191170141495427,0.8191170141495427,0.8191170141495427,0.0,0.0
WS(k=4;b=0.1),14,19,20312030,28,0.8319981698523493,0.8092435795854633,0.6707194150797355,0.4519132401421411,0.138125,0.1175,0.9141683587905662,0.8572210916635492,0.8572210916635492,0.8572210916635492,0.0,0.0
WS(k=4;b=0.1),14,20,20312031,28,0.7907627093347642,0.7671958754727846,0.6196064665059691,0.4296300814883626,0.138125,0.1175,0.8757195605280234,0.8106718618269103,0.8106718618269103,0.8106718618269103,0.0,0.0
WS(k=4;b=0.1),14,21,20312032,28,0.8282808392012782,0.803063196893258,0.6701171271930332,0.44932094472573947,0.138125,0.1175,0.9008276112576787,0.8415579036449908,0.8415579036449908,0.8415579036449908,0.0,0.0
WS(k=4;b=0.1),14,22,20312033,28,0.8337207668143686,0.8142145500027256,0.6725575517007909,0.4569753400580114,0.138125,0.1175,0.9120964295444748,0.8581015120473897,0.8581015120473897,0.8581015120473897,0.0,0.0
WS(k=4;b=0.1),14,23,20312034,28,0.8277306063849909,0.8039140258891486,0.6698580471226163,0.45184762283045626,0.138125,0.1175,0.9041447929126456,0.8470091155645747,0.8470091155645747,0.8470091155645747,0.0,0.0
WS(k=4;b=0.1),14,24,20312035,28,0.8320541779605012,0.8097743446497477,0.6713852842110861,0.45261040857155976,0.138125,0.1175,0.9107566141914792,0.8553443777631264,0.8553443777631264,0.8553443777631264,0.0,0.0
WS(k=4;b=0.1),14,25,20312036,28,0.8319981698523491,0.8092435795854633,0.6707194150797355,0.4519132401421412,0.138125,0.1175,0.9042301654383084,0.8497641173431602,0.8497641173431602,0.8497641173431602,0.0,0.0
WS(k=4;b=0.1),14,26,20312037,28,0.8666133687183308,0.8376335475392438,0.7033387342094221,0.4686834075415728,0.138125,0.1175,0.9375584332037032,0.8758706551913992,0.8758706551913992,0.8758706551913992,0.0,0.0
WS(k=4;b=0.1),14,27,20312038,28,0.8044418505113498,0.7895270373914562,0.6425507471685653,0.43971890147897524,0.138125,0.1175,0.8923045517158014,0.8427681751292501,0.8427681751292501,0.8427681751292501,0.0,0.0
WS(k=4;b=0.1),14,28,20312039,28,0.7998330729985258,0.7826938907747869,0.641307663518825,0.43702552209289924,0.138125,0.1175,0.8859625941672707,0.8305959248149474,0.8305959248149474,0.8305959248149474,0.0,0.0
WS(k=4;b=0.1),14,29,20312040,28,0.7655009926943227,0.7490011068421447,0.6132457645070418,0.41758749109483484,0.138125,0.1175,0.8542536275399248,0.8007319040234647,0.8007319040234647,0.8007319040234647,0.0,0.0
WS(k=4;b=0.1),14,30,20312041,28,0.768818629064449,0.7540736318077709,0.6129277647856184,0.419832975439576,0.138125,0.1175,0.8642393991766787,0.8063153283637571,0.8063153283637571,0.8063153283637571,0.0,0.0
WS(k=4;b=0.5),12,1,20321812,24,0.8452425126881834,0.8408273756910032,0.6580464197869377,0.5170552975522373,0.336875,0.29875,0.935996223846698,0.8893679622195959,0.8893679622195959,0.8893679622195959,0.0,0.0
WS(k=4;b=0.5),12,2,20321813,24,0.832221462780547,0.8243550478745937,0.6488419556239502,0.5146428369633786,0.336875,0.29875,0.9141785808011049,0.8623077101116288,0.8623077101116288,0.8623077101116288,0.0,0.0
WS(k=4;b=0.5),12,3,20321814,24,0.7646432845187363,0.7614934556212085,0.5944395806592182,0.4673448453514286,0.336875,0.29875,0.8755230481444249,0.8233278077447522,0.8233278077447522,0.8233278077447522,0.0,0.0
WS(k=4;b=0.5),12,4,20321815,24,0.7873353971789452,0.7803763239141798,0.6132722200016192,0.49095297478083416,0.336875,0.29875,0.8751715546262062,0.8253856590654228,0.8253856590654228,0.8253856590654228,0.0,0.0
WS(k=4;b=0.5),12,5,20321816,24,0.7951324019784823,0.7900887648412881,0.6162093250539398,0.48914023341744234,0.336875,0.29875,0.9067325513900436,0.8524049888838244,0.8524049888838244,0.8524049888838244,0.0,0.0
WS(k=4;b=0.5),12,6,20321817,24,0.8367425812342576,0.8302228352878375,0.6501581671085623,0.5139532448385034,0.336875,0.29875,0.9158068825759607,0.8652028644754095,0.8652028644754095,0.8652028644754095,0.0,0.0
WS(k=4;b=0.5),12,7,20321818,24,0.7650670690012081,0.7621779109669174,0.6034439599995622,0.46992746136580443,0.336875,0.29875,0.8822031137228177,0.825108224180895,0.825108224180895,0.825108224180895,0.0,0.0
WS(k=4;b=0.5),12,8,20321819,24,0.7921714529253421,0.7863742251340144,0.6180489348127228,0.4892145607430746,0.336875,0.29875,0.8834161458818063,0.8334866478425091,0.8334866478425091,0.8334866478425091,0.0,0.0
WS(k=4;b=0.5),12,9,20321820,24,0.8265824561434462,0.8171246555119773,0.6485554288390437,0.516267518775378,0.336875,0.29875,0.9119723896939315,0.8581681122931291,0.8581681122931291,0.8581681122931291,0.0,0.0
WS(k=4;b=0.5),12,10,20321821,24,0.8357044099038129,0.829634335679529,0.6531976402404496,0.5169040557564422,0.336875,0.29875,0.9277562710468447,0.878500749902896,0.878500749902896,0.878500749902896,0.0,0.0
WS(k=4;b=0.5),12,11,20321822,24,0.7909057866069794,0.7858193573981906,0.6251241929895913,0.4936025697855286,0.336875,0.29875,0.8969682074604974,0.8449677827082341,0.8449677827082341,0.8449677827082341,0.0,0.0
WS(k=4;b=0.5),12,12,20321823,24,0.7604607366043519,0.7565990233903727,0.5940748773149191,0.46689501311546966,0.336875,0.29875,0.8707271627358978,0.8120786597262057,0.8120786597262057,0.8120786597262057,0.0,0.0
WS(k=4;b=0.5),12,13,20321824,24,0.7689843559821914,0.7665475695351124,0.6039242665494134,0.46912774537605156,0.336875,0.29875,0.8867400245085367,0.8327680475354734,0.8327680475354734,0.8327680475354734,0.0,0.0
WS(k=4;b=0.5),12,14,20321825,24,0.7584765072830078,0.7551203750652105,0.6047877014722011,0.47312854548903827,0.336875,0.29875,0.8793647731104656,0.825838228546256,0.825838228546256,0.825838228546256,0.0,0.0
WS(k=4;b=0.5),12,15,20321826,24,0.8279760956456985,0.8185550789632626,0.6392024645657409,0.5136915350242341,0.336875,0.29875,0.9117270319798093,0.8584034051405555,0.8584034051405555,0.8584034051405555,0.0,0.0
WS(k=4;b=0.5),12,16,20321827,24,0.8014572051479102,0.7977071906335632,0.6341940589076349,0.49349666136804443,0.336875,0.29875,0.9023847795289374,0.8559766664221913,0.8559766664221913,0.8559766664221913,0.0,0.0
WS(k=4;b=0.5),12,17,20321828,24,0.8479064191463939,0.8444177531670002,0.6643830280206935,0.521457851973423,0.336875,0.29875,0.9325743989785723,0.8909438070678104,0.8909438070678104,0.8909438070678104,0.0,0.0
WS(k=4;b=0.5),12,18,20321829,24,0.8281219524382372,0.819024799846614,0.639704855665097,0.5146930572277438,0.336875,0.29875,0.9126682299868389,0.8621015891400468,0.8621015891400468,0.8621015891400468,0.0,0.0
WS(k=4;b=0.5),12,19,20321830,24,0.791102689701065,0.7847674628665122,0.6089523040520725,0.487551857692629,0.336875,0.29875,0.8923065209157126,0.8342998081752633,0.8342998081752633,0.8342998081752633,0.0,0.0
WS(k=4;b=0.5),12,20,20321831,24,0.7966307745323445,0.7924492096763638,0.631333005112747,0.4947004178718231,0.336875,0.29875,0.9004943553327279,0.853408108843022,0.853408108843022,0.853408108843022,0.0,0.0
WS(k=4;b=0.5),12,21,20321832,24,0.7732452587903238,0.7714971717807961,0.6124850315634058,0.4727017547428563,0.336875,0.29875,0.8995812187495165,0.8422666649357009,0.8422666649357009,0.8422666649357009,0.0,0.0
WS(k=4;b=0.5),12,22,20321833,24,0.7621149210813304,0.7587304730227102,0.601409904287455,0.4698533248086596,0.336875,0.29875,0.8837015255109748,0.825592776077316,0.825592776077316,0.825592776077316,0.0,0.0
WS(k=4;b=0.5),12,23,20321834,24,0.835770747020232,0.8290816888703479,0.642025557055624,0.5137738807413359,0.336875,0.29875,0.9245233345250298,0.8736046696044296,0.8736046696044296,0.8736046696044296,0.0,0.0
WS(k=4;b=0.5),12,24,20321835,24,0.8286429870903546,0.8188088358798041,0.6286373474119236,0.5107412699084141,0.336875,0.29875,0.919167898916046,0.862965914867526,0.862965914867526,0.862965914867526,0.0,0.0
WS(k=4;b=0.5),12,25,20321836,24,0.7393196129156249,0.73822576903368,0.5852267302753437,0.4516167168720537,0.336875,0.29875,0.8765200461991695,0.8117655292215286,0.8117655292215286,0.8117655292215286,0.0,0.0
WS(k=4;b=0.5),12,26,20321837,24,0.7899391995553369,0.7845070707598613,0.6167105351526923,0.49164192641009796,0.336875,0.29875,0.8771765454940685,0.8313904647812,0.8313904647812,0.8313904647812,0.0,0.0
WS(k=4;b=0.5),12,27,20321838,24,0.7872915813804596,0.7803131745852273,0.6112071382708656,0.49085022080950186,0.336875,0.29875,0.8844000491718627,0.8300618329547812,0.8300618329547812,0.8300618329547812,0.0,0.0
WS(k=4;b=0.5),12,28,20321839,24,0.7930669456599875,0.7874190029062315,0.6186439970858295,0.48904345936574506,0.336875,0.29875,0.8860746946929411,0.8368687953173538,0.8368687953173538,0.8368687953173538,0.0,0.0
WS(k=4;b=0.5),12,29,20321840,24,0.7900039898983399,0.7849923923248854,0.6267300481506822,0.4959297168446925,0.336875,0.29875,0.8830536624997312,0.8396048452131119,0.8396048452131119,0.8396048452131119,0.0,0.0
WS(k=4;b=0.5),12,30,20321841,24,0.8355372373840455,0.8294525415998921,0.6507381925831877,0.5171444888695674,0.336875,0.29875,0.9130203335580597,0.8684656721757087,0.8684656721757087,0.8684656721757087,0.0,0.0
WS(k=4;b=0.5),14,1,20322012,28,0.8327758110733294,0.813177407160866,0.6655118019731444,0.4573818496976318,0.138125,0.1175,0.9151616251868285,0.8629224247251086,0.8629224247251086,0.8629224247251086,0.0,0.0
WS(k=4;b=0.5),14,2,20322013,28,0.8028675984781767,0.7883465924843368,0.6426576939834899,0.44156655468717915,0.138125,0.1175,0.9029516615347373,0.8535301225321085,0.8535301225321085,0.8535301225321085,0.0,0.0
WS(k=4;b=0.5),14,3,20322014,28,0.8309324971618415,0.8101127388641199,0.6741746038251606,0.45554634763390583,0.138125,0.1175,0.9141758756711411,0.8596962334025496,0.8596962334025496,0.8596962334025496,0.0,0.0
WS(k=4;b=0.5),14,4,20322015,28,0.7650451090570967,0.7503888938599117,0.5979487674808733,0.42107563764503847,0.138125,0.1175,0.8664483704056806,0.8092930418491556,0.8092930418491556,0.8092930418491556,0.0,0.0
WS(k=4;b=0.5),14,5,20322016,28,0.8353963978026255,0.8177411839092443,0.6700537339864848,0.4599237340965085,0.138125,0.1175,0.9195275306489479,0.8712114402460666,0.8712114402460666,0.8712114402460666,0.0,0.0
WS(k=4;b=0.5),14,6,20322017,28,0.804495259548774,0.7915042496220779,0.6443943869649587,0.44540476046386035,0.138125,0.1175,0.8998017562474736,0.8540754758904324,0.8540754758904324,0.8540754758904324,0.0,0.0
WS(k=4;b=0.5),14,7,20322018,28,0.7206995028372805,0.7126708876585465,0.568466195981535,0.39645423917476097,0.138125,0.1175,0.8444717962269027,0.7792121736843192,0.7792121736843192,0.7792121736843192,0.0,0.0
WS(k=4;b=0.5),14,8,20322019,28,0.8026195314339494,0.7888336639869138,0.6478128676986789,0.4433503340182147,0.138125,0.1175,0.8905340118416315,0.8459113602403392,0.8459113602403392,0.8459113602403392,0.0,0.0
WS(k=4;b=0.5),14,9,20322020,28,0.8109093314943961,0.7996290020152501,0.6464660817164081,0.4469651730535744,0.138125,0.1175,0.9145709229138167,0.8637212615644032,0.8637212615644032,0.8637212615644032,0.0,0.0
WS(k=4;b=0.5),14,10,20322021,28,0.7746628198625984,0.7640509117753349,0.6201875403676469,0.4284436163715751,0.138125,0.1175,0.8789768008861296,0.8323917018482286,0.8323917018482286,0.8323917018482286,0.0,0.0
WS(k=4;b=0.5),14,11,20322022,28,0.8050139126514413,0.7920449839665893,0.6464090318756375,0.44507805242587567,0.138125,0.1175,0.8916388019779142,0.8457146415762634,0.8457146415762634,0.8457146415762634,0.0,0.0
WS(k=4;b=0.5),14,12,20322023,28,0.7692123937653718,0.7568727172439129,0.6150962992228597,0.42553635544023294,0.138125,0.1175,0.8714229916668167,0.8220791929885184,0.8220791929885184,0.8220791929885184,0.0,0.0
WS(k=4;b=0.5),14,13,20322024,28,0.7645192338496973,0.7508478774904195,0.6189951556477075,0.42375890187052195,0.138125,0.1175,0.8763240687236492,0.8162462673848129,0.8162462673848129,0.8162462673848129,0.0,0.0
WS(k=4;b=0.5),14,14,20322025,28,0.8413826992214323,0.8258497629492105,0.6741118224135337,0.4615576601276438,0.138125,0.1175,0.9229822930609795,0.8735828181767188,0.8735828181767188,0.8735828181767188,0.0,0.0
WS(k=4;b=0.5),14,15,20322026,28,0.7742279430453369,0.7632148772742134,0.618630538216452,0.42771688262190916,0.138125,0.1175,0.8721610750264897,0.8254580712168789,0.8254580712168789,0.8254580712168789,0.0,0.0
WS(k=4;b=0.5),14,16,20322027,28,0.8337357349314137,0.8147733633335109,0.6730368122561374,0.4577874885039731,0.138125,0.1175,0.9108693097941509,0.8626503447085769,0.8626503447085769,0.8626503447085769,0.0,0.0
WS(k=4;b=0.5),14,17,20322028,28,0.7995335236809388,0.7838530627584955,0.6449259936241998,0.4394819442475208,0.138125,0.1175,0.8895151023872298,0.8393123660837599,0.8393123660837599,0.8393123660837599,0.0,0.0
WS(k=4;b=0.5),14,18,20322029,28,0.771825367579493,0.7594963126469662,0.6189998145209227,0.4248309214268435,0.138125,0.1175,0.8708156575065378,0.8183607822176424,0.8183607822176424,0.8183607822176424,0.0,0.0
WS(k=4;b=0.5),14,19,20322030,28,0.7823329469084949,0.7734946712871218,0.6175897299691977,0.43064067236511944,0.138125,0.1175,0.8743098406326015,0.8313465323621765,0.8313465323621765,0.8313465323621765,0.0,0.0
WS(k=4;b=0.5),14,20,20322031,28,0.79823487543349,0.7836205615639642,0.6450565229787878,0.4427176848478624,0.138125,0.1175,0.8883296494294041,0.8425637512548683,0.8425637512548683,0.8425637512548683,0.0,0.0
WS(k=4;b=0.5),14,21,20322032,28,0.8021111160842257,0.7884576833752057,0.6463994292266154,0.44413044568761284,0.138125,0.1175,0.8861353839719958,0.8428322752351701,0.8428322752351701,0.8428322752351701,0.0,0.0
WS(k=4;b=0.5),14,22,20322033,28,0.8360257499137437,0.8185807106722803,0.6731022315339498,0.4597695032591093,0.138125,0.1175,0.920138652315238,0.8708341171432009,0.8708341171432009,0.8708341171432009,0.0,0.0
WS(k=4;b=0.5),14,23,20322034,28,0.7832667282077624,0.7744116628190613,0.6164490068705851,0.43074299145386336,0.138125,0.1175,0.89117952583711,0.8399584237468329,0.8399584237468329,0.8399584237468329,0.0,0.0
WS(k=4;b=0.5),14,24,20322035,28,0.7708182158570669,0.7593598852081961,0.6202866979099066,0.4276646297417628,0.138125,0.1175,0.8620511589596284,0.8205611915178047,0.8205611915178047,0.8205611915178047,0.0,0.0
WS(k=4;b=0.5),14,25,20322036,28,0.7802495922054196,0.7700593303709803,0.6155565061989335,0.42772648217055326,0.138125,0.1175,0.8789833184618219,0.8289892334250719,0.8289892334250719,0.8289892334250719,0.0,0.0
WS(k=4;b=0.5),14,26,20322037,28,0.8027894198328728,0.7877883747452817,0.6394481763334376,0.4404068193846722,0.138125,0.1175,0.9204437139264765,0.861117115469055,0.861117115469055,0.861117115469055,0.0,0.0
WS(k=4;b=0.5),14,27,20322038,28,0.7987115384621952,0.78293237883351,0.6435769665827803,0.4398155430369688,0.138125,0.1175,0.8818832692535543,0.8330595254332988,0.8330595254332988,0.8330595254332988,0.0,0.0
WS(k=4;b=0.5),14,28,20322039,28,0.7962816855141231,0.7788925388207466,0.6446164651458733,0.43777827749760106,0.138125,0.1175,0.8807476021792755,0.8291724818885003,0.8291724818885003,0.8291724818885003,0.0,0.0
WS(k=4;b=0.5),14,29,20322040,28,0.8181536975860837,0.8087943149503893,0.6440402481961581,0.4497302002748778,0.138125,0.1175,0.92119220323046,0.8666937731605632,0.8666937731605632,0.8666937731605632,0.0,0.0
WS(k=4;b=0.5),14,30,20322041,28,0.8101053390550174,0.7989055148690237,0.6461428863714095,0.44771496616874773,0.138125,0.1175,0.913128059586651,0.8616600957010487,0.8616600957010487,0.8616600957010487,0.0,0.0
3-regular,12,1,20331812,18,0.7787472787996472,0.7729188040289179,0.5607256353703769,0.3692486507413263,0.09125,0.069375,0.9235376458896964,0.8541460279519971,0.8541460279519971,0.8541460279519971,0.0,0.0
3-regular,12,2,20331813,18,0.7593243118970203,0.7499620494070391,0.553535538971064,0.3486696490506682,0.09125,0.069375,0.857676749421564,0.8106486612790904,0.8106486612790904,0.8106486612790904,0.0,0.0
3-regular,12,3,20331814,18,0.7683345720563706,0.7614404267179786,0.5571305871707204,0.3589591498959972,0.09125,0.069375,0.8907525591134198,0.8351984640926955,0.8351984640926955,0.8351984640926955,0.0,0.0
