family,n,instance,seed,m,ceil_p1,ar_paper_raw_p1,ar_paper_strict_p1,ar_paper_loose_p1,frac_sane_p1,ceil_p3,ar_paper_raw_p3,ar_paper_strict_p3,ar_paper_loose_p3,frac_sane_p3
WS(k=4;b=0.1),14,9,20312020,28,0.8319981698523493,0.8092435795854633,0.6572392484142695,0.6221807290547744,0.111875,0.9141683587905662,0.8572210916635492,0.6637169429423551,0.6637169429423551,0.0
WS(k=4;b=0.1),14,10,20312021,28,0.8041256008435996,0.7888418399981731,0.630215025158357,0.6015918484802542,0.111875,0.900349385928467,0.845989730695782,0.6337997039531752,0.6337997039531752,0.0
WS(k=4;b=0.1),14,11,20312022,28,0.8276327460784817,0.8028609797137404,0.654261719287989,0.6172658427337306,0.111875,0.9071748020832653,0.8501620205675813,0.6636321103524117,0.6636321103524117,0.0
WS(k=4;b=0.1),14,12,20312023,28,0.8060834316676977,0.7934176314128124,0.6322628617328899,0.605914134663061,0.111875,0.9002037855777609,0.8537059039668293,0.6338870704129568,0.6338870704129568,0.0
WS(k=4;b=0.1),14,13,20312024,28,0.828244480302318,0.8038780406007339,0.6483330405569253,0.6124417625937323,0.111875,0.9020540860479309,0.8448344326080016,0.6636308502860013,0.6636308502860013,0.0
WS(k=4;b=0.1),14,14,20312025,28,0.8288373010367659,0.8039883626693859,0.6566776077539813,0.6205251934303604,0.111875,0.9051204270740757,0.848340250520997,0.6636306750695181,0.6636306750695181,0.0
WS(k=4;b=0.1),14,15,20312026,28,0.7688230807030247,0.7540797060584538,0.5977617256769759,0.5705062213528229,0.111875,0.8779596620089447,0.8141803750425443,0.6062433124396559,0.6062433124396559,0.0
WS(k=4;b=0.1),14,16,20312027,28,0.8337042385796638,0.8143645805001127,0.6532570953937021,0.6215243488524187,0.111875,0.914626146714213,0.8626133185161351,0.6638062554321128,0.6638062554321128,0.0
WS(k=4;b=0.1),14,17,20312028,28,0.8288373010367659,0.8039883626693859,0.6566776077539812,0.6205251934303604,0.111875,0.9051204270740757,0.848340250520997,0.6636306750695179,0.6636306750695179,0.0
WS(k=4;b=0.1),14,18,20312029,28,0.7972557849933626,0.7784089272686892,0.6281355352960609,0.5969008954177362,0.111875,0.8713052187721334,0.8191170141495427,0.6336303461380427,0.6336303461380427,0.0
WS(k=4;b=0.1),14,19,20312030,28,0.8319981698523493,0.8092435795854633,0.6572392484142695,0.6221807290547744,0.111875,0.9141683587905662,0.8572210916635492,0.6637169429423551,0.6637169429423551,0.0
WS(k=4;b=0.1),14,20,20312031,28,0.7907627093347642,0.7671958754727846,0.6054498705331678,0.5755850286441277,0.111875,0.8757195605280234,0.8106718618269103,0.6334657696972342,0.6334657696972342,0.0
WS(k=4;b=0.1),14,21,20312032,28,0.8282808392012782,0.803063196893258,0.6550573400956394,0.617630013977052,0.111875,0.9008276112576787,0.8415579036449908,0.66362892341221,0.66362892341221,0.0
WS(k=4;b=0.1),14,22,20312033,28,0.8337207668143686,0.8142145500027256,0.6575494137430526,0.624404528614806,0.111875,0.9120964295444748,0.8581015120473897,0.6638039211300024,0.6638039211300024,0.0
WS(k=4;b=0.1),14,23,20312034,28,0.8277306063849909,0.8039140258891486,0.6508732002642439,0.6146390841172993,0.111875,0.9041447929126456,0.8470091155645747,0.6636328568771391,0.6636328568771391,0.0
WS(k=4;b=0.1),14,24,20312035,28,0.8320541779605012,0.8097743446497477,0.6579411561742868,0.6237184937306864,0.111875,0.9107566141914792,0.8553443777631264,0.6637178607244112,0.6637178607244112,0.0
WS(k=4;b=0.1),14,25,20312036,28,0.8319981698523491,0.8092435795854633,0.6572392484142695,0.6221807290547743,0.111875,0.9042301654383084,0.8497641173431602,0.6637156660877492,0.6637156660877492,0.0
WS(k=4;b=0.1),14,26,20312037,28,0.8666133687183308,0.8376335475392438,0.6878572579748077,0.6472731750064493,0.111875,0.9375584332037032,0.8758706551913992,0.6967189311095676,0.6967189311095676,0.0
WS(k=4;b=0.1),14,27,20312038,28,0.8044418505113498,0.7895270373914562,0.6327507383573844,0.6057836049022073,0.111875,0.8923045517158014,0.8427681751292501,0.6337984586457911,0.6337984586457911,0.0
WS(k=4;b=0.1),14,28,20312039,28,0.7998330729985258,0.7826938907747869,0.6286222983476403,0.5979365198508426,0.111875,0.8859625941672707,0.8305959248149474,0.6337138543377526,0.6337138543377526,0.0
WS(k=4;b=0.1),14,29,20312040,28,0.7655009926943227,0.7490011068421447,0.6020044265277962,0.5729541907051816,0.111875,0.8542536275399248,0.8007319040234647,0.6061627107435064,0.6061627107435064,0.0
WS(k=4;b=0.1),14,30,20312041,28,0.768818629064449,0.7540736318077709,0.6015972938423176,0.5734064867968469,0.111875,0.8642393991766787,0.8063153283637571,0.6062410627872648,0.6062410627872648,0.0
WS(k=4;b=0.5),12,1,20321812,24,0.8452425126881834,0.8408273756910032,0.6961412534648583,0.7068307976954704,0.276875,0.935996223846698,0.8893679622195959,0.6507105706916232,0.6507105706916232,0.0
WS(k=4;b=0.5),12,2,20321813,24,0.832221462780547,0.8243550478745937,0.6952981371282871,0.703029104721592,0.276875,0.9141785808011049,0.8623077101116288,0.6438946162232362,0.6438946162232362,0.0
WS(k=4;b=0.5),12,3,20321814,24,0.7646432845187363,0.7614934556212085,0.6257518334986228,0.6365522380984843,0.276875,0.8755230481444249,0.8233278077447522,0.5882091802658479,0.5882091802658479,0.0
WS(k=4;b=0.5),12,4,20321815,24,0.7873353971789452,0.7803763239141798,0.6564200576254322,0.6639844900821569,0.276875,0.8751715546262062,0.8253856590654228,0.6112272769635563,0.6112272769635563,0.0
WS(k=4;b=0.5),12,5,20321816,24,0.7951324019784823,0.7900887648412881,0.6572741773033346,0.6653500487750589,0.276875,0.9067325513900436,0.8524049888838244,0.6152043016912353,0.6152043016912353,0.0
WS(k=4;b=0.5),12,6,20321817,24,0.8367425812342576,0.8302228352878375,0.6940234264910161,0.7028453353527083,0.276875,0.9158068825759607,0.8652028644754095,0.6452814385019303,0.6452814385019303,0.0
WS(k=4;b=0.5),12,7,20321818,24,0.7650670690012081,0.7621779109669174,0.6317046432285129,0.643128250964042,0.276875,0.8822031137228177,0.825108224180895,0.5880854977007745,0.5880854977007745,0.0
WS(k=4;b=0.5),12,8,20321819,24,0.7921714529253421,0.7863742251340144,0.6584347398462003,0.6670344265386269,0.276875,0.8834161458818063,0.8334866478425091,0.6123078726854935,0.6123078726854935,0.0
WS(k=4;b=0.5),12,9,20321820,24,0.8265824561434462,0.8171246555119773,0.6949733125084934,0.7030490178492079,0.276875,0.9119723896939315,0.8581681122931291,0.6415184982438816,0.6415184982438816,0.0
WS(k=4;b=0.5),12,10,20321821,24,0.8357044099038129,0.829634335679529,0.6966497030031518,0.7054713027513742,0.276875,0.9277562710468447,0.878500749902896,0.6469217770422779,0.6469217770422779,0.0
WS(k=4;b=0.5),12,11,20321822,24,0.7909057866069794,0.7858193573981906,0.664629953913341,0.6734452356811781,0.276875,0.8969682074604974,0.8449677827082341,0.6138685568370835,0.6138685568370835,0.0
WS(k=4;b=0.5),12,12,20321823,24,0.7604607366043519,0.7565990233903727,0.627424660984093,0.6371042288881862,0.276875,0.8707271627358978,0.8120786597262057,0.5854260031269666,0.5854260031269666,0.0
WS(k=4;b=0.5),12,13,20321824,24,0.7689843559821914,0.7665475695351124,0.6313210369597163,0.6433673787046076,0.276875,0.8867400245085367,0.8327680475354734,0.5901256006115476,0.5901256006115476,0.0
WS(k=4;b=0.5),12,14,20321825,24,0.7584765072830078,0.7551203750652105,0.6367756503270157,0.6468845279459486,0.276875,0.8793647731104656,0.825838228546256,0.5873935006409441,0.5873935006409441,0.0
WS(k=4;b=0.5),12,15,20321826,24,0.8279760956456985,0.8185550789632626,0.6904729037135203,0.6965704368525387,0.276875,0.9117270319798093,0.8584034051405555,0.642373772476498,0.642373772476498,0.0
WS(k=4;b=0.5),12,16,20321827,24,0.8014572051479102,0.7977071906335632,0.665838216183186,0.6772288196890607,0.276875,0.9023847795289374,0.8559766664221913,0.6178513699411298,0.6178513699411298,0.0
WS(k=4;b=0.5),12,17,20321828,24,0.8479064191463939,0.8444177531670002,0.7003253238768745,0.7114494962655173,0.276875,0.9325743989785723,0.8909438070678104,0.6541069916644059,0.6541069916644059,0.0
WS(k=4;b=0.5),12,18,20321829,24,0.8281219524382372,0.819024799846614,0.6892551361907802,0.6962228112423874,0.276875,0.9126682299868389,0.8621015891400468,0.6430427539790344,0.6430427539790344,0.0
WS(k=4;b=0.5),12,19,20321830,24,0.791102689701065,0.7847674628665122,0.65339873485777,0.6609156885574187,0.276875,0.8923065209157126,0.8342998081752633,0.6119217446957927,0.6119217446957927,0.0
WS(k=4;b=0.5),12,20,20321831,24,0.7966307745323445,0.7924492096763638,0.6657690760444099,0.6765916533202009,0.276875,0.9004943553327279,0.853408108843022,0.6165323275885829,0.6165323275885829,0.0
WS(k=4;b=0.5),12,21,20321832,24,0.7732452587903238,0.7714971717807961,0.6355579811241034,0.6486281889970538,0.276875,0.8995812187495165,0.8422666649357009,0.5922979972426006,0.5922979972426006,0.0
WS(k=4;b=0.5),12,22,20321833,24,0.7621149210813304,0.7587304730227102,0.6292570836456249,0.6412610576012285,0.276875,0.8837015255109748,0.825592776077316,0.586905206428127,0.586905206428127,0.0
WS(k=4;b=0.5),12,23,20321834,24,0.835770747020232,0.8290816888703479,0.6889049285826111,0.6967852137179311,0.276875,0.9245233345250298,0.8736046696044296,0.6467218634015676,0.6467218634015676,0.0
WS(k=4;b=0.5),12,24,20321835,24,0.8286429870903546,0.8188088358798041,0.6763083092177447,0.6854930704134384,0.276875,0.919167898916046,0.862965914867526,0.641986123281652,0.641986123281652,0.0
WS(k=4;b=0.5),12,25,20321836,24,0.7393196129156249,0.73822576903368,0.6059998434520225,0.6191270223698128,0.276875,0.8765200461991695,0.8117655292215286,0.5661335149684961,0.5661335149684961,0.0
WS(k=4;b=0.5),12,26,20321837,24,0.7899391995553369,0.7845070707598613,0.6600172696121651,0.6680307697283737,0.276875,0.8771765454940685,0.8313904647812,0.6131496145191044,0.6131496145191044,0.0
WS(k=4;b=0.5),12,27,20321838,24,0.7872915813804596,0.7803131745852273,0.6545496168940005,0.6620966394987432,0.276875,0.8844000491718627,0.8300618329547812,0.6113802147815072,0.6113802147815072,0.0
WS(k=4;b=0.5),12,28,20321839,24,0.7930669456599875,0.7874190029062315,0.6575507541090824,0.666608615830668,0.276875,0.8860746946929411,0.8368687953173538,0.6124714782005298,0.6124714782005298,0.0
WS(k=4;b=0.5),12,29,20321840,24,0.7900039898983399,0.7849923923248854,0.6664465799622176,0.6745900061790454,0.276875,0.8830536624997312,0.8396048452131119,0.6144558148927907,0.6144558148927907,0.0
WS(k=4;b=0.5),12,30,20321841,24,0.8355372373840455,0.8294525415998921,0.6943268152457124,0.7030800253457169,0.276875,0.9130203335580597,0.8684656721757087,0.6473448735605872,0.6473448735605872,0.0
WS(k=4;b=0.5),14,1,20322012,28,0.8327758110733294,0.813177407160866,0.6462275691905025,0.6138451440805823,0.111875,0.9151616251868285,0.8629224247251086,0.6638085920681517,0.6638085920681517,0.0
WS(k=4;b=0.5),14,2,20322013,28,0.8028675984781767,0.7883465924843368,0.6290900813797503,0.6004156423706984,0.111875,0.9029516615347373,0.8535301225321085,0.6338067212085481,0.6338067212085481,0.0
WS(k=4;b=0.5),14,3,20322014,28,0.8309324971618415,0.8101127388641199,0.6583579689911814,0.62566399098297,0.111875,0.9141758756711411,0.8596962334025496,0.6637203246494533,0.6637203246494533,0.0
WS(k=4;b=0.5),14,4,20322015,28,0.7650451090570967,0.7503888938599117,0.5863004204590723,0.5651227642949463,0.111875,0.8664483704056806,0.8092930418491556,0.6061695068517163,0.6061695068517163,0.0
WS(k=4;b=0.5),14,5,20322016,28,0.8353963978026255,0.8177411839092443,0.6530348311174756,0.6205932585608283,0.111875,0.9195275306489479,0.8712114402460666,0.663895890831785,0.663895890831785,0.0
WS(k=4;b=0.5),14,6,20322017,28,0.804495259548774,0.7915042496220779,0.6290672308967721,0.6008944772275325,0.111875,0.8998017562474736,0.8540754758904324,0.6338891173863804,0.6338891173863804,0.0
WS(k=4;b=0.5),14,7,20322018,28,0.7206995028372805,0.7126708876585465,0.5608448174233618,0.5422878445269189,0.111875,0.8444717962269027,0.7792121736843192,0.5580410523230065,0.5580410523230065,0.0
WS(k=4;b=0.5),14,8,20322019,28,0.8026195314339494,0.7888336639869138,0.6352475486167556,0.609636128023553,0.111875,0.8905340118416315,0.8459113602403392,0.6338029558419203,0.6338029558419203,0.0
WS(k=4;b=0.5),14,9,20322020,28,0.8109093314943961,0.7996290020152501,0.6363059143946248,0.6131208838154087,0.111875,0.9145709229138167,0.8637212615644032,0.6339719052455041,0.6339719052455041,0.0
WS(k=4;b=0.5),14,10,20322021,28,0.7746628198625984,0.7640509117753349,0.6087224903278764,0.5862201496943539,0.111875,0.8789768008861296,0.8323917018482286,0.6064108500286887,0.6064108500286887,0.0
WS(k=4;b=0.5),14,11,20322022,28,0.8050139126514413,0.7920449839665893,0.6335183186918387,0.6068904592179027,0.111875,0.8916388019779142,0.8457146415762634,0.6338842193252805,0.6338842193252805,0.0
WS(k=4;b=0.5),14,12,20322023,28,0.7692123937653718,0.7568727172439129,0.6024116597207518,0.5790039083927946,0.111875,0.8714229916668167,0.8220791929885184,0.6062534911018133,0.6062534911018133,0.0
WS(k=4;b=0.5),14,13,20322024,28,0.7645192338496973,0.7508478774904195,0.6040617211683631,0.5784322750837714,0.111875,0.8763240687236492,0.8162462673848129,0.6061751557571423,0.6061751557571423,0.0
WS(k=4;b=0.5),14,14,20322025,28,0.8413826992214323,0.8258497629492105,0.660994090664194,0.6320461345736778,0.111875,0.9229822930609795,0.8735828181767188,0.6639780755269135,0.6639780755269135,0.0
WS(k=4;b=0.5),14,15,20322026,28,0.7742279430453369,0.7632148772742134,0.606276074513348,0.5826998219105873,0.111875,0.8721610750264897,0.8254580712168789,0.6064083813098753,0.6064083813098753,0.0
WS(k=4;b=0.5),14,16,20322027,28,0.8337357349314137,0.8147733633335109,0.6561519443863294,0.6234470600804324,0.111875,0.9108693097941509,0.8626503447085769,0.6638093995272291,0.6638093995272291,0.0
WS(k=4;b=0.5),14,17,20322028,28,0.7995335236809388,0.7838530627584955,0.6322226759282824,0.604114845783423,0.111875,0.8895151023872298,0.8393123660837599,0.6337177528661248,0.6337177528661248,0.0
WS(k=4;b=0.5),14,18,20322029,28,0.771825367579493,0.7594963126469662,0.6083093446563747,0.5850522005003715,0.111875,0.8708156575065378,0.8183607822176424,0.6063263937744849,0.6063263937744849,0.0
WS(k=4;b=0.5),14,19,20322030,28,0.7823329469084949,0.7734946712871218,0.6084746210919905,0.5871176040510955,0.111875,0.8743098406326015,0.8313465323621765,0.6065629850544532,0.6065629850544532,0.0
WS(k=4;b=0.5),14,20,20322031,28,0.79823487543349,0.7836205615639642,0.62833816179333,0.6021518898839452,0.111875,0.8883296494294041,0.8425637512548683,0.6337262821070635,0.6337262821070635,0.0
WS(k=4;b=0.5),14,21,20322032,28,0.8021111160842257,0.7884576833752057,0.6327937907060985,0.6054052519830618,0.111875,0.8861353839719958,0.8428322752351701,0.6338058927468816,0.6338058927468816,0.0
WS(k=4;b=0.5),14,22,20322033,28,0.8360257499137437,0.8185807106722803,0.6563944416461078,0.6239836611695528,0.111875,0.920138652315238,0.8708341171432009,0.6638960366567384,0.6638960366567384,0.0
WS(k=4;b=0.5),14,23,20322034,28,0.7832667282077624,0.7744116628190613,0.6085152052943851,0.5874992628993393,0.111875,0.89117952583711,0.8399584237468329,0.6065644152074947,0.6065644152074947,0.0
WS(k=4;b=0.5),14,24,20322035,28,0.7708182158570669,0.7593598852081961,0.607658191240628,0.583597114553055,0.111875,0.8620511589596284,0.8205611915178047,0.6063293149057012,0.6063293149057012,0.0
WS(k=4;b=0.5),14,25,20322036,28,0.7802495922054196,0.7700593303709803,0.607521596478181,0.585418039734135,0.111875,0.8789833184618219,0.8289892334250719,0.6064811722386664,0.6064811722386664,0.0
WS(k=4;b=0.5),14,26,20322037,28,0.8027894198328728,0.7877883747452817,0.6254678698441793,0.5972593276095708,0.111875,0.9204437139264765,0.861117115469055,0.6338065932501845,0.6338065932501845,0.0
WS(k=4;b=0.5),14,27,20322038,28,0.7987115384621952,0.78293237883351,0.6284020620387035,0.5990460225830186,0.111875,0.8818832692535543,0.8330595254332988,0.6337178568960902,0.6337178568960902,0.0
WS(k=4;b=0.5),14,28,20322039,28,0.7962816855141231,0.7788925388207466,0.630590572280781,0.6016430924690462,0.111875,0.8807476021792755,0.8291724818885003,0.6336354364716424,0.6336354364716424,0.0
WS(k=4;b=0.5),14,29,20322040,28,0.8181536975860837,0.8087943149503893,0.633736009929604,0.610785020087866,0.111875,0.92119220323046,0.8666937731605632,0.6341330727387425,0.6341330727387425,0.0
WS(k=4;b=0.5),14,30,20322041,28,0.8101053390550174,0.7989055148690237,0.6345568770603098,0.6098955730650801,0.111875,0.913128059586651,0.8616600957010487,0.6339723672678423,0.6339723672678423,0.0
3-regular,12,1,20331812,18,0.7787472787996472,0.7729188040289179,0.5339040301544264,0.5200068685115304,0.063125,0.9235376458896964,0.8541460279519971,0.5590502070625007,0.5590502070625007,0.0
3-regular,12,2,20331813,18,0.7593243118970203,0.7499620494070391,0.5182966944571608,0.497512863835529,0.063125,0.857676749421564,0.8106486612790904,0.5567164283433768,0.5567164283433768,0.0
3-regular,12,3,20331814,18,0.7683345720563706,0.7614404267179786,0.5261003623057936,0.5087598661735298,0.063125,0.8907525591134198,0.8351984640926955,0.5579212718690973,0.5579212718690973,0.0
3-regular,12,4,20331815,18,0.809945932690155,0.7999595193675084,0.5528498074209713,0.530680388091231,0.063125,0.9029023441582235,0.8676006223859877,0.593936578503777,0.593936578503777,0.0
3-regular,12,5,20331816,18,0.8004870597820309,0.7877159169025064,0.5445258950490965,0.5186835855973636,0.063125,0.8892744225960468,0.8546748662567547,0.5928552631797366,0.5928552631797366,0.0
3-regular,12,6,20331817,18,0.809945932690155,0.7999595193675084,0.5528498074209715,0.530680388091231,0.063125,0.8982058585744856,0.8629959899855338,0.5938786818272632,0.5938786818272632,0.0
3-regular,12,7,20331818,18,0.8004870597820309,0.7877159169025063,0.5445258950490962,0.5186835855973636,0.063125,0.8844042687409369,0.8498457076016154,0.5927757810782331,0.5927757810782331,0.0
3-regular,12,8,20331819,18,0.8004870597820307,0.7877159169025063,0.5445258950490961,0.5186835855973636,0.063125,0.8844042687409369,0.8498457076016155,0.5927757810782333,0.5927757810782333,0.0
3-regular,12,9,20331820,18,0.7915140858487623,0.7754723144375042,0.5362019826772212,0.5066867831034961,0.063125,0.877543387885832,0.839398226785094,0.5915933223416047,0.5915933223416047,0.0
3-regular,12,10,20331821,18,0.7832108887783493,0.763228711972502,0.5278780703053461,0.49468998060962865,0.063125,0.8743093948150588,0.8335602072242322,0.5905684645239337,0.5905684645239337,0.0
3-regular,12,11,20331822,18,0.7593243118970203,0.7499620494070391,0.5182966944571605,0.4975128638355292,0.063125,0.8605215221606226,0.8162887778931384,0.5567921250616692,0.5567921250616692,0.0
3-regular,12,12,20331823,18,0.809945932690155,0.7999595193675083,0.5528498074209715,0.530680388091231,0.063125,0.8983169238896455,0.8630024361133458,0.5938786808231123,0.5938786808231123,0.0
3-regular,12,13,20331824,18,0.692219803377464,0.687038936914594,0.4745813601372679,0.46222832756580484,0.063125,0.8727058702344784,0.7694264608222191,0.4969677035293532,0.4969677035293532,0.0
3-regular,12,14,20331825,18,0.7683345720563708,0.7614404267179785,0.5261003623057936,0.5087598661735298,0.063125,0.8738992432068793,0.8299908197451473,0.5579118004081853,0.5579118004081853,0.0
3-regular,12,15,20331826,18,0.8004870597820308,0.7877159169025063,0.5445258950490962,0.5186835855973636,0.063125,0.8931487517015478,0.8525396358260161,0.5926956684058207,0.5926956684058207,0.0
3-regular,12,16,20331827,18,0.7683345720563706,0.7614404267179786,0.5261003623057938,0.5087598661735298,0.063125,0.880430540630398,0.8302159411630502,0.5578893032497702,0.5578893032497702,0.0
3-regular,12,17,20331828,18,0.7683345720563708,0.7614404267179786,0.5261003623057934,0.5087598661735298,0.063125,0.8784570622150775,0.8256782335878388,0.5578351718364806,0.5578351718364806,0.0
3-regular,12,18,20331829,18,0.809945932690155,0.7999595193675084,0.5528498074209715,0.530680388091231,0.063125,0.9102409695785117,0.8702483255791171,0.5939355961023968,0.5939355961023968,0.0
3-regular,12,19,20331830,18,0.7683345720563708,0.7614404267179786,0.5261003623057936,0.5087598661735298,0.063125,0.8578971747781434,0.8214407231907933,0.5578472921168633,0.5578472921168633,0.0
3-regular,12,20,20331831,18,0.7593243118970203,0.7499620494070391,0.5182966944571608,0.49751286383552906,0.063125,0.8674441219986005,0.8236574347478958,0.556899351362798,0.556899351362798,0.0
3-regular,12,21,20331832,18,0.7683345720563708,0.7614404267179786,0.5261003623057936,0.5087598661735299,0.063125,0.8713719042974019,0.826012782519639,0.557857670290873,0.557857670290873,0.0
3-regular,12,22,20331833,18,0.8195568768601287,0.8122031218325105,0.5611737197928465,0.5426771905850986,0.063125,0.9058685949709615,0.8742100399773979,0.5950849367830149,0.5950849367830149,0.0
3-regular,12,23,20331834,18,0.7593243118970202,0.749962049407039,0.5182966944571608,0.4975128638355291,0.063125,0.8605215221606226,0.8162887778931384,0.5567921250616692,0.5567921250616692,0.0
3-regular,12,24,20331835,18,0.7683345720563708,0.7614404267179784,0.5261003623057936,0.5087598661735298,0.063125,0.8877818169102152,0.8285787715475439,0.5578453895475042,0.5578453895475042,0.0
3-regular,12,25,20331836,18,0.7683345720563708,0.7614404267179786,0.5261003623057936,0.5087598661735299,0.063125,0.8784570622150776,0.8256782335878388,0.5578351718364805,0.5578351718364805,0.0
3-regular,12,26,20331837,18,0.7683345720563708,0.7614404267179785,0.5261003623057937,0.5087598661735298,0.063125,0.8784570622150771,0.8256782335878388,0.5578351718364803,0.5578351718364803,0.0
3-regular,12,27,20331838,18,0.7683345720563708,0.7614404267179786,0.5261003623057936,0.5087598661735298,0.063125,0.8713719042974019,0.8260127825196392,0.5578576702908731,0.5578576702908731,0.0
3-regular,12,28,20331839,18,0.7593243118970204,0.7499620494070391,0.5182966944571608,0.49751286383552906,0.063125,0.876675823971089,0.818354949304277,0.5567589081948205,0.5567589081948205,0.0
3-regular,12,29,20331840,18,0.7787472787996471,0.7729188040289181,0.5339040301544264,0.5200068685115306,0.063125,0.8781601225213391,0.8369216537268842,0.5589662644953842,0.5589662644953842,0.0
3-regular,12,30,20331841,18,0.8677992135965945,0.8570994850366161,0.5923390793796123,0.5685861300977476,0.063125,0.9500247170312611,0.9176508675439518,0.6363120912374663,0.6363120912374663,0.0
3-regular,14,1,20332012,21,0.8365946201722105,0.8270888000739065,0.6171260921508749,0.6155743632689551,0.003125,0.920341373167525,0.891985597112494,0.6116740185169424,0.6116740185169424,0.0
3-regular,14,2,20332013,21,0.7561196160777468,0.7496928230648129,0.5522913876097876,0.5512775471286699,0.003125,0.8694127564020045,0.8193245564057502,0.5482717472801537,0.5482717472801537,0.0
3-regular,14,3,20332014,21,0.7821080211321098,0.7709364202378544,0.5827083760302103,0.5808474975388749,0.003125,0.8808445332867851,0.8427444808718774,0.5767431073076931,0.5767431073076931,0.0
3-regular,14,4,20332015,21,0.7901171412737544,0.7811394222920227,0.582841309253604,0.581375787531791,0.003125,0.887710688633277,0.8469338714590765,0.5776419172765047,0.5776419172765047,0.0
3-regular,14,5,20332016,21,0.8281143753163516,0.8162856214283165,0.616985339326105,0.6150149973941028,0.003125,0.9123292483696734,0.8820524872311222,0.6107285224983561,0.6107285224983561,0.0
3-regular,14,6,20332017,21,0.805163533886522,0.7838760854915459,0.616563080851795,0.6133368997695454,0.003125,0.880618375900121,0.849204594972052,0.6076694990404883,0.6076694990404883,0.0
3-regular,14,7,20332018,21,0.7561196160777467,0.7496928230648127,0.5522913876097876,0.5512775471286698,0.003125,0.8693637894523961,0.8138942140130936,0.5481900353315968,0.5481900353315968,0.0
3-regular,14,8,20332019,21,0.7901171412737545,0.7811394222920227,0.582841309253604,0.581375787531791,0.003125,0.8879699847097348,0.8502012924235371,0.5777094285600236,0.5777094285600236,0.0
3-regular,14,9,20332020,21,0.7981262614153994,0.7913424243461912,0.582974242476998,0.5819040775247072,0.003125,0.8981638455587644,0.8560240837217149,0.5786076217033875,0.5786076217033875,0.0
3-regular,14,10,20332021,21,0.7745125689825572,0.7607334181836858,0.5825754428068163,0.5803192075459587,0.003125,0.8646450169616932,0.8285435396896842,0.575775975883072,0.575775975883072,0.0
3-regular,14,11,20332022,21,0.7821080211321098,0.7709364202378544,0.5827083760302103,0.5808474975388749,0.003125,0.8796824138367969,0.8376700564267925,0.5767705692723053,0.5767705692723053,0.0
3-regular,14,12,20332023,21,0.7901171412737545,0.7811394222920227,0.582841309253604,0.581375787531791,0.003125,0.8857259590900026,0.8471567343461239,0.5777563310221677,0.5777563310221677,0.0
3-regular,14,13,20332024,21,0.7901171412737545,0.7811394222920227,0.5828413092536042,0.581375787531791,0.003125,0.9015380071993818,0.8541915786253018,0.5777368252331501,0.5777368252331501,0.0
3-regular,14,14,20332025,21,0.7650850458382498,0.759358825010867,0.5524173243477396,0.5517780323851169,0.003125,0.8844670627187016,0.8279342799202289,0.5492144991593024,0.5492144991593024,0.0
3-regular,14,15,20332026,21,0.7901171412737545,0.7811394222920227,0.5828413092536042,0.5813757875317909,0.003125,0.8766024598112966,0.8446456875732742,0.5777474371659608,0.5777474371659608,0.0
3-regular,14,16,20332027,21,0.7485320285751359,0.7400268211187584,0.5521654508718356,0.5507770618722231,0.003125,0.8441396342874373,0.8021048217695823,0.5472395098662479,0.5472395098662479,0.0
3-regular,14,17,20332028,21,0.76508504583825,0.759358825010867,0.5524173243477397,0.5517780323851169,0.003125,0.8795266828614556,0.823544323417934,0.5491241612834784,0.5491241612834784,0.0
3-regular,14,18,20332029,21,0.7901171412737545,0.7811394222920227,0.5828413092536042,0.5813757875317909,0.003125,0.8961971416076074,0.8570751031588921,0.577841194159684,0.577841194159684,0.0
3-regular,14,19,20332030,21,0.7745125689825573,0.7607334181836859,0.5825754428068163,0.5803192075459587,0.003125,0.8709042986419929,0.8323865384672542,0.5758240223976192,0.5758240223976192,0.0
3-regular,14,20,20332031,21,0.7821080211321098,0.7709364202378544,0.5827083760302103,0.5808474975388749,0.003125,0.8817746137695566,0.8398269709185152,0.5766757952225885,0.5766757952225885,0.0
3-regular,14,21,20332032,21,0.8281143753163515,0.8162856214283162,0.616985339326105,0.6150149973941028,0.003125,0.9299460264320927,0.8910025570735324,0.6107880929876023,0.6107880929876023,0.0
3-regular,14,22,20332033,21,0.7561196160777467,0.7496928230648127,0.5522913876097876,0.5512775471286699,0.003125,0.8640364230041767,0.816816152046812,0.548227083420671,0.548227083420671,0.0
3-regular,14,23,20332034,21,0.836594620172211,0.8270888000739066,0.617126092150875,0.6155743632689552,0.003125,0.9289964409153025,0.8965462625883271,0.6116822951340491,0.6116822951340491,0.0
3-regular,14,24,20332035,21,0.7981262614153993,0.7913424243461912,0.582974242476998,0.5819040775247071,0.003125,0.8898296474581306,0.8552953097731344,0.5786472617096187,0.5786472617096187,0.0
3-regular,14,25,20332036,21,0.7821080211321098,0.7709364202378544,0.5827083760302103,0.5808474975388749,0.003125,0.8741323646611602,0.8395981476003261,0.5767429326437884,0.5767429326437884,0.0
3-regular,14,26,20332037,21,0.7485320285751358,0.7400268211187583,0.5521654508718356,0.5507770618722229,0.003125,0.8738447086582842,0.8087144023277962,0.5473455022722852,0.5473455022722852,0.0
3-regular,14,27,20332038,21,0.7821080211321098,0.7709364202378544,0.5827083760302103,0.5808474975388749,0.003125,0.8733041543945469,0.8380644094023416,0.5768080252175016,0.5768080252175016,0.0
