family,n,instance,seed,m,c_opt,ar_uniform,ar_balanced,ar_ceiling_p1,ar_proxy_p1,gamma_p1,beta_p1,ar_ceiling_p3,ar_proxy_p3,g1,gf,b1,bf
BA(k=2),14,10,20292021,24,19.0,0.631578947368421,0.680161943319838,0.7998865891148171,0.7647114282778666,0.5638756044904757,0.32221463113741466,0.8916383925551862,0.8198565191072315,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
BA(k=2),14,11,20292022,24,18.0,0.6666666666666666,0.717948717948718,0.8264984607682229,0.7992553366178031,0.5638756044904757,0.32221463113741466,0.9039716912551581,0.8488974774327761,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
BA(k=2),14,12,20292023,24,19.0,0.631578947368421,0.680161943319838,0.804459694810998,0.7654833929693927,0.5638756044904757,0.32221463113741466,0.9065919191113139,0.8237019188992418,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,13,20292024,24,20.0,0.6,0.6461538461538462,0.7732959154497683,0.731755524881094,0.5638756044904757,0.32221463113741466,0.867453022745672,0.7875793597640527,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,14,20292025,24,20.0,0.6,0.6461538461538462,0.7538717951127663,0.7232132555828054,0.5638756044904757,0.32221463113741466,0.8462425282461901,0.7749116542961773,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
BA(k=2),14,15,20292026,24,19.0,0.631578947368421,0.680161943319838,0.8152672176576377,0.771579544450669,0.5638756044904757,0.32221463113741466,0.9173164959907222,0.8320080407286995,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,16,20292027,24,20.0,0.6,0.6461538461538462,0.7675666758051973,0.7285709959632813,0.5638756044904757,0.32221463113741466,0.8699091039888817,0.7845885712081662,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,17,20292028,24,19.0,0.631578947368421,0.680161943319838,0.8122401701319927,0.7697763426765004,0.5638756044904757,0.32221463113741466,0.9099436970017245,0.8274903244577246,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,18,20292029,24,20.0,0.6,0.6461538461538462,0.7637744494571201,0.727251949102475,0.5638756044904757,0.32221463113741466,0.8482252235756331,0.7796497542807921,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
BA(k=2),14,19,20292030,24,21.0,0.5714285714285714,0.6153846153846154,0.7377497770660274,0.6980808457883437,0.5638756044904757,0.32221463113741466,0.848222483367736,0.7537855931045008,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,20,20292031,24,19.0,0.631578947368421,0.680161943319838,0.8031633343775224,0.7655255745316506,0.5638756044904757,0.32221463113741466,0.8948571502859783,0.820722000927176,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
BA(k=2),14,21,20292032,24,20.0,0.6,0.6461538461538462,0.7674867618727571,0.7287960494420378,0.5638756044904757,0.32221463113741466,0.875384380134982,0.7838405198018551,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,22,20292033,24,19.0,0.631578947368421,0.680161943319838,0.8268003892860533,0.7894658193047327,0.6444292622748293,0.32221463113741466,0.9293893042854061,0.8420450624517308,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,23,20292034,24,20.0,0.6,0.6461538461538462,0.7693310198885974,0.7305386556173861,0.5638756044904757,0.32221463113741466,0.8646710684793295,0.7859870230650359,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,24,20292035,24,20.0,0.6,0.6461538461538462,0.7771184143023839,0.7343889481791533,0.5638756044904757,0.32221463113741466,0.8831411777056315,0.7937443681295816,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,25,20292036,24,19.0,0.631578947368421,0.680161943319838,0.80947260932223,0.7693175165973982,0.5638756044904757,0.32221463113741466,0.9063247857816459,0.8262590772146191,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,26,20292037,24,21.0,0.5714285714285714,0.6153846153846154,0.7408670558833345,0.6991074282848729,0.5638756044904757,0.32221463113741466,0.8662146521881983,0.7609273909598305,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,27,20292038,24,19.0,0.631578947368421,0.680161943319838,0.8153525918696446,0.7829918240284756,0.6444292622748293,0.32221463113741466,0.9090279928270996,0.8290711783551241,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
BA(k=2),14,28,20292039,24,19.0,0.631578947368421,0.680161943319838,0.7998573452291534,0.7645843337392589,0.5638756044904757,0.32221463113741466,0.8935035882911374,0.8198651442735351,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
BA(k=2),14,29,20292040,24,19.0,0.631578947368421,0.680161943319838,0.7991613943767994,0.7635720759299228,0.5638756044904757,0.32221463113741466,0.8939187741781134,0.8195482976023046,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
BA(k=2),14,30,20292041,24,19.0,0.631578947368421,0.680161943319838,0.7903683359183203,0.7603088209616715,0.5638756044904757,0.32221463113741466,0.8722398861236281,0.8103112466913236,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,1,20301812,32,25.0,0.64,0.6981818181818181,0.7588818141540582,0.7296901253495858,0.40276828892176836,0.28193780224523785,0.8545147765384286,0.7747106851767491,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,2,20301813,32,24.0,0.6666666666666666,0.7272727272727272,0.7802359456218012,0.7563942247314294,0.40276828892176836,0.28193780224523785,0.8773474476415123,0.798958261775902,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,3,20301814,32,24.0,0.6666666666666666,0.7272727272727272,0.7847954704926309,0.7580130974975635,0.40276828892176836,0.28193780224523785,0.8703278910867646,0.800294244044183,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,4,20301815,32,24.0,0.6666666666666666,0.7272727272727272,0.790761494214342,0.7604558277152461,0.40276828892176836,0.28193780224523785,0.8914248948242672,0.810703569503522,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,5,20301816,32,24.0,0.6666666666666666,0.7272727272727272,0.7978343215294698,0.7662184355601177,0.40276828892176836,0.32221463113741466,0.897432346184834,0.8144853717919318,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,6,20301817,32,24.0,0.6666666666666666,0.7272727272727272,0.7846015330589692,0.758055684949427,0.40276828892176836,0.28193780224523785,0.8691116521306506,0.8005126383473797,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,7,20301818,32,24.0,0.6666666666666666,0.7272727272727272,0.7919103693167523,0.760588508940272,0.40276828892176836,0.28193780224523785,0.8963436911678319,0.8099346347675901,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,8,20301819,32,23.0,0.6956521739130435,0.758893280632411,0.817060732386073,0.7902866902201069,0.40276828892176836,0.28193780224523785,0.9046805075370947,0.8366872191850355,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,9,20301820,32,24.0,0.6666666666666666,0.7272727272727272,0.7830831049152849,0.7574144655650258,0.40276828892176836,0.28193780224523785,0.8638693872603794,0.801105261951926,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,10,20301821,32,24.0,0.6666666666666666,0.7272727272727272,0.7951701850644882,0.7651580644282525,0.40276828892176836,0.32221463113741466,0.8847307314350695,0.8113893327407752,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,11,20301822,32,23.0,0.6956521739130435,0.758893280632411,0.8130093365798857,0.7887471115637419,0.40276828892176836,0.28193780224523785,0.8958741355749898,0.8327082852487567,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,12,20301823,32,24.0,0.6666666666666666,0.7272727272727272,0.7921893411033544,0.7607715134658504,0.40276828892176836,0.28193780224523785,0.876708111533885,0.8073365061105037,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,13,20301824,32,22.0,0.7272727272727273,0.793388429752066,0.8514040541966298,0.82502751653135,0.40276828892176836,0.28193780224523785,0.911271328513163,0.8666660758038571,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,14,20301825,32,22.0,0.7272727272727273,0.793388429752066,0.8515611527532033,0.8255872719823164,0.40276828892176836,0.28193780224523785,0.923810563155903,0.8696837060427953,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,15,20301826,32,23.0,0.6956521739130435,0.758893280632411,0.8151212447103448,0.7895692850599001,0.40276828892176836,0.28193780224523785,0.9052002474972135,0.8355183137132773,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,16,20301827,32,22.0,0.7272727272727273,0.793388429752066,0.8511128909850038,0.8252868285650705,0.40276828892176836,0.28193780224523785,0.9369259919547843,0.8721329281821514,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,17,20301828,32,22.0,0.7272727272727273,0.793388429752066,0.853465023563709,0.8256236132715583,0.40276828892176836,0.28193780224523785,0.9327993490687728,0.8716802936567883,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,18,20301829,32,23.0,0.6956521739130435,0.758893280632411,0.8149149964818,0.789579943572444,0.40276828892176836,0.28193780224523785,0.9047880003518839,0.835263412322788,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,19,20301830,32,24.0,0.6666666666666666,0.7272727272727272,0.7959200420459484,0.7618693453971241,0.40276828892176836,0.28193780224523785,0.9106677723980963,0.8158624788285737,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,20,20301831,32,23.0,0.6956521739130435,0.758893280632411,0.8188849294332706,0.791014850271705,0.40276828892176836,0.28193780224523785,0.8921701602699749,0.83633098982104,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,21,20301832,32,22.0,0.7272727272727273,0.793388429752066,0.8467913089531358,0.8232766827254843,0.40276828892176836,0.28193780224523785,0.9198775001165148,0.8652769200785397,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,22,20301833,32,24.0,0.6666666666666666,0.7272727272727272,0.7851979485009544,0.7585057355977091,0.40276828892176836,0.28193780224523785,0.8887653282017344,0.8046012692001551,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,23,20301834,32,23.0,0.6956521739130435,0.758893280632411,0.8154042129951499,0.7895438381784968,0.40276828892176836,0.28193780224523785,0.8920262303131269,0.8335438367666169,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,24,20301835,32,23.0,0.6956521739130435,0.758893280632411,0.8220716977966325,0.792662896918415,0.40276828892176836,0.28193780224523785,0.905046033339948,0.8371058162705379,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,25,20301836,32,23.0,0.6956521739130435,0.758893280632411,0.8215977841271276,0.7924419664488999,0.40276828892176836,0.28193780224523785,0.8959133657500336,0.8362061720614671,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,26,20301837,32,23.0,0.6956521739130435,0.758893280632411,0.8189005091883608,0.7911416162209932,0.40276828892176836,0.28193780224523785,0.8953631635287495,0.8360481741644188,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,27,20301838,32,23.0,0.6956521739130435,0.758893280632411,0.8131873059919086,0.7889173252190276,0.40276828892176836,0.28193780224523785,0.8942978795782274,0.831969615933558,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,28,20301839,32,23.0,0.6956521739130435,0.758893280632411,0.8095218671737486,0.7872720030330664,0.40276828892176836,0.28193780224523785,0.8903172330338565,0.8295212086815045,0.05,0.7142857142857143,0.37142857142857144,0.05
BA(k=4),12,29,20301840,32,23.0,0.6956521739130435,0.758893280632411,0.8311334738646302,0.7988121664903529,0.40276828892176836,0.32221463113741466,0.9201775415803498,0.846498617842195,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),12,30,20301841,32,25.0,0.64,0.6981818181818181,0.7640125544458456,0.7316386276217506,0.40276828892176836,0.28193780224523785,0.8598898275863108,0.7805075820271367,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,1,20302012,40,28.0,0.7142857142857143,0.7692307692307693,0.8408245738361163,0.8123913581695079,0.40276828892176836,0.28193780224523785,0.9296976745738644,0.8391616118082631,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,2,20302013,40,29.0,0.6896551724137931,0.7427055702917772,0.8114102791842809,0.7842024333101112,0.40276828892176836,0.28193780224523785,0.8982918641447273,0.8106278752538553,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,3,20302014,40,29.0,0.6896551724137931,0.7427055702917772,0.8066305944403441,0.7820221665328762,0.40276828892176836,0.28193780224523785,0.888980016138774,0.8064383130061548,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,4,20302015,40,28.0,0.7142857142857143,0.7692307692307693,0.8370296059342613,0.8109521882178764,0.40276828892176836,0.28193780224523785,0.922880896834707,0.8368748129208192,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,5,20302016,40,28.0,0.7142857142857143,0.7692307692307693,0.8372756327720092,0.8111597617499596,0.40276828892176836,0.28193780224523785,0.9204886247277783,0.8368291892517572,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,6,20302017,40,30.0,0.6666666666666666,0.717948717948718,0.801958063263584,0.7644799963082304,0.40276828892176836,0.28193780224523785,0.901342162886445,0.821928731178082,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,7,20302018,40,28.0,0.7142857142857143,0.7692307692307693,0.8319349924640519,0.8088442065807124,0.40276828892176836,0.28193780224523785,0.9178620394213123,0.8333811522529094,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,8,20302019,40,28.0,0.7142857142857143,0.7692307692307693,0.830593175600009,0.8084489615250668,0.40276828892176836,0.28193780224523785,0.9080447566508669,0.8316579152410483,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,9,20302020,40,30.0,0.6666666666666666,0.717948717948718,0.7802197921509247,0.7563432862743272,0.40276828892176836,0.28193780224523785,0.8691848292374423,0.7802301476972647,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,10,20302021,40,30.0,0.6666666666666666,0.717948717948718,0.7891657204400447,0.7601213308964734,0.40276828892176836,0.28193780224523785,0.8886648839082347,0.7873919000487608,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,11,20302022,40,28.0,0.7142857142857143,0.7692307692307693,0.8375632411452322,0.8110151828067806,0.40276828892176836,0.28193780224523785,0.9200556677787928,0.8365522949124929,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,12,20302023,40,29.0,0.6896551724137931,0.7427055702917772,0.8103730529096428,0.7836403446431616,0.40276828892176836,0.28193780224523785,0.8973427633839643,0.8095601538589223,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,13,20302024,40,28.0,0.7142857142857143,0.7692307692307693,0.8473468234631805,0.8147996068071695,0.40276828892176836,0.28193780224523785,0.9251269217717498,0.8421322655798341,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,14,20302025,40,29.0,0.6896551724137931,0.7427055702917772,0.8161604502067575,0.7860389363285496,0.40276828892176836,0.28193780224523785,0.9031265360264152,0.8128501854592451,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,15,20302026,40,29.0,0.6896551724137931,0.7427055702917772,0.8092275493787602,0.7831865266540248,0.40276828892176836,0.28193780224523785,0.8953955317366558,0.808282258762046,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,16,20302027,40,28.0,0.7142857142857143,0.7692307692307693,0.8364112856817403,0.810556598598801,0.40276828892176836,0.28193780224523785,0.9172327434420582,0.8358171534936937,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,17,20302028,40,30.0,0.6666666666666666,0.717948717948718,0.7868895139554676,0.7594189802004294,0.40276828892176836,0.28193780224523785,0.8840354715296852,0.7864531070167693,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,18,20302029,40,29.0,0.6896551724137931,0.7427055702917772,0.8129812127061646,0.7851800334904453,0.40276828892176836,0.28193780224523785,0.9130642846015758,0.8119866880005155,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,19,20302030,40,28.0,0.7142857142857143,0.7692307692307693,0.8377071284887777,0.8112546319820729,0.40276828892176836,0.28193780224523785,0.9199647663386635,0.8364160753916356,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,20,20302031,40,30.0,0.6666666666666666,0.717948717948718,0.7913300730146012,0.7607131656365314,0.40276828892176836,0.28193780224523785,0.8810128318513328,0.7879071368581656,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,21,20302032,40,29.0,0.6896551724137931,0.7427055702917772,0.8235934363100157,0.7886608861983205,0.40276828892176836,0.28193780224523785,0.918682654478778,0.8428529237054841,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,22,20302033,40,30.0,0.6666666666666666,0.717948717948718,0.7764191281883494,0.7551113251752873,0.40276828892176836,0.28193780224523785,0.8613543189388466,0.7784372209165177,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,23,20302034,40,29.0,0.6896551724137931,0.7427055702917772,0.8121833297721119,0.7842252847324926,0.40276828892176836,0.28193780224523785,0.900787166335933,0.8107582544550772,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,24,20302035,40,29.0,0.6896551724137931,0.7427055702917772,0.8148116583454231,0.7855472799184677,0.40276828892176836,0.28193780224523785,0.9030041177508772,0.8118256772816451,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,25,20302036,40,31.0,0.6451612903225806,0.6947890818858561,0.7596960433088001,0.7335801062426147,0.40276828892176836,0.28193780224523785,0.863483094831872,0.7587465120037152,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,26,20302037,40,28.0,0.7142857142857143,0.7692307692307693,0.8397536482824935,0.8120568057185844,0.40276828892176836,0.28193780224523785,0.9247169707682611,0.8385559588055295,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,27,20302038,40,29.0,0.6896551724137931,0.7427055702917772,0.8169626008620497,0.7864555935527934,0.40276828892176836,0.28193780224523785,0.8985552549508117,0.8131646950932494,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,28,20302039,40,30.0,0.6666666666666666,0.717948717948718,0.7853670561984845,0.7583793448334871,0.40276828892176836,0.28193780224523785,0.8807929737295245,0.7845165008554799,0.05,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,29,20302040,40,28.0,0.7142857142857143,0.7692307692307693,0.8479061487106987,0.8152239013276024,0.40276828892176836,0.28193780224523785,0.9236486228063071,0.8650144798081294,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
BA(k=4),14,30,20302041,40,28.0,0.7142857142857143,0.7692307692307693,0.8325964018784902,0.809261599476177,0.40276828892176836,0.28193780224523785,0.9176202031499388,0.8338452396052333,0.05,0.4928571428571429,0.37142857142857144,0.05
WS(k=4;b=0.1),12,1,20311812,24,18.0,0.6666666666666666,0.7272727272727273,0.8331721967129133,0.8044958445963399,0.5638756044904757,0.32221463113741466,0.907037977168408,0.8515349131016011,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,2,20311813,24,18.0,0.6666666666666666,0.7272727272727273,0.8278056529669657,0.8020101888207586,0.5638756044904757,0.32221463113741466,0.9045926494024725,0.8480465860191969,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,3,20311814,24,18.0,0.6666666666666666,0.7272727272727273,0.8326406581914525,0.8042140817346985,0.5638756044904757,0.32221463113741466,0.9240275534493629,0.8540720974702339,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,4,20311815,24,17.0,0.7058823529411765,0.770053475935829,0.877542022811397,0.8497604393113877,0.5638756044904757,0.32221463113741466,0.9564687492147416,0.8970180048988056,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,5,20311816,24,19.0,0.631578947368421,0.6889952153110048,0.7860667889673304,0.7603733613671008,0.5638756044904757,0.32221463113741466,0.865869004730382,0.8045009692512908,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,6,20311817,24,18.0,0.6666666666666666,0.7272727272727273,0.8253460654460295,0.8007648278429302,0.5638756044904757,0.32221463113741466,0.8930330764159867,0.8426438915565923,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,7,20311818,24,17.0,0.7058823529411765,0.770053475935829,0.8732466506507424,0.847429210543996,0.5638756044904757,0.32221463113741466,0.9450415198949609,0.8919730163815534,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,8,20311819,24,18.0,0.6666666666666666,0.7272727272727273,0.836550476684804,0.8063729144863325,0.5638756044904757,0.32221463113741466,0.9238609151749372,0.8571932164994522,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,9,20311820,24,19.0,0.631578947368421,0.6889952153110048,0.7892591247663815,0.7622395733491129,0.5638756044904757,0.32221463113741466,0.8715135147241828,0.8076055230418459,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,10,20311821,24,17.0,0.7058823529411765,0.770053475935829,0.8736044482649606,0.8476170890658871,0.5638756044904757,0.32221463113741466,0.9433661283087801,0.89257850536346,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,11,20311822,24,18.0,0.6666666666666666,0.7272727272727273,0.8257488187061506,0.8005468897029642,0.5638756044904757,0.32221463113741466,0.8960245327081441,0.8440439851961082,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,12,20311823,24,18.0,0.6666666666666666,0.7272727272727273,0.8333311913899046,0.8047277553898317,0.5638756044904757,0.32221463113741466,0.9191186724523798,0.8533746411732286,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,13,20311824,24,18.0,0.6666666666666666,0.7272727272727273,0.835457512449292,0.8059774980694365,0.5638756044904757,0.32221463113741466,0.9388967482368393,0.8580242320016003,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,14,20311825,24,18.0,0.6666666666666666,0.7272727272727273,0.8373237543618424,0.8067092191632823,0.5638756044904757,0.32221463113741466,0.932053418407252,0.8579475410128169,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,15,20311826,24,19.0,0.631578947368421,0.6889952153110048,0.7892591247663816,0.7622395733491129,0.5638756044904757,0.32221463113741466,0.8678591148644615,0.8080394117408837,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,16,20311827,24,19.0,0.631578947368421,0.6889952153110048,0.7890839588375899,0.7621075146698928,0.5638756044904757,0.32221463113741466,0.8662717068630809,0.8075082588610659,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,17,20311828,24,18.0,0.6666666666666666,0.7272727272727273,0.8253460654460295,0.8007648278429302,0.5638756044904757,0.32221463113741466,0.8930330764159867,0.8426438915565923,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,18,20311829,24,19.0,0.631578947368421,0.6889952153110048,0.7930602349979538,0.7641177650418198,0.5638756044904757,0.32221463113741466,0.8743205014262327,0.8113163757363216,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,19,20311830,24,18.0,0.6666666666666666,0.7272727272727273,0.8253460654460295,0.8007648278429302,0.5638756044904757,0.32221463113741466,0.8930330764159867,0.8426438915565923,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,20,20311831,24,18.0,0.6666666666666666,0.7272727272727273,0.8331068539200693,0.8045862163129525,0.5638756044904757,0.32221463113741466,0.9143665478970573,0.8524363614189152,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,21,20311832,24,18.0,0.6666666666666666,0.7272727272727273,0.837099416892007,0.806567680086403,0.5638756044904757,0.32221463113741466,0.9250496562758256,0.8567652705410261,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,22,20311833,24,19.0,0.631578947368421,0.6889952153110048,0.7928601245832495,0.7638958203325473,0.5638756044904757,0.32221463113741466,0.9039700110755766,0.8145573152066933,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,23,20311834,24,18.0,0.6666666666666666,0.7272727272727273,0.8251217279761942,0.8006232887660513,0.5638756044904757,0.32221463113741466,0.8940048225806474,0.8425794743440495,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,24,20311835,24,18.0,0.6666666666666666,0.7272727272727273,0.8363791395818367,0.8061457464324882,0.5638756044904757,0.32221463113741466,0.9188730827667434,0.8562495606421605,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,25,20311836,24,18.0,0.6666666666666666,0.7272727272727273,0.8354881353999213,0.8058967247277642,0.5638756044904757,0.32221463113741466,0.9158986887439919,0.8556960995803157,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,26,20311837,24,20.0,0.6,0.6545454545454545,0.7572669803000611,0.7276147862641992,0.5638756044904757,0.32221463113741466,0.858620633960453,0.77655632883844,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
WS(k=4;b=0.1),12,27,20311838,24,19.0,0.631578947368421,0.6889952153110048,0.7968655557998736,0.7659939257619665,0.5638756044904757,0.32221463113741466,0.8875575525434002,0.8162738440916629,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,28,20311839,24,18.0,0.6666666666666666,0.7272727272727273,0.8285627997244269,0.8024099428791248,0.5638756044904757,0.32221463113741466,0.9066353457788944,0.8476484276353359,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),12,29,20311840,24,19.0,0.631578947368421,0.6889952153110048,0.8005361879630678,0.7675041835695575,0.5638756044904757,0.32221463113741466,0.8982201926927593,0.8209778140832544,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
WS(k=4;b=0.1),12,30,20311841,24,18.0,0.6666666666666666,0.7272727272727273,0.8373237543618424,0.8067092191632823,0.5638756044904757,0.32221463113741466,0.9298806315929826,0.8572817505348096,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
WS(k=4;b=0.1),14,1,20312012,28,21.0,0.6666666666666666,0.717948717948718,0.8385705101837899,0.8071198639703073,0.5638756044904757,0.32221463113741466,0.926998277459826,0.8374308164140775,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
WS(k=4;b=0.1),14,2,20312013,28,22.0,0.6363636363636364,0.6853146853146853,0.8000631774775816,0.764968531935902,0.5638756044904757,0.28193780224523785,0.8981315911890886,0.7994963314120315,0.2714285714285714,0.4928571428571429,0.37142857142857144,0.05
