family,n,instance,seed,m,ramp,layer,leakage,cum_leakage,distance,overlap,compressed_norm
3-regular,16,2,20332213,24,small,21,0.038758141050535655,0.5180008064531401,0.15099814785213955,0.9798833948379546,0.9911962611070543
3-regular,16,2,20332213,24,small,22,0.048947221952753125,0.5669480284058932,0.15688558567272898,0.9778316034194936,0.9899869683464073
3-regular,16,2,20332213,24,small,23,0.0647746228225971,0.6317226512284903,0.15744185339381342,0.9757634187981109,0.9878656010479886
3-regular,16,2,20332213,24,small,24,0.08017368402076161,0.7118963352492519,0.1585797243329669,0.9725869630148556,0.9846068383494201
3-regular,16,2,20332213,24,small,25,0.092571773240212,0.8044681084894639,0.1683167577287797,0.9670732683403448,0.9802454248419641
3-regular,16,2,20332213,24,small,26,0.10151101204788308,0.905979120537347,0.18986699880368638,0.9586370983258629,0.9749751829439652
3-regular,16,2,20332213,24,small,27,0.10769821631413878,1.0136773368514858,0.22037627720559905,0.947458654114516,0.9690086178973706
3-regular,16,2,20332213,24,small,28,0.11236957762403216,1.1260469144755179,0.25592491364332254,0.9339666232792819,0.9624711837681004
3-regular,16,2,20332213,24,small,29,0.11672874826684532,1.2427756627423632,0.2947640722345111,0.9182858336238788,0.955366515486085
3-regular,16,2,20332213,24,small,30,0.12145737436831282,1.364233037110676,0.33681084228028757,0.9002061172898449,0.9476145234870458
ER(0.5),16,3,20272214,61,small,1,0.02830654446868093,0.02830654446868093,0.02830654446868093,0.9991987395402455,0.9995992894856639
ER(0.5),16,3,20272214,61,small,2,0.06332786961991788,0.0916344140885988,0.07965972332603341,0.9944216364462073,0.9975912592187478
ER(0.5),16,3,20272214,61,small,3,0.049687365719896626,0.14132177980849542,0.10693677433535485,0.9906450513521096,0.9963530931138151
ER(0.5),16,3,20272214,61,small,4,0.018260396483314508,0.15958217629180993,0.11507249808577012,0.9895742816647071,0.9961857477788649
ER(0.5),16,3,20272214,61,small,5,0.05069531271164276,0.21027748900345272,0.1396725933329636,0.985153878898142,0.994894984079628
ER(0.5),16,3,20272214,61,small,6,0.07006264330557455,0.28034013230902727,0.17044400294464204,0.9779314268412295,0.9924249368893545
ER(0.5),16,3,20272214,61,small,7,0.05651636785579631,0.33685650016482355,0.17737097877345373,0.9751425111716662,0.99081439004701
ER(0.5),16,3,20272214,61,small,8,0.019429103844693516,0.3562856040095171,0.17631368581883336,0.9751384844583179,0.9906238768816439
ER(0.5),16,3,20272214,61,small,9,0.04403665784132002,0.40032226185083714,0.17780720107122694,0.9739149663999851,0.9896446019729432
ER(0.5),16,3,20272214,61,small,10,0.07884724742196571,0.47916950927280283,0.15370511354760813,0.9748321527128083,0.986498631417278
ER(0.5),16,3,20272214,61,small,11,0.08642101436197573,0.5655905236347786,0.12421786056618715,0.9751757820962275,0.9827059367200395
ER(0.5),16,3,20272214,61,small,12,0.07166190397929088,0.6372524276140694,0.1530666640741554,0.9685867920577933,0.9800895518180314
ER(0.5),16,3,20272214,61,small,13,0.05822420239433408,0.6954766300084035,0.17489209598472838,0.9633513504675473,0.9783585599556102
ER(0.5),16,3,20272214,61,small,14,0.07129194639230194,0.7667685764007055,0.15477394377960826,0.9641846806503525,0.9757576185805629
ER(0.5),16,3,20272214,61,small,15,0.0958979001902027,0.8626664765909082,0.15921969938489397,0.9589043084505553,0.9710337393505544
ER(0.5),16,3,20272214,61,small,16,0.11402832037837997,0.9766947969692882,0.2025009845413372,0.9447855030195299,0.9643153348924847
ER(0.5),16,3,20272214,61,small,17,0.12248102493773151,1.0991758219070198,0.2046420033865925,0.9374575159740984,0.9565053390541056
ER(0.5),16,3,20272214,61,small,18,0.12530581487791387,1.2244816367849336,0.18740615146600131,0.9334140751299743,0.9482620504885728
ER(0.5),16,3,20272214,61,small,19,0.12847270087059925,1.3529543376555329,0.22247800656594083,0.9182936949413596,0.939518856398214
ER(0.5),16,3,20272214,61,small,20,0.13585814588963244,1.4888124835451653,0.27459134303455285,0.8974374100531947,0.9296441500505664
ER(0.5),16,3,20272214,61,small,21,0.14769202793373257,1.6365045114788979,0.2884303442608604,0.885149307827568,0.9178373007282185
ER(0.5),16,3,20272214,61,small,22,0.1620444382106514,1.7985489496895493,0.30023795549717675,0.8710432568681498,0.903419565126336
ER(0.5),16,3,20272214,61,small,23,0.17686402656534586,1.975412976254895,0.3542942281311248,0.8411878358931537,0.8859379361784621
ER(0.5),16,3,20272214,61,small,24,0.19074910976005457,2.1661620860149498,0.42548532018592444,0.8026971902639438,0.8651594095228338
ER(0.5),16,3,20272214,61,small,25,0.20279457635599704,2.368956662370947,0.4840610044253934,0.7678891131579815,0.8410559813035569
ER(0.5),16,3,20272214,61,small,26,0.21223372303309837,2.581190385404045,0.542706601374372,0.730651078802397,0.8138378281291676
ER(0.5),16,3,20272214,61,small,27,0.21821081877801463,2.7994012041820597,0.6175888186060465,0.6831283758563961,0.7840382956605052
ER(0.5),16,3,20272214,61,small,28,0.21977456539114198,3.0191757695732018,0.7011436880855675,0.6322757633451831,0.7526056002112693
ER(0.5),16,3,20272214,61,small,29,0.21607959158675075,3.2352553611599526,0.7805077848787032,0.5886347664677457,0.7209194126731969
ER(0.5),16,3,20272214,61,small,30,0.20670277318658606,3.441958134346539,0.8511736565352761,0.555178285582136,0.6906509705531749
ER(0.25),16,3,20282214,32,small,1,0.01189023531557847,0.01189023531557847,0.01189023531557847,0.9998586223041437,0.9999293086534385
ER(0.25),16,3,20282214,32,small,2,0.028057877114385253,0.039948112429963725,0.03652476336875535,0.9988686700426781,0.9995355810755201
ER(0.25),16,3,20282214,32,small,3,0.02359355722695973,0.06354166965692346,0.052869825571298434,0.9978598848668586,0.9992570849853188
ER(0.25),16,3,20282214,32,small,4,0.007471486516628377,0.07101315617355183,0.05751279295500451,0.9975757055340037,0.9992291522881981
ER(0.25),16,3,20282214,32,small,5,0.019947714697750793,0.09096087087130263,0.06752943218799287,0.9967503879690537,0.9990300233030673
ER(0.25),16,3,20282214,32,small,6,0.033577295847877046,0.12453816671917968,0.09137683420969506,0.9942919148439129,0.9984655991392349
ER(0.25),16,3,20282214,32,small,7,0.034226978833408174,0.15876514555258786,0.10919484815257224,0.9919201567225826,0.9978787835125112
ER(0.25),16,3,20282214,32,small,8,0.017337854585156014,0.17610300013774388,0.11271613165380524,0.9913806014076021,0.9977281520448312
ER(0.25),16,3,20282214,32,small,9,0.012237976959560734,0.18834097709730463,0.11382142424076186,0.9911794132980886,0.9976530946690494
ER(0.25),16,3,20282214,32,small,10,0.037499611160033954,0.22584058825733858,0.12306311987320721,0.989381358666921,0.996948081128389
ER(0.25),16,3,20282214,32,small,11,0.05063605730521248,0.2764766455625511,0.13232936908571163,0.9869183430972318,0.9956613210154152
ER(0.25),16,3,20282214,32,small,12,0.04743761107354419,0.32391425663609524,0.13594042795910652,0.9853118187160961,0.9945306125111459
ER(0.25),16,3,20282214,32,small,13,0.031148480648593505,0.35506273728468873,0.14000630420478116,0.9842656130203311,0.9940427110416727
ER(0.25),16,3,20282214,32,small,14,0.022085313243232655,0.3771480505279214,0.14430187926808186,0.983413910544239,0.993797338653121
ER(0.25),16,3,20282214,32,small,15,0.042476552855132445,0.41962460338305385,0.13701820006664436,0.983550229530882,0.9928891643942784
ER(0.25),16,3,20282214,32,small,16,0.06382295712779842,0.4834475605108523,0.11784457933344097,0.9839777386261871,0.9908357699008586
ER(0.25),16,3,20282214,32,small,17,0.07494864360205238,0.5583962041129046,0.11025054966887464,0.982050848132016,0.9879970767857778
ER(0.25),16,3,20282214,32,small,18,0.0749271171657939,0.6333233212786985,0.12832108252548693,0.9771149815271164,0.9851518415201113
ER(0.25),16,3,20282214,32,small,19,0.06821813746814157,0.70154145874684,0.14735153537584766,0.9722306379132588,0.982787075907516
ER(0.25),16,3,20282214,32,small,20,0.06337416426194267,0.7649156230087827,0.15142363432698888,0.9697074884138244,0.98074163359926
ER(0.25),16,3,20282214,32,small,21,0.06829701713698726,0.8332126401457699,0.15299822714850497,0.9672259134144473,0.9783607051211405
ER(0.25),16,3,20282214,32,small,22,0.08221769048589853,0.9154303306316685,0.17218349304877822,0.9608824657704405,0.9748999541985336
ER(0.25),16,3,20282214,32,small,23,0.09906658073224817,1.0144969113639168,0.2043849563384869,0.95034219746821,0.9698534596929198
ER(0.25),16,3,20282214,32,small,24,0.11463351953852835,1.1291304309024452,0.23225855648387908,0.9386517908571707,0.9630549773904572
ER(0.25),16,3,20282214,32,small,25,0.12739971113688123,1.2565301420393264,0.2539602154501096,0.9268252032946586,0.9545911182693732
ER(0.25),16,3,20282214,32,small,26,0.13742733078381544,1.3939574728231419,0.28345025879129154,0.9115054899410873,0.9446469879443916
ER(0.25),16,3,20282214,32,small,27,0.14541722701801815,1.53937469984116,0.33124496996849134,0.8889863487954294,0.9333872518514509
ER(0.25),16,3,20282214,32,small,28,0.15205527481357034,1.6914299746547303,0.3926953879510383,0.8594004235012734,0.9209185389165394
ER(0.25),16,3,20282214,32,small,29,0.1576181527751745,1.8490481274299049,0.45711008643596474,0.8263033845942963,0.9073298591118425
ER(0.25),16,3,20282214,32,small,30,0.16182929042187827,2.010877417851783,0.5186276393165486,0.7930635712058386,0.8927814704604189
BA(k=2),16,3,20292214,28,small,1,0.010633166702494815,0.010633166702494815,0.010633166702494815,0.9998869357658813,0.9999434662849092
BA(k=2),16,3,20292214,28,small,2,0.025883868974067147,0.03651703567656196,0.0330799110563229,0.9990613488081169,0.9996084038726424
BA(k=2),16,3,20292214,28,small,3,0.023424320097179496,0.05994135577374146,0.04894906026854117,0.9981362477639972,0.9993339093220044
BA(k=2),16,3,20292214,28,small,4,0.00836024374037887,0.06830159951412032,0.05419104988220248,0.9978309866388041,0.9992989385791411
BA(k=2),16,3,20292214,28,small,5,0.01805955236070833,0.08636115187482865,0.06293104130198443,0.9971559532274242,0.9991357371318111
BA(k=2),16,3,20292214,28,small,6,0.031036117758705822,0.11739726963353447,0.08444982914069356,0.9950886036376525,0.998653583886021
BA(k=2),16,3,20292214,28,small,7,0.03316591898761775,0.15056318862115223,0.10189544037716883,0.9929139583493057,0.9981027013419538
BA(k=2),16,3,20292214,28,small,8,0.02027815915779555,0.17084134777894777,0.1059307897924753,0.9922908226311612,0.9978966873816534
BA(k=2),16,3,20292214,28,small,9,0.006452320315567178,0.17729366809451494,0.10630483278294499,0.9922296262679827,0.9978758270695914
BA(k=2),16,3,20292214,28,small,10,0.03095415171308945,0.2082478198076044,0.1140892584006559,0.9908921977173768,0.9973956119522223
BA(k=2),16,3,20292214,28,small,11,0.0471165475220472,0.2553643673296516,0.12311100526553785,0.9887145126931378,0.9962821074831936
BA(k=2),16,3,20292214,28,small,12,0.048975570642906745,0.3043399379725583,0.12617599798805654,0.9871371775529096,0.9950776005776397
BA(k=2),16,3,20292214,28,small,13,0.03785038021652026,0.3421903181890786,0.1291601265126225,0.9860403081913711,0.9943574708769561
BA(k=2),16,3,20292214,28,small,14,0.02387783541072424,0.3660681535998028,0.13573219288450977,0.9848857015712397,0.9940707363487343
BA(k=2),16,3,20292214,28,small,15,0.031853387457803424,0.39792154105760624,0.13501609865112799,0.9844852244752402,0.9935602601615947
BA(k=2),16,3,20292214,28,small,16,0.05281510795966198,0.45073664901726823,0.11946328331004119,0.9850898920892508,0.9921555094558423
BA(k=2),16,3,20292214,28,small,17,0.06958172088565644,0.5203183699029247,0.10282636479528821,0.9845386156236667,0.9897125537559758
BA(k=2),16,3,20292214,28,small,18,0.07796232937012547,0.5982806992730502,0.11018901106868703,0.9807422257753735,0.9866371239018724
BA(k=2),16,3,20292214,28,small,19,0.07883631249516326,0.6771170117682135,0.13263259195014881,0.9749748566915094,0.9834824096512982
BA(k=2),16,3,20292214,28,small,20,0.07620604044928955,0.7533230522175031,0.14702779246310485,0.9701748960300661,0.9805255170022664
BA(k=2),16,3,20292214,28,small,21,0.07557821458300469,0.8289012668005078,0.1541904589250729,0.9663735207793749,0.9776084200604075
BA(k=2),16,3,20292214,28,small,22,0.08100268514849515,0.909903951949003,0.1705865060530183,0.9605890010919923,0.9742467798108145
BA(k=2),16,3,20292214,28,small,23,0.09250309804482372,1.0024070499938267,0.201698471203517,0.9508535326723432,0.9698453303614203
BA(k=2),16,3,20292214,28,small,24,0.10747289464447506,1.1098799446383016,0.2361228628337813,0.9383268451672958,0.9638721604759571
BA(k=2),16,3,20292214,28,small,25,0.1234106032794426,1.2332905479177443,0.26666498650986825,0.9245367886152334,0.955938996347985
BA(k=2),16,3,20292214,28,small,26,0.13877684309951258,1.372067391017257,0.3004062446943528,0.9077083157276293,0.9458120069855993
BA(k=2),16,3,20292214,28,small,27,0.1526912594023203,1.5247586504195771,0.34844891940203915,0.884014587993599,0.9334054488057492
BA(k=2),16,3,20292214,28,small,28,0.1644716415752319,1.689230291994809,0.41162410721140374,0.8521523544677764,0.9188007460694676
BA(k=2),16,3,20292214,28,small,29,0.17332058618637264,1.8625508781811817,0.4812809839827469,0.8153398379326475,0.9023052617500477
BA(k=2),16,3,20292214,28,small,30,0.1782270741961694,2.040777952377351,0.5488024592240933,0.7790127412414758,0.8845280636618023
BA(k=4),16,3,20302214,48,small,1,0.02150003368176932,0.02150003368176932,0.02150003368176932,0.9995377485516775,0.9997688475601157
BA(k=4),16,3,20302214,48,small,2,0.04991997723525212,0.07142001091702144,0.06266380154549145,0.996559617641458,0.9985217796445466
BA(k=4),16,3,20302214,48,small,3,0.041250464072929906,0.11267047498995135,0.08670564600124674,0.9939144588269218,0.9976693558681053
BA(k=4),16,3,20302214,48,small,4,0.015118947666309368,0.1277894226562607,0.09428717979477722,0.9931138082123733,0.9975547910063599
BA(k=4),16,3,20302214,48,small,5,0.03919793783683013,0.16698736049309082,0.11394841926349873,0.9902974335062347,0.9967843712303496
BA(k=4),16,3,20302214,48,small,6,0.0573019317468211,0.22428929223991192,0.1446604288736839,0.9846853990109523,0.9951359562125994
BA(k=4),16,3,20302214,48,small,7,0.04974606620752806,0.27403535844744004,0.15658538476072337,0.9816597517331022,0.9938917950380924
BA(k=4),16,3,20302214,48,small,8,0.01875522900106532,0.29279058744850534,0.15513567512748042,0.9817111428002082,0.9937148190648857
BA(k=4),16,3,20302214,48,small,9,0.030605411079288235,0.32339599852779355,0.15894257622083613,0.9806450956668933,0.9932433993950458
BA(k=4),16,3,20302214,48,small,10,0.06394168082416607,0.3873376793519596,0.15265874835050644,0.9795953947627478,0.9911830869699135
BA(k=4),16,3,20302214,48,small,11,0.07472154235900955,0.46205922171096914,0.13143425650929663,0.9798234865615926,0.9883625868084542
BA(k=4),16,3,20302214,48,small,12,0.06301518224721073,0.5250744039581798,0.13487986602571836,0.9773609716638731,0.9863517069529752
BA(k=4),16,3,20302214,48,small,13,0.04512082710129847,0.5701952310594783,0.16066625494358874,0.9725375174814139,0.9853191365089501
BA(k=4),16,3,20302214,48,small,14,0.05165219043643825,0.6218474214959165,0.15479607431621686,0.9721732410177112,0.9839643550423257
BA(k=4),16,3,20302214,48,small,15,0.0760503304992829,0.6978977519951994,0.1281808018210042,0.9730779747052551,0.9810209983607944
BA(k=4),16,3,20302214,48,small,16,0.09548329964256803,0.7933810516377675,0.14304306341889245,0.9665319975700284,0.9763632206889896
BA(k=4),16,3,20302214,48,small,17,0.10412002994371405,0.8975010815814816,0.17681097729052275,0.9559062670030405,0.9707956314686936
BA(k=4),16,3,20302214,48,small,18,0.10476997570344689,1.0022710572849285,0.17290972953400144,0.9514853514218241,0.9651255930032112
BA(k=4),16,3,20302214,48,small,19,0.10397071896613162,1.10624177625106,0.15985485254880444,0.9484771730625902,0.9595089889456317
BA(k=4),16,3,20302214,48,small,20,0.10767844800884956,1.2139202242599094,0.19049614589232255,0.9375182377418337,0.9534478757131267
BA(k=4),16,3,20302214,48,small,21,0.1175853369898874,1.3315055612497968,0.2343950830977244,0.9220913050495082,0.9461694035567034
BA(k=4),16,3,20302214,48,small,22,0.1315012283786256,1.4630067896284225,0.24950021181753945,0.9114397080607481,0.9369866419334704
BA(k=4),16,3,20302214,48,small,23,0.14651634988045353,1.609523139508876,0.2579666656995804,0.9004548481437488,0.9254603861751565
BA(k=4),16,3,20302214,48,small,24,0.1607435407733411,1.7702666802822171,0.3006490937549943,0.8780352599531753,0.9113936802936033
BA(k=4),16,3,20302214,48,small,25,0.17330836004807182,1.943575040330289,0.36731084389007124,0.8454120917377613,0.8947640207432149
BA(k=4),16,3,20302214,48,small,26,0.1838333209877805,2.1274083613180697,0.4296659293290837,0.8120093394429212,0.8756757178951406
BA(k=4),16,3,20302214,48,small,27,0.1920044847425194,2.319412846060589,0.48477297601086344,0.7800189296597996,0.8543665728186762
BA(k=4),16,3,20302214,48,small,28,0.1973435632246756,2.516756409285265,0.5455657840149531,0.7436015835063394,0.8312627495585969
BA(k=4),16,3,20302214,48,small,29,0.19917738667582124,2.715933795961086,0.6162035059160249,0.7014045199005111,0.8070477851036503
BA(k=4),16,3,20302214,48,small,30,0.19676973432340156,2.9127035302844875,0.6895246009080337,0.6593207772426724,0.7826926594104529
WS(k=4;b=0.1),16,3,20312214,32,small,1,0.00911937315681943,0.00911937315681943,0.00911937315681943,0.999916837033125,0.9999584176520716
WS(k=4;b=0.1),16,3,20312214,32,small,2,0.020630533777968186,0.029749906934787615,0.0280442177076293,0.9993523712701033,0.9997455766890244
WS(k=4;b=0.1),16,3,20312214,32,small,3,0.014554742371357645,0.04430464930614526,0.03947540473957588,0.9988605505415094,0.9996396238563983
WS(k=4;b=0.1),16,3,20312214,32,small,4,0.003781154450729718,0.04808580375687498,0.041474147839124044,0.9987724926071622,0.999632472689226
WS(k=4;b=0.1),16,3,20312214,32,small,5,0.014874441235481801,0.06296024499235678,0.05006755831995818,0.9982685793955786,0.9995218013894059
WS(k=4;b=0.1),16,3,20312214,32,small,6,0.025691493804628613,0.0886517387969854,0.07160053935037282,0.9966286309526262,0.9991915625138204
WS(k=4;b=0.1),16,3,20312214,32,small,7,0.023039751198042302,0.1116914899950277,0.0876490287524475,0.9950853399224882,0.9989258973835543
WS(k=4;b=0.1),16,3,20312214,32,small,8,0.0061049770235203586,0.11779646701854807,0.09018272051120474,0.9948414968100296,0.9989072417993012
WS(k=4;b=0.1),16,3,20312214,32,small,9,0.01640349963630883,0.1341999666548569,0.09142090884222699,0.9945945048633517,0.998772548140343
WS(k=4;b=0.1),16,3,20312214,32,small,10,0.032252693201369406,0.16645265985622631,0.1067460440968677,0.9925567290083399,0.9982516549948756
WS(k=4;b=0.1),16,3,20312214,32,small,11,0.036770992797943734,0.20322365265417006,0.1262913982866683,0.9896027061609034,0.997574188112668
WS(k=4;b=0.1),16,3,20312214,32,small,12,0.026340276430932293,0.22956392908510234,0.1351056555085312,0.9881035046140068,0.997226378825889
WS(k=4;b=0.1),16,3,20312214,32,small,13,0.00895132402354568,0.23851525310864802,0.13325892525287894,0.9883113070026045,0.9971862034867962
WS(k=4;b=0.1),16,3,20312214,32,small,14,0.02662266097819767,0.26513791408684567,0.13167739092362588,0.9881663123247202,0.9968307571232252
WS(k=4;b=0.1),16,3,20312214,32,small,15,0.04588882636665999,0.31102674045350565,0.13565075531549511,0.9865825666695704,0.9957739572621713
WS(k=4;b=0.1),16,3,20312214,32,small,16,0.052949665190614156,0.3639764056441198,0.1385215713492946,0.9847900334428605,0.9943651778485421
WS(k=4;b=0.1),16,3,20312214,32,small,17,0.046380700607752116,0.41035710625187194,0.1378176544138209,0.9838152646361201,0.993282909109437
WS(k=4;b=0.1),16,3,20312214,32,small,18,0.03181283470188462,0.44216994095375656,0.13948363813570602,0.9830781373514139,0.9927733281455235
WS(k=4;b=0.1),16,3,20312214,32,small,19,0.02913373351936135,0.4713036744731179,0.14724508855094132,0.9815438406056334,0.9923457596263328
WS(k=4;b=0.1),16,3,20312214,32,small,20,0.047229451684763064,0.5185331261578809,0.15407692777756282,0.9794236162951894,0.9912212091868849
WS(k=4;b=0.1),16,3,20312214,32,small,21,0.06589232956049149,0.5844254557183725,0.14972715852908,0.9779928147955537,0.9890286580514216
WS(k=4;b=0.1),16,3,20312214,32,small,22,0.07648412984068584,0.6609095855590583,0.13503923873385404,0.9772846611801451,0.9860668660539833
WS(k=4;b=0.1),16,3,20312214,32,small,23,0.07784872819951538,0.7387583137585737,0.125240024418852,0.9756410226897219,0.9829890334318305
WS(k=4;b=0.1),16,3,20312214,32,small,24,0.07291152821066513,0.8116698419692389,0.1350589224835431,0.9717893595826824,0.9802812600989649
WS(k=4;b=0.1),16,3,20312214,32,small,25,0.06749395838234816,0.879163800351587,0.15936243003587985,0.9660543437782039,0.9779549654677882
WS(k=4;b=0.1),16,3,20312214,32,small,26,0.06785570925153304,0.9470195096031201,0.18252619321719918,0.960048176591571,0.9755980305459246
WS(k=4;b=0.1),16,3,20312214,32,small,27,0.07577016737758767,1.0227896769807077,0.1949752830435848,0.9553059884305528,0.9726512216311958
WS(k=4;b=0.1),16,3,20312214,32,small,28,0.08772919101909923,1.1105188679998068,0.19827824794921,0.9515361232371174,0.9686867336677005
WS(k=4;b=0.1),16,3,20312214,32,small,29,0.09963795930285037,1.2101568273026573,0.2031487595939224,0.9465684994562603,0.9635487870625801
WS(k=4;b=0.1),16,3,20312214,32,small,30,0.10915111071775938,1.3193079380204167,0.22054392791060032,0.9382149211917266,0.9573464890408572
WS(k=4;b=0.5),16,3,20322214,32,small,1,0.011412545533323324,0.011412545533323324,0.011412545533323324,0.9998697538044466,0.999934874781579
WS(k=4;b=0.5),16,3,20322214,32,small,2,0.02671209808823756,0.038124643621560886,0.035099096411545405,0.9989621440675274,0.9995780197764341
WS(k=4;b=0.5),16,3,20322214,32,small,3,0.02219017663790552,0.060314820259466405,0.050869926073154416,0.9980381515442198,0.9993316835170171
WS(k=4;b=0.5),16,3,20322214,32,small,4,0.006167584248393289,0.0664824045078597,0.05496490349269657,0.9978024387201732,0.9993126510684681
WS(k=4;b=0.5),16,3,20322214,32,small,5,0.01744952515097865,0.08393192965883835,0.06433698124814802,0.9970910208789812,0.9991602917737956
WS(k=4;b=0.5),16,3,20322214,32,small,6,0.031125608900263585,0.11505753855910193,0.0876439436922053,0.9948355221611558,0.9986753652354132
WS(k=4;b=0.5),16,3,20322214,32,small,7,0.03369511260366555,0.14875265116276748,0.10550513305148349,0.9925442948517508,0.9981067700976256
WS(k=4;b=0.5),16,3,20322214,32,small,8,0.018865487423338396,0.16761813858610589,0.1088685653831583,0.9920082032410994,0.9979284633173837
WS(k=4;b=0.5),16,3,20322214,32,small,9,0.008749344007579497,0.17636748259368537,0.10942740418606642,0.9919077356927488,0.9978901076162807
WS(k=4;b=0.5),16,3,20322214,32,small,10,0.03283755143726797,0.20920503403095334,0.11969410848904889,0.9901916528399805,0.9973496689195999
WS(k=4;b=0.5),16,3,20322214,32,small,11,0.04724914878943265,0.25645418282038596,0.1320480185752563,0.987523360089722,0.9962298329365131
WS(k=4;b=0.5),16,3,20322214,32,small,12,0.04770318561516584,0.3041573684355518,0.13793820495181033,0.9855962560738919,0.99508707463964
WS(k=4;b=0.5),16,3,20322214,32,small,13,0.03499870631898116,0.33915607475453297,0.141743430454498,0.9844538861229216,0.9944714056577376
WS(k=4;b=0.5),16,3,20322214,32,small,14,0.021348993964829005,0.360505068719362,0.14577648142087443,0.9836488398739407,0.9942422225632784
WS(k=4;b=0.5),16,3,20322214,32,small,15,0.03499124571683274,0.39549631443619476,0.1406203637845046,0.9837863564173102,0.993626292853983
WS(k=4;b=0.5),16,3,20322214,32,small,16,0.05682936768901842,0.4523256821252132,0.12313472438334735,0.9844935109789734,0.991999814928821
WS(k=4;b=0.5),16,3,20322214,32,small,17,0.071061498853099,0.5233871809783122,0.11081044791994507,0.9834187217207085,0.9894513106765632
WS(k=4;b=0.5),16,3,20322214,32,small,18,0.07492815261432428,0.5983153335926364,0.12395739585428349,0.9790791902635028,0.9866101905744609
WS(k=4;b=0.5),16,3,20322214,32,small,19,0.07064314608339484,0.6689584796760313,0.1470210650835111,0.9734967944143185,0.9840778495915933
WS(k=4;b=0.5),16,3,20322214,32,small,20,0.06415412229786718,0.7331126019738985,0.15993587699223652,0.9695261352426906,0.9819844513275161
WS(k=4;b=0.5),16,3,20322214,32,small,21,0.0635903040654134,0.7967029060393119,0.16537237205330083,0.9667023619478352,0.9799233316325683
WS(k=4;b=0.5),16,3,20322214,32,small,22,0.07291996890152586,0.8696228749408378,0.17713639111361706,0.9621525788595164,0.9772064336737004
WS(k=4;b=0.5),16,3,20322214,32,small,23,0.08829516438723442,0.9579180393280722,0.19852742024071135,0.9545350381119272,0.9732093186766688
WS(k=4;b=0.5),16,3,20322214,32,small,24,0.1044036583186388,1.0623216976467111,0.21942989616466463,0.9454022607254102,0.9675930208971074
WS(k=4;b=0.5),16,3,20322214,32,small,25,0.11830497493939536,1.1806266725861065,0.2353826127803784,0.9359894219474337,0.9603333728416285
WS(k=4;b=0.5),16,3,20322214,32,small,26,0.12909558316226857,1.3097222557483752,0.25492909757609705,0.9246013409775813,0.9516167912565293
WS(k=4;b=0.5),16,3,20322214,32,small,27,0.13700794591029736,1.4467302016586725,0.28773492854039623,0.9086845871351782,0.9417023628295804
WS(k=4;b=0.5),16,3,20322214,32,small,28,0.14272363029900367,1.589453831957676,0.33277841545809506,0.8879617221518844,0.9308239927682825
WS(k=4;b=0.5),16,3,20322214,32,small,29,0.14688268026927317,1.7363365122269492,0.38193922276643016,0.8647103325557365,0.919162000819225
WS(k=4;b=0.5),16,3,20322214,32,small,30,0.14976797110684645,1.8861044833337957,0.4292190363748851,0.841496066899876,0.9068783482808163
3-regular,16,3,20332214,24,small,1,0.0074662240616468955,0.0074662240616468955,0.0074662240616468955,0.9999442554982675,0.9999721273606892
3-regular,16,3,20332214,24,small,2,0.01776537749120249,0.025231601552849387,0.023722635317451897,0.9995329427669577,0.9998143061893329
3-regular,16,3,20332214,24,small,3,0.01482628649235221,0.0400578880452016,0.03521530731237287,0.9990843717744871,0.9997043703464064
3-regular,16,3,20332214,24,small,4,0.003958091443106481,0.04401597948830808,0.038010412432635,0.9989742017840977,0.999696534755337
3-regular,16,3,20332214,24,small,5,0.01091796500210158,0.054933944490409656,0.04304173522147024,0.9987106888559599,0.9996369139052644
3-regular,16,3,20332214,24,small,6,0.021172170799499932,0.07610611528990958,0.06011307716715032,0.9976060850322138,0.9994126769386495
3-regular,16,3,20332214,24,small,7,0.02435586398729426,0.10046197927720384,0.07759191687107163,0.9961060513714685,0.9991158545009237
3-regular,16,3,20332214,24,small,8,0.015100425680243244,0.11556240495744709,0.08418675527443707,0.9954590328673439,0.9990017356638506
3-regular,16,3,20332214,24,small,9,0.004038367093939606,0.1196007720513867,0.08355021664574107,0.9955040826705632,0.998993573277926
3-regular,16,3,20332214,24,small,10,0.02162198847282833,0.14122276052421504,0.08957116908982084,0.9947488273667537,0.9987595551808656
3-regular,16,3,20332214,24,small,11,0.03404104319469453,0.17526380371890957,0.1061970734843829,0.992542023758925,0.9981792706940461
3-regular,16,3,20332214,24,small,12,0.03704175159657569,0.21230555531548526,0.12150552521868872,0.9901136123425035,0.9974917368489599
3-regular,16,3,20332214,24,small,13,0.029429783292808737,0.241735338608294,0.1277678012717413,0.9889021331214457,0.9970574973076002
3-regular,16,3,20332214,24,small,14,0.016092550689975338,0.2578278892982693,0.12737879948382602,0.988823263433749,0.9969276216203409
3-regular,16,3,20332214,24,small,15,0.02114110385196557,0.2789689931502348,0.1262653609476892,0.9887413688447116,0.996703434566927
3-regular,16,3,20332214,24,small,16,0.040056169716953714,0.3190251628671885,0.12536412218227944,0.9880565635318522,0.9958982075217893
3-regular,16,3,20332214,24,small,17,0.055029992549543105,0.3740551554167316,0.12137412307295672,0.9870469764129434,0.994376658849709
