family,n,instance,seed,ramp,g1,gf,b1,bf,layer,leakage,cum_leakage,distance,overlap,compressed_norm
BA(k=4),12,5,20301817,moderate,0.1,0.8,0.6,0.1,19,0.24197615360086527,2.466148859609029,0.5898512831310546,0.6542807992701974,0.7393526398938305
BA(k=4),12,5,20301817,moderate,0.1,0.8,0.6,0.1,20,0.20602600309586241,2.672174862704891,0.6363914078227408,0.6295181946746493,0.7100673293190728
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,1,0.034442638017676344,0.034442638017676344,0.034442638017676344,0.9988137046863803,0.999406676326701
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,2,0.04455222958070395,0.07899486759838029,0.05981811088131869,0.9966254820837768,0.9984131427048492
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,3,0.018437269108972438,0.09743213670735273,0.06801917884552021,0.9959311425855003,0.9982428916018269
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,4,0.0722127645338518,0.16964490124120452,0.11401431499454806,0.9891374617503619,0.9956275344083029
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,5,0.06261221345324344,0.23225711469444799,0.12215496399423274,0.9862197234848903,0.993656831103396
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,6,0.04045489876937549,0.27271201346382345,0.12514785527062708,0.9850295964654827,0.9928329663966652
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,7,0.10275533425461528,0.3754673477184387,0.11698049899233968,0.9807504956856895,0.9875012103517772
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,8,0.12034467255422292,0.49581202027266164,0.10993684820041963,0.9742958029094584,0.9801407043042555
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,9,0.11489409571672782,0.6107061159893894,0.1732064123991423,0.9587543574360832,0.973383350486065
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,10,0.13816544275167464,0.748871558741064,0.15896057085218118,0.9516743005853595,0.9635276111418448
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,11,0.17823279929468414,0.9271043580357482,0.20356232277828556,0.9278553290546333,0.9468994279691435
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,12,0.2104535940303842,1.1375579520661323,0.23349535871000476,0.9002809377831258,0.9232160155933087
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,13,0.23284953309950177,1.370407485165634,0.24238966892536157,0.8723898106502709,0.8933694120481898
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,14,0.25038673721973903,1.620794222385373,0.3272104277186336,0.8197167731246766,0.8575636350777592
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,15,0.26439961685880586,1.885193839244179,0.39186152936088914,0.7686428514613958,0.8157868783038236
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,16,0.2714928241882573,2.156686663432436,0.4570076850130981,0.7143135505918375,0.769285302879875
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,17,0.2669386591063917,2.423625322538828,0.5362683202456943,0.6550239098225393,0.721487095866213
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,18,0.24822415010725918,2.671849472646087,0.6073184763879573,0.6047009515378853,0.6774425442832697
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,19,0.21708365013036968,2.8889331227764568,0.6656530548166121,0.5669970289177007,0.6417188556144071
BA(k=4),14,5,20302017,moderate,0.1,0.8,0.6,0.1,20,0.17873813107154013,3.0676712538479967,0.7075692909985055,0.5432816224197076,0.6163244033397655
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,1,0.03991006348535291,0.03991006348535291,0.03991006348535291,0.9984071868325896,0.9992032760317562
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,2,0.04530404871158058,0.08521411219693349,0.06611449002995429,0.995992044690894,0.9981757009679875
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,3,0.025604971064519994,0.11081908326145348,0.07777943872566807,0.9948247632658601,0.9978472405432192
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,4,0.0804901588314667,0.1913092420929202,0.12860481717990954,0.9863406258399454,0.9945956212406143
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,5,0.05065289443844293,0.24196213653136311,0.1304028739315304,0.9848274685276049,0.9933049552257411
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,6,0.06033025758756442,0.30229239411892755,0.14055421931196546,0.9816310522071519,0.9914711262035965
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,7,0.11591947979770507,0.4182118739166326,0.12378768818044554,0.9771376756374557,0.9846713504001519
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,8,0.10341789874054676,0.5216297726571794,0.1412197557993504,0.9694697408483781,0.9792254114957125
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,9,0.10778662188178592,0.6294163945389653,0.16964675697604978,0.9592873502515697,0.9732751156082545
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,10,0.15233353202101702,0.7817499265599823,0.13582449601816265,0.9528937808656858,0.9612798477468792
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,11,0.1804296782317226,0.962179604791705,0.203473935295047,0.9253354395389043,0.9441949358567121
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,12,0.19349491040179648,1.1556745151935015,0.1942085299802675,0.909165767901276,0.9241557209399611
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,13,0.20921821006927122,1.3648927252627727,0.2353816517479463,0.8789004434857662,0.9001619504963926
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,14,0.23090875153992893,1.5958014768027016,0.3086482147538495,0.8348215792116511,0.8700417723211569
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,15,0.25152484306361544,1.847326319866317,0.3483777332622106,0.7946191857310316,0.8328913127807037
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,16,0.2649146720711418,2.1122409919374587,0.43017487452224257,0.7347277306599991,0.7896379901112933
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,17,0.2677924075003823,2.380033399437841,0.5209937819248267,0.6699639557183841,0.7428427706534889
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,18,0.25825285126113756,2.638286250698979,0.6015710353335696,0.6128018052730386,0.6965061713492879
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,19,0.23541876088954636,2.873705011588525,0.6747256547024322,0.5653676799548187,0.655514190348976
BA(k=4),16,5,20302217,moderate,0.1,0.8,0.6,0.1,20,0.20019083609831165,3.0738958476868365,0.7333334425229648,0.5335054003666795,0.6241974710707603
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,1,0.02811697276480343,0.02811697276480343,0.02811697276480343,0.9992094358425432,0.999604639766414
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,2,0.03788068301552064,0.06599765578032407,0.049062495383684124,0.9976837527654456,0.9988866250465169
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,3,0.018751914378623554,0.08474957015894763,0.05773429072336972,0.9970448037754992,0.9987105964211842
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,4,0.0633236089375301,0.14807317909647771,0.09740857318232232,0.9919623453742606,0.9967010464302147
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,5,0.047712163084358494,0.19578534218083624,0.10617710987558208,0.9899321775473517,0.9955583988138998
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,6,0.03830944096827962,0.23409478314911586,0.11001709593775715,0.9887826149438599,0.9948210453049295
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,7,0.09049548907447011,0.32459027222358594,0.11085824445522001,0.9845985498805309,0.9906964614041806
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,8,0.09120091026869323,0.4157911824922792,0.09896961135197871,0.9816835970475561,0.9864896718186803
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,9,0.08905264024486859,0.5048438227371478,0.14884857981861405,0.9715425437168991,0.9824619584850834
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,10,0.11994596501832232,0.6247897877554701,0.12935001012208003,0.9671242633394322,0.9751125398363867
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,11,0.1519385816759421,0.7767283694314122,0.15134165999755045,0.9525306418858178,0.9632025398349362
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,12,0.1757581622680525,0.9524865316994647,0.19495893356251642,0.9299773982725646,0.9470312566861919
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,13,0.19653338334208095,1.1490199150415457,0.18365731808309005,0.9134614197114551,0.9264139627470769
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,14,0.2185965292942898,1.3676164443358354,0.25576724378523935,0.8746801637683604,0.9002546238444057
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,15,0.240535148668718,1.6081515930045533,0.32751029973276524,0.8284935833520946,0.8675259246893725
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,16,0.25763179412788906,1.8657833871324423,0.3788747527456333,0.7833780393073285,0.8283882475401226
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,17,0.2645993527573532,2.1303827398897957,0.4571444089645428,0.7255879883913061,0.7849931663288443
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,18,0.257157765617297,2.3875405055070926,0.5354119413993659,0.6702764582342144,0.7416765836708767
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,19,0.2336264584305602,2.621166963937653,0.6012784938633252,0.6263192906783176,0.7039196208992161
BA(k=4),12,6,20301818,moderate,0.1,0.8,0.6,0.1,20,0.19573101683436311,2.816897980772016,0.6546526881417307,0.5950673144563744,0.6761598936168005
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,1,0.034305217110719696,0.034305217110719696,0.034305217110719696,0.9988231520789819,0.9994114028161709
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,2,0.04061423524274757,0.07491945235346727,0.05729757160262966,0.9969454280055497,0.9985858180319978
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,3,0.0247621928584171,0.09968164521188437,0.06843534854847752,0.9959385684940263,0.9982787535450591
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,4,0.07214715934826015,0.17182880456014454,0.11408954307645701,0.9891695185600673,0.9956682465447287
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,5,0.04134673075023065,0.2131755353103752,0.11739545428580803,0.9879326718960719,0.9948093812553847
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,6,0.05742101616543513,0.2705965514758103,0.12736334889553264,0.9850635753394551,0.9931508102681332
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,7,0.10188154668297127,0.3724780981587816,0.11985971771534804,0.9808057467261687,0.987911272524884
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,8,0.08460479825772073,0.4570828964165023,0.12508225077004487,0.9765826773603402,0.9842818247298419
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,9,0.09780430471387179,0.554887201130374,0.15642399308989327,0.9674150423732178,0.9794105515425815
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,10,0.13739314390437213,0.6922803450347461,0.11360573129645463,0.9638001088255395,0.9697258130425405
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,11,0.15853137817500987,0.850811723209756,0.17653413402466228,0.9421670590484363,0.9566796509882222
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,12,0.17177313555024906,1.022584858760005,0.1808244908223444,0.9271445721464044,0.9411322672813749
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,13,0.19061887479067577,1.213203733550681,0.1958307220267142,0.906435883192997,0.9216259485776851
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,14,0.21426072936457152,1.4274644629152524,0.27586075272288857,0.8660885653873832,0.8963742125607354
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,15,0.23627153151237068,1.663735994427623,0.3088861896397949,0.8320090488839169,0.8646747899301089
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,16,0.25203614130088703,1.91577213572851,0.37473228491774385,0.7824701452983372,0.8271277264236987
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,17,0.25846242873372455,2.174234564462235,0.4639675889976785,0.721817211854424,0.7857082465851436
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,18,0.252728564857616,2.426963129319851,0.538081766571709,0.6691245731543146,0.7439527681626769
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,19,0.23280518960405933,2.6597683189239105,0.605540721105559,0.6233737458139929,0.7065886108269273
BA(k=4),14,6,20302018,moderate,0.1,0.8,0.6,0.1,20,0.19912070699343376,2.8588890259173443,0.6623066089550601,0.5889415132118274,0.6779516273280584
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,1,0.04223375190990391,0.04223375190990391,0.04223375190990391,0.9982163101996059,0.9991077570510658
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,2,0.052429864344738196,0.0946636162546421,0.07118231795452329,0.9952005725971248,0.9977311358900278
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,3,0.025276379187431218,0.11993999544207332,0.08193947658182059,0.9940572243154373,0.9974109103973035
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,4,0.08760134062401512,0.20754133606608843,0.13018035674763842,0.9851038408377227,0.9935565053385006
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,5,0.06492665614600872,0.27246799221209717,0.13339884843734814,0.9825730543481364,0.9914328311197637
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,6,0.0607109954956925,0.33317898770778964,0.145902688603488,0.978984340426398,0.9895722478162322
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,7,0.1232916039334388,0.45647059164122844,0.11446377729986686,0.9754988606670906,0.9818617082092524
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,8,0.13479635784290941,0.5912669494841378,0.13050456430426602,0.9644270162972954,0.9725648338079466
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,9,0.14515039042012734,0.7364173399042652,0.17654872227595667,0.9469032431286477,0.9616723559096232
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,10,0.17968098220412881,0.916098322108394,0.18058757729798125,0.9301013218181764,0.9447372464103042
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,11,0.2211665189416821,1.137264841050076,0.28557832555255636,0.8817388019170884,0.9184845320712494
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,12,0.2611142630116242,1.3983791040617002,0.3263756347995318,0.8375748975343007,0.8805868368911931
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,13,0.2967803235596328,1.695159427621333,0.42067115763690116,0.7624162255939696,0.8290685236178478
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,14,0.32393323978098426,2.0190926674023175,0.5279670303619735,0.6724208582813628,0.7631656917202662
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,15,0.33447563448782436,2.353568301890142,0.6197208330135295,0.5860774376632488,0.6859649575254112
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,16,0.3196374823898828,2.6732057842800248,0.7202000247142285,0.5019109226613953,0.6069429979860512
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,17,0.27884642158581974,2.9520522058658445,0.7995395178994773,0.4436331546140711,0.5390959802976447
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,18,0.22670009015253265,3.178752296018377,0.8602228462365736,0.3988606269639489,0.48911301873688756
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,19,0.17982039693711552,3.3585726929554927,0.9075957781025459,0.3617756140643304,0.45485840647754217
BA(k=4),16,6,20302218,moderate,0.1,0.8,0.6,0.1,20,0.1371627014917945,3.495735394447287,0.9383823280708199,0.3408602080240792,0.43368486630589526
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,1,0.027428340855264348,0.027428340855264348,0.027428340855264348,0.9992476861179269,0.999623772285317
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,2,0.034980156128093444,0.06240849698335779,0.047157736234907745,0.9979001646868368,0.9990115488797822
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,3,0.019942746695258865,0.08235124367861665,0.056188626148498656,0.9972346066558756,0.9988124757177547
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,4,0.06131807542947736,0.14366931910809402,0.09580610886028722,0.9923439453644758,0.996928510614004
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,5,0.03889331713229946,0.18256263624039348,0.10286296063681429,0.9908867970531086,0.9961695463913273
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,6,0.04451565579659802,0.2270782920369915,0.10876399351612423,0.9892713156958999,0.9951744176507457
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,7,0.08832410770913574,0.31540239974612727,0.1136112120411288,0.9848333232663333,0.9912471808504101
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,8,0.07388821860665908,0.38929061835278633,0.10712183159378495,0.9828182115922836,0.9884895066185683
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,9,0.08001212923238389,0.4693027475851702,0.14342022555482403,0.9750773634759576,0.9852459408039803
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,10,0.11710328914569954,0.5864060367308698,0.1084541732511423,0.9726773715242366,0.9782619197035008
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,11,0.13818176840503732,0.724587805135907,0.13090344895484468,0.9604468928144944,0.9684535003924741
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,12,0.15100835657869477,0.8755961617146019,0.17174139914398326,0.9431242608594606,0.9566078918061655
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,13,0.1681562739358751,1.0437524356504768,0.15616574676320522,0.9318579149915192,0.9417123372887493
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,14,0.19080648099875616,1.234558916649233,0.22576559859400688,0.9008874312939869,0.9221794906690942
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,15,0.21368006810051454,1.4482389847497477,0.28323460757085817,0.8657247164254952,0.8970818477191864
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,16,0.23208605400701252,1.68032503875676,0.32041964033837644,0.8312268139381126,0.8665401923989003
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,17,0.24266725023512128,1.9229922889918813,0.39595155451315467,0.7806903123993898,0.8318680849185451
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,18,0.24219385565367282,2.1651861446455545,0.47450321692555564,0.728647820314141,0.795830790425738
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,19,0.22788869702699294,2.3930748416725476,0.5403521101151125,0.6853634385647243,0.7625046811377578
BA(k=4),12,7,20301819,moderate,0.1,0.8,0.6,0.1,20,0.19896182359077044,2.592036665263318,0.5983642515048949,0.6512050027391643,0.736089384185392
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,1,0.03325753516067494,0.03325753516067494,0.03325753516067494,0.9988939363550359,0.9994468151707901
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,2,0.03776471260210592,0.07102224776278086,0.05522690512869019,0.9972089699208855,0.9987330788739889
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,3,0.024287085454891354,0.09530933321767221,0.06613176591422061,0.9962522972681184,0.9984377298145465
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,4,0.06949349149004296,0.16480282470771518,0.1116654761537592,0.9897897950755973,0.9960163427161973
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,5,0.036958145172617855,0.20176096988033304,0.11491525650749605,0.9887390841622598,0.9953304227557536
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,6,0.058766412589100175,0.2605273824694332,0.1258708340182017,0.985692864174843,0.9935940615837816
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,7,0.09887078499639737,0.3593981674658306,0.12382125192841237,0.9810639429894994,0.988662595170239
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,8,0.07441523741499351,0.4338134048808241,0.1287507710160791,0.9776697089907028,0.9858580524239897
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,9,0.0940931567925872,0.5279065616734113,0.1521637112108498,0.969980717471306,0.9813575176122238
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,10,0.13380546950847683,0.6617120311818881,0.1047753318584349,0.9671555242832841,0.9721927142823285
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,11,0.14630041085788742,0.8080124420397756,0.16237703085212526,0.9487940930881219,0.9611216694500513
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,12,0.15527886543224823,0.9632913074720238,0.16455237318146895,0.9367391089427338,0.9484953017472076
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,13,0.175882953202005,1.139174260674029,0.17254493847949698,0.9200893339668236,0.9320453445028671
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,14,0.20062479624917973,1.3397990569232088,0.2522788169028821,0.8840378102365865,0.9101968003346541
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,15,0.221748980193863,1.5615480371170718,0.2786670465969747,0.8550703763024868,0.8827715475265527
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,16,0.2369968196502004,1.7985448567672722,0.3309741103156957,0.8142382525360423,0.8503635179134365
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,17,0.2453504142928101,2.043895271060082,0.416360505987974,0.7593023032093921,0.8141997831026861
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,18,0.24457351016437753,2.2884687812244593,0.4835869222477857,0.7120267373212247,0.7765984064690942
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,19,0.23159603302757503,2.5200648142520343,0.5402828608181182,0.672580349934248,0.7412613320659766
BA(k=4),14,7,20302019,moderate,0.1,0.8,0.6,0.1,20,0.20445698510101376,2.724521799353048,0.5925303446520495,0.6402268408912339,0.7125066341162235
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,1,0.04035486395437099,0.04035486395437099,0.04035486395437099,0.9983714849552296,0.9991854106997474
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,2,0.04584745101832307,0.08620231497269407,0.06658619832308005,0.9959181228129189,0.9981330052604942
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,3,0.027058100269637626,0.11326041524233169,0.0787923262736168,0.994664603395138,0.9977661827302742
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,4,0.08131960606142401,0.19458002130375568,0.12954016276715194,0.9860719183425504,0.9944468196289619
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,5,0.04868578781006815,0.24326580911382384,0.13053935697908853,0.9847588015305047,0.9932543335598735
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,6,0.06327110776246074,0.3065369168762846,0.14188007045063014,0.9812115241974788,0.991237074598191
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,7,0.11564263455517708,0.4221795514314617,0.12351977925447447,0.9769711649523429,0.9844682418093117
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,8,0.10145822674782609,0.5236377781792878,0.14195238556493,0.9693667464870268,0.9792261982587598
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,9,0.11048560074751314,0.6341233789268008,0.1668484034156407,0.959470148422424,0.9729732161697789
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,10,0.15426753887123182,0.7883909177980326,0.13401522181261954,0.9525406719000324,0.9606656056268359
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,11,0.1806972009276932,0.9690881187257259,0.21147501330710597,0.9230254660227164,0.9435183768275371
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,12,0.19506144973694586,1.1641495684626717,0.2111091680468476,0.904814827239743,0.9231348537661175
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,13,0.21345700782057514,1.3776065762832468,0.2624504632080134,0.8705175453548908,0.8981169545499513
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,14,0.2370850364950102,1.614691612778257,0.3371908461648675,0.8231260334319673,0.8662590545098139
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,15,0.25935300508807246,1.8740446178663293,0.38928385956200423,0.7760108398697361,0.826523301711466
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,16,0.27502225211328285,2.1490668699796123,0.48766807651319366,0.7044059812523693,0.7794251273307532
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,17,0.2804290819723421,2.4294959519519543,0.5916760350080337,0.6282955256611116,0.727229715494842
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,18,0.2720340316654658,2.7015299836174202,0.6853364929522825,0.560253932701637,0.6744334991046491
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,19,0.2471637345880895,2.9486937182055097,0.7692703921609252,0.5048851430142516,0.62751146046826
BA(k=4),16,7,20302219,moderate,0.1,0.8,0.6,0.1,20,0.20655243881983631,3.155246157025346,0.8325978480442653,0.4709614947257692,0.59254259174897
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,1,0.026933233812292953,0.026933233812292953,0.026933233812292953,0.9992746009164134,0.9996372346588596
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,2,0.0336649801249635,0.06059821393725645,0.04626041372225489,0.9980006705221013,0.9990702027533388
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,3,0.01944393918658118,0.08004215312383764,0.05505836766496481,0.9973658994026234,0.9988809755213607
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,4,0.05997087202919946,0.1400130251530371,0.09436905344871496,0.9926307040398029,0.9970790830052366
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,5,0.03745738179496124,0.17747040694799834,0.10125237234659505,0.9912560769329926,0.9963752517579054
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,6,0.0445518224316059,0.22202222937960425,0.10776831655928469,0.9895824834359399,0.9953787105587754
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,7,0.08743573484262696,0.3094579642222312,0.11450989641612482,0.9850120789363983,0.9915310230679523
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,8,0.0709278359945026,0.3803858002167338,0.10758723839596881,0.9832640520870809,0.988990905816286
BA(k=4),12,8,20301820,moderate,0.1,0.8,0.6,0.1,9,0.077805895042947,0.4581916952596808,0.14001904361061904,0.9762291676224455,0.9859255826297864
