family,n,instance,seed,m,law,method,p,ar,ceil,regret
ER(0.5),16,3,20262313,65,a3.0,transfer_3,3,0.8133750881053735,0.8943070213107768,0.08093193320540326
ER(0.5),16,3,20262313,65,a3.0,universal,3,0.8661385876393219,0.8943070213107768,0.02816843367145483
ER(0.5),16,4,20262314,60,a3.0,ceiling,1,0.8313491313070127,0.8313491313070127,0.0
ER(0.5),16,4,20262314,60,a3.0,binned_exact,1,0.8023088273387702,0.8313491313070127,0.02904030396824253
ER(0.5),16,4,20262314,60,a3.0,binned_sampled,1,0.7965077814766521,0.8313491313070127,0.03484134983036058
ER(0.5),16,4,20262314,60,a3.0,transfer_1,1,0.8273728711238199,0.8313491313070127,0.003976260183192859
ER(0.5),16,4,20262314,60,a3.0,transfer_2,1,0.8313491313070127,0.8313491313070127,0.0
ER(0.5),16,4,20262314,60,a3.0,transfer_3,1,0.8260901622200297,0.8313491313070127,0.005258969086982979
ER(0.5),16,4,20262314,60,a3.0,universal,1,0.8089922307685825,0.8313491313070127,0.022356900538430202
ER(0.5),16,4,20262314,60,a3.0,ceiling,3,0.9068158201520771,0.9068158201520771,0.0
ER(0.5),16,4,20262314,60,a3.0,binned_exact,3,0.8516895570809577,0.9068158201520771,0.05512626307111934
ER(0.5),16,4,20262314,60,a3.0,binned_sampled,3,0.8274845824963228,0.9068158201520771,0.07933123765575423
ER(0.5),16,4,20262314,60,a3.0,transfer_1,3,0.9006612618751715,0.9068158201520771,0.006154558276905586
ER(0.5),16,4,20262314,60,a3.0,transfer_2,3,0.8970932249760458,0.9068158201520771,0.009722595176031246
ER(0.5),16,4,20262314,60,a3.0,transfer_3,3,0.8556731171477409,0.9068158201520771,0.05114270300433621
ER(0.5),16,4,20262314,60,a3.0,universal,3,0.9006612618751715,0.9068158201520771,0.006154558276905586
ER(0.5),16,5,20262315,70,a3.0,ceiling,1,0.8315659216228908,0.8315659216228908,0.0
ER(0.5),16,5,20262315,70,a3.0,binned_exact,1,0.8101338993919771,0.8315659216228908,0.021432022230913672
ER(0.5),16,5,20262315,70,a3.0,binned_sampled,1,0.7776224279531027,0.8315659216228908,0.05394349366978812
ER(0.5),16,5,20262315,70,a3.0,transfer_1,1,0.8098378305964247,0.8315659216228908,0.021728091026466112
ER(0.5),16,5,20262315,70,a3.0,transfer_2,1,0.8117812315017682,0.8315659216228908,0.019784690121122606
ER(0.5),16,5,20262315,70,a3.0,transfer_3,1,0.7799145005796297,0.8315659216228908,0.05165142104326104
ER(0.5),16,5,20262315,70,a3.0,universal,1,0.7487011835889377,0.8315659216228908,0.08286473803395311
ER(0.5),16,5,20262315,70,a3.0,ceiling,3,0.898767464951732,0.898767464951732,0.0
ER(0.5),16,5,20262315,70,a3.0,binned_exact,3,0.8105733928424066,0.898767464951732,0.0881940721093254
ER(0.5),16,5,20262315,70,a3.0,binned_sampled,3,0.8105733928424066,0.898767464951732,0.0881940721093254
ER(0.5),16,5,20262315,70,a3.0,transfer_1,3,0.8411982042500812,0.898767464951732,0.057569260701650804
ER(0.5),16,5,20262315,70,a3.0,transfer_2,3,0.8478094212035564,0.898767464951732,0.050958043748175585
ER(0.5),16,5,20262315,70,a3.0,transfer_3,3,0.7899501163826658,0.898767464951732,0.10881734856906622
ER(0.5),16,5,20262315,70,a3.0,universal,3,0.8411982042500812,0.898767464951732,0.057569260701650804
ER(0.5),16,6,20262316,59,a3.0,ceiling,1,0.7817001512066655,0.7817001512066655,0.0
ER(0.5),16,6,20262316,59,a3.0,binned_exact,1,0.7461498338408403,0.7817001512066655,0.035550317365825146
ER(0.5),16,6,20262316,59,a3.0,binned_sampled,1,0.7461498338408403,0.7817001512066655,0.035550317365825146
ER(0.5),16,6,20262316,59,a3.0,transfer_1,1,0.780262656001622,0.7817001512066655,0.0014374952050434375
ER(0.5),16,6,20262316,59,a3.0,transfer_2,1,0.7817001512066655,0.7817001512066655,0.0
ER(0.5),16,6,20262316,59,a3.0,transfer_3,1,0.776900343183325,0.7817001512066655,0.004799808023340457
ER(0.5),16,6,20262316,59,a3.0,universal,1,0.7608736555810423,0.7817001512066655,0.02082649562562322
ER(0.5),16,6,20262316,59,a3.0,ceiling,3,0.8784052436412109,0.8784052436412109,0.0
ER(0.5),16,6,20262316,59,a3.0,binned_exact,3,0.7731389213364026,0.8784052436412109,0.10526632230480826
ER(0.5),16,6,20262316,59,a3.0,binned_sampled,3,0.8017741649569338,0.8784052436412109,0.0766310786842771
ER(0.5),16,6,20262316,59,a3.0,transfer_1,3,0.8544413414486554,0.8784052436412109,0.02396390219255551
ER(0.5),16,6,20262316,59,a3.0,transfer_2,3,0.8458160026934664,0.8784052436412109,0.03258924094774451
ER(0.5),16,6,20262316,59,a3.0,transfer_3,3,0.8013168688096136,0.8784052436412109,0.07708837483159725
ER(0.5),16,6,20262316,59,a3.0,universal,3,0.8544413414486554,0.8784052436412109,0.02396390219255551
ER(0.5),16,7,20262317,66,a3.0,ceiling,1,0.8225988246805148,0.8225988246805148,0.0
ER(0.5),16,7,20262317,66,a3.0,binned_exact,1,0.798700151181569,0.8225988246805148,0.02389867349894581
ER(0.5),16,7,20262317,66,a3.0,binned_sampled,1,0.8099278256703378,0.8225988246805148,0.012670999010176986
ER(0.5),16,7,20262317,66,a3.0,transfer_1,1,0.812878512549006,0.8225988246805148,0.009720312131508813
ER(0.5),16,7,20262317,66,a3.0,transfer_2,1,0.8145434888814719,0.8225988246805148,0.00805533579904294
ER(0.5),16,7,20262317,66,a3.0,transfer_3,1,0.7964377087427217,0.8225988246805148,0.026161115937793133
ER(0.5),16,7,20262317,66,a3.0,universal,1,0.7759503101926148,0.8225988246805148,0.04664851448789997
ER(0.5),16,7,20262317,66,a3.0,ceiling,3,0.905600924135603,0.905600924135603,0.0
ER(0.5),16,7,20262317,66,a3.0,binned_exact,3,0.7979287124153412,0.905600924135603,0.10767221172026176
ER(0.5),16,7,20262317,66,a3.0,binned_sampled,3,0.8536910983884419,0.905600924135603,0.051909825747161076
ER(0.5),16,7,20262317,66,a3.0,transfer_1,3,0.8524148102359067,0.905600924135603,0.0531861138996963
ER(0.5),16,7,20262317,66,a3.0,transfer_2,3,0.85713827488373,0.905600924135603,0.04846264925187305
ER(0.5),16,7,20262317,66,a3.0,transfer_3,3,0.815095057555726,0.905600924135603,0.09050586657987703
ER(0.5),16,7,20262317,66,a3.0,universal,3,0.8524148102359067,0.905600924135603,0.0531861138996963
ER(0.5),16,8,20262318,54,a3.0,ceiling,1,0.8106079214790692,0.8106079214790692,0.0
ER(0.5),16,8,20262318,54,a3.0,binned_exact,1,0.788766261848932,0.8106079214790692,0.02184165963013729
ER(0.5),16,8,20262318,54,a3.0,binned_sampled,1,0.788766261848932,0.8106079214790692,0.02184165963013729
ER(0.5),16,8,20262318,54,a3.0,transfer_1,1,0.8048145281392713,0.8106079214790692,0.005793393339797892
ER(0.5),16,8,20262318,54,a3.0,transfer_2,1,0.8063427376471054,0.8106079214790692,0.004265183831963837
ER(0.5),16,8,20262318,54,a3.0,transfer_3,1,0.7901845786146662,0.8106079214790692,0.02042334286440306
ER(0.5),16,8,20262318,54,a3.0,universal,1,0.7701159820969526,0.8106079214790692,0.04049193938211659
ER(0.5),16,8,20262318,54,a3.0,ceiling,3,0.8898431201821919,0.8898431201821919,0.0
ER(0.5),16,8,20262318,54,a3.0,binned_exact,3,0.843991277126455,0.8898431201821919,0.04585184305573686
ER(0.5),16,8,20262318,54,a3.0,binned_sampled,3,0.8391631891742845,0.8898431201821919,0.050679931007907464
ER(0.5),16,8,20262318,54,a3.0,transfer_1,3,0.8637283924900853,0.8898431201821919,0.026114727692106654
ER(0.5),16,8,20262318,54,a3.0,transfer_2,3,0.8638270896720984,0.8898431201821919,0.02601603051009349
ER(0.5),16,8,20262318,54,a3.0,transfer_3,3,0.8175401352791075,0.8898431201821919,0.0723029849030844
ER(0.5),16,8,20262318,54,a3.0,universal,3,0.8637283924900853,0.8898431201821919,0.026114727692106654
ER(0.5),16,9,20262319,61,a3.0,ceiling,1,0.7953545828877915,0.7953545828877915,0.0
ER(0.5),16,9,20262319,61,a3.0,binned_exact,1,0.7638447590588978,0.7953545828877915,0.03150982382889367
ER(0.5),16,9,20262319,61,a3.0,binned_sampled,1,0.77349230759472,0.7953545828877915,0.021862275293071498
ER(0.5),16,9,20262319,61,a3.0,transfer_1,1,0.793282080200901,0.7953545828877915,0.0020725026868905205
ER(0.5),16,9,20262319,61,a3.0,transfer_2,1,0.7953545828877915,0.7953545828877915,0.0
ER(0.5),16,9,20262319,61,a3.0,transfer_3,1,0.7881955455503483,0.7953545828877915,0.007159037337443164
ER(0.5),16,9,20262319,61,a3.0,universal,1,0.773448718464513,0.7953545828877915,0.021905864423278465
ER(0.5),16,9,20262319,61,a3.0,ceiling,3,0.8856742140819922,0.8856742140819922,0.0
ER(0.5),16,9,20262319,61,a3.0,binned_exact,3,0.7607297570416218,0.8856742140819922,0.12494445704037038
ER(0.5),16,9,20262319,61,a3.0,binned_sampled,3,0.8275126114855451,0.8856742140819922,0.05816160259644709
ER(0.5),16,9,20262319,61,a3.0,transfer_1,3,0.858438470642722,0.8856742140819922,0.027235743439270155
ER(0.5),16,9,20262319,61,a3.0,transfer_2,3,0.8565152126958557,0.8856742140819922,0.029159001386136474
ER(0.5),16,9,20262319,61,a3.0,transfer_3,3,0.8065136097319191,0.8856742140819922,0.0791606043500731
ER(0.5),16,9,20262319,61,a3.0,universal,3,0.858438470642722,0.8856742140819922,0.027235743439270155
ER(0.5),16,10,20262320,63,a3.0,ceiling,1,0.8217804773995058,0.8217804773995058,0.0
ER(0.5),16,10,20262320,63,a3.0,binned_exact,1,0.7866020050705126,0.8217804773995058,0.03517847232899318
ER(0.5),16,10,20262320,63,a3.0,binned_sampled,1,0.7933197720835776,0.8217804773995058,0.028460705315928148
ER(0.5),16,10,20262320,63,a3.0,transfer_1,1,0.8194803817613243,0.8217804773995058,0.002300095638181454
ER(0.5),16,10,20262320,63,a3.0,transfer_2,1,0.8217804773995058,0.8217804773995058,0.0
ER(0.5),16,10,20262320,63,a3.0,transfer_3,1,0.8127669340487348,0.8217804773995058,0.00901354335077098
ER(0.5),16,10,20262320,63,a3.0,universal,1,0.793560416181452,0.8217804773995058,0.02822006121805376
ER(0.5),16,10,20262320,63,a3.0,ceiling,3,0.9079821141270313,0.9079821141270313,0.0
ER(0.5),16,10,20262320,63,a3.0,binned_exact,3,0.7828112996268306,0.9079821141270313,0.12517081450020073
ER(0.5),16,10,20262320,63,a3.0,binned_sampled,3,0.848445986028149,0.9079821141270313,0.05953612809888231
ER(0.5),16,10,20262320,63,a3.0,transfer_1,3,0.8830130644055844,0.9079821141270313,0.02496904972144698
ER(0.5),16,10,20262320,63,a3.0,transfer_2,3,0.8808193058759014,0.9079821141270313,0.027162808251129933
ER(0.5),16,10,20262320,63,a3.0,transfer_3,3,0.8244776658860806,0.9079821141270313,0.08350444824095071
ER(0.5),16,10,20262320,63,a3.0,universal,3,0.8830130644055844,0.9079821141270313,0.02496904972144698
